iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.27965658538384075,0,1800
1,1.0,0.27965658538384075,0,3600
1,1.0,0.27965658538384075,0,5400
1,1.0,0.27965658538384075,0,7200
1,1.0,0.27965658538384075,0,9000
1,1.0,0.27965658538384075,0,10800
2,1.0,0.5593131707676815,0,1800
2,1.0,0.5593131707676815,0,3600
2,1.0,0.5593131707676815,0,5400
2,1.0,0.5593131707676815,0,7200
2,1.0,0.5593131707676815,0,9000
2,1.0,0.5593131707676815,0,10800
3,1.0,0.8389697561515223,0,1800
3,1.0,0.8389697561515223,0,3600
3,1.0,0.8389697561515223,0,5400
3,1.0,0.8389697561515223,0,7200
3,1.0,0.8389697561515223,0,9000
3,1.0,0.8389697561515223,0,10800
4,1.0,1.118626341535363,0,1800
4,1.0,1.118626341535363,0,3600
4,1.0,1.118626341535363,0,5400
4,1.0,1.118626341535363,0,7200
4,1.0,1.118626341535363,0,9000
4,1.0,1.118626341535363,0,10800
5,1.0,1.3982829269192036,0,1800
5,1.0,1.3982829269192036,0,3600
5,1.0,1.3982829269192036,0,5400
5,1.0,1.3982829269192036,0,7200
5,1.0,1.3982829269192036,0,9000
5,1.0,1.3982829269192036,0,10800
6,1.0,1.6779395123030445,0,1800
6,1.0,1.6779395123030445,0,3600
6,1.0,1.6779395123030445,0,5400
6,1.0,1.6779395123030445,0,7200
6,1.0,1.6779395123030445,0,9000
6,1.0,1.6779395123030445,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.39767872400975923,0,1800
8,1.2589254117941673,0.39767872400975923,0,3600
8,1.2589254117941673,0.39767872400975923,0,5400
8,1.2589254117941673,0.39767872400975923,0,7200
8,1.2589254117941673,0.39767872400975923,0,9000
8,1.2589254117941673,0.39767872400975923,0,10800
9,1.2589254117941673,0.7953574480195185,0,1800
9,1.2589254117941673,0.7953574480195185,0,3600
9,1.2589254117941673,0.7953574480195185,0,5400
9,1.2589254117941673,0.7953574480195185,0,7200
9,1.2589254117941673,0.7953574480195185,0,9000
9,1.2589254117941673,0.7953574480195185,0,10800
10,1.2589254117941673,1.1930361720292777,0,1800
10,1.2589254117941673,1.1930361720292777,0,3600
10,1.2589254117941673,1.1930361720292777,0,5400
10,1.2589254117941673,1.1930361720292777,0,7200
10,1.2589254117941673,1.1930361720292777,0,9000
10,1.2589254117941673,1.1930361720292777,0,10800
11,1.2589254117941673,1.590714896039037,0,1800
11,1.2589254117941673,1.590714896039037,0,3600
11,1.2589254117941673,1.590714896039037,0,5400
