iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.4188686415808715,0,1800
1,1.0,0.4188686415808715,0,3600
1,1.0,0.4188686415808715,0,5400
1,1.0,0.4188686415808715,0,7200
1,1.0,0.4188686415808715,0,9000
1,1.0,0.4188686415808715,0,10800
2,1.0,0.837737283161743,0,1800
2,1.0,0.837737283161743,0,3600
2,1.0,0.837737283161743,0,5400
2,1.0,0.837737283161743,0,7200
2,1.0,0.837737283161743,0,9000
2,1.0,0.837737283161743,0,10800
3,1.0,1.2566059247426145,0,1800
3,1.0,1.2566059247426145,0,3600
3,1.0,1.2566059247426145,0,5400
3,1.0,1.2566059247426145,0,7200
3,1.0,1.2566059247426145,0,9000
3,1.0,1.2566059247426145,0,10800
4,1.0,1.675474566323486,0,1800
4,1.0,1.675474566323486,0,3600
4,1.0,1.675474566323486,0,5400
4,1.0,1.675474566323486,0,7200
4,1.0,1.675474566323486,0,9000
4,1.0,1.675474566323486,0,10800
5,1.0,2.0943432079043576,0,1800
5,1.0,2.0943432079043576,0,3600
5,1.0,2.0943432079043576,0,5400
5,1.0,2.0943432079043576,0,7200
5,1.0,2.0943432079043576,0,9000
5,1.0,2.0943432079043576,0,10800
6,1.0,2.513211849485229,0,1800
6,1.0,2.513211849485229,0,3600
6,1.0,2.513211849485229,0,5400
6,1.0,2.513211849485229,0,7200
6,1.0,2.513211849485229,0,9000
6,1.0,2.513211849485229,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.5130232981436469,0,1800
8,1.2589254117941673,0.5130232981436469,0,3600
8,1.2589254117941673,0.5130232981436469,0,5400
8,1.2589254117941673,0.5130232981436469,0,7200
8,1.2589254117941673,0.5130232981436469,0,9000
8,1.2589254117941673,0.5130232981436469,0,10800
9,1.2589254117941673,1.0260465962872938,0,1800
9,1.2589254117941673,1.0260465962872938,0,3600
9,1.2589254117941673,1.0260465962872938,0,5400
9,1.2589254117941673,1.0260465962872938,0,7200
9,1.2589254117941673,1.0260465962872938,0,9000
9,1.2589254117941673,1.0260465962872938,0,10800
10,1.2589254117941673,1.5390698944309407,0,1800
10,1.2589254117941673,1.5390698944309407,0,3600
10,1.2589254117941673,1.5390698944309407,0,5400
10,1.2589254117941673,1.5390698944309407,0,7200
10,1.2589254117941673,1.5390698944309407,0,9000
10,1.2589254117941673,1.5390698944309407,0,10800
11,1.2589254117941673,2.0520931925745876,0,1800
11,1.2589254117941673,2.0520931925745876,0,3600
11,1.2589254117941673,2.0520931925745876,0,5400
