iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.6159063498191648,0,1800
1,1.0,0.6159063498191648,0,3600
1,1.0,0.6159063498191648,0,5400
1,1.0,0.6159063498191648,0,7200
1,1.0,0.6159063498191648,0,9000
1,1.0,0.6159063498191648,0,10800
2,1.0,1.2318126996383296,0,1800
2,1.0,1.2318126996383296,0,3600
2,1.0,1.2318126996383296,0,5400
2,1.0,1.2318126996383296,0,7200
2,1.0,1.2318126996383296,0,9000
2,1.0,1.2318126996383296,0,10800
3,1.0,1.8477190494574944,0,1800
3,1.0,1.8477190494574944,0,3600
3,1.0,1.8477190494574944,0,5400
3,1.0,1.8477190494574944,0,7200
3,1.0,1.8477190494574944,0,9000
3,1.0,1.8477190494574944,0,10800
4,1.0,2.4636253992766592,0,1800
4,1.0,2.4636253992766592,0,3600
4,1.0,2.4636253992766592,0,5400
4,1.0,2.4636253992766592,0,7200
4,1.0,2.4636253992766592,0,9000
4,1.0,2.4636253992766592,0,10800
5,1.0,3.079531749095824,0,1800
5,1.0,3.079531749095824,0,3600
5,1.0,3.079531749095824,0,5400
5,1.0,3.079531749095824,0,7200
5,1.0,3.079531749095824,0,9000
5,1.0,3.079531749095824,0,10800
6,1.0,3.695438098914989,0,1800
6,1.0,3.695438098914989,0,3600
6,1.0,3.695438098914989,0,5400
6,1.0,3.695438098914989,0,7200
6,1.0,3.695438098914989,0,9000
6,1.0,3.695438098914989,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.7171799658141179,0,1800
8,1.2589254117941673,0.7171799658141179,0,3600
8,1.2589254117941673,0.7171799658141179,0,5400
8,1.2589254117941673,0.7171799658141179,0,7200
8,1.2589254117941673,0.7171799658141179,0,9000
8,1.2589254117941673,0.7171799658141179,0,10800
9,1.2589254117941673,1.4343599316282358,0,1800
9,1.2589254117941673,1.4343599316282358,0,3600
9,1.2589254117941673,1.4343599316282358,0,5400
9,1.2589254117941673,1.4343599316282358,0,7200
9,1.2589254117941673,1.4343599316282358,0,9000
9,1.2589254117941673,1.4343599316282358,0,10800
10,1.2589254117941673,2.151539897442354,0,1800
10,1.2589254117941673,2.151539897442354,0,3600
10,1.2589254117941673,2.151539897442354,0,5400
10,1.2589254117941673,2.151539897442354,0,7200
10,1.2589254117941673,2.151539897442354,0,9000
10,1.2589254117941673,2.151539897442354,0,10800
11,1.2589254117941673,2.8687198632564717,0,1800
11,1.2589254117941673,2.8687198632564717,0,3600
11,1.2589254117941673,2.8687198632564717,0,5400
