iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.524474712199469,0,1800
1,1.0,0.524474712199469,0,3600
1,1.0,0.524474712199469,0,5400
1,1.0,0.524474712199469,0,7200
1,1.0,0.524474712199469,0,9000
1,1.0,0.524474712199469,0,10800
2,1.0,1.048949424398938,0,1800
2,1.0,1.048949424398938,0,3600
2,1.0,1.048949424398938,0,5400
2,1.0,1.048949424398938,0,7200
2,1.0,1.048949424398938,0,9000
2,1.0,1.048949424398938,0,10800
3,1.0,1.573424136598407,0,1800
3,1.0,1.573424136598407,0,3600
3,1.0,1.573424136598407,0,5400
3,1.0,1.573424136598407,0,7200
3,1.0,1.573424136598407,0,9000
3,1.0,1.573424136598407,0,10800
4,1.0,2.097898848797876,0,1800
4,1.0,2.097898848797876,0,3600
4,1.0,2.097898848797876,0,5400
4,1.0,2.097898848797876,0,7200
4,1.0,2.097898848797876,0,9000
4,1.0,2.097898848797876,0,10800
5,1.0,2.6223735609973446,0,1800
5,1.0,2.6223735609973446,0,3600
5,1.0,2.6223735609973446,0,5400
5,1.0,2.6223735609973446,0,7200
5,1.0,2.6223735609973446,0,9000
5,1.0,2.6223735609973446,0,10800
6,1.0,3.146848273196814,0,1800
6,1.0,3.146848273196814,0,3600
6,1.0,3.146848273196814,0,5400
6,1.0,3.146848273196814,0,7200
6,1.0,3.146848273196814,0,9000
6,1.0,3.146848273196814,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.6108880209311196,0,1800
8,1.2589254117941673,0.6108880209311196,0,3600
8,1.2589254117941673,0.6108880209311196,0,5400
8,1.2589254117941673,0.6108880209311196,0,7200
8,1.2589254117941673,0.6108880209311196,0,9000
8,1.2589254117941673,0.6108880209311196,0,10800
9,1.2589254117941673,1.2217760418622392,0,1800
9,1.2589254117941673,1.2217760418622392,0,3600
9,1.2589254117941673,1.2217760418622392,0,5400
9,1.2589254117941673,1.2217760418622392,0,7200
9,1.2589254117941673,1.2217760418622392,0,9000
9,1.2589254117941673,1.2217760418622392,0,10800
10,1.2589254117941673,1.8326640627933588,0,1800
10,1.2589254117941673,1.8326640627933588,0,3600
10,1.2589254117941673,1.8326640627933588,0,5400
10,1.2589254117941673,1.8326640627933588,0,7200
10,1.2589254117941673,1.8326640627933588,0,9000
10,1.2589254117941673,1.8326640627933588,0,10800
11,1.2589254117941673,2.4435520837244784,0,1800
11,1.2589254117941673,2.4435520837244784,0,3600
11,1.2589254117941673,2.4435520837244784,0,5400
11,1.2589254117941673,2.4435520837244784,0,7200
