iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.6368510586089792,0,1800
1,1.0,0.6368510586089792,0,3600
1,1.0,0.6368510586089792,0,5400
1,1.0,0.6368510586089792,0,7200
1,1.0,0.6368510586089792,0,9000
1,1.0,0.6368510586089792,0,10800
2,1.0,1.2737021172179583,0,1800
2,1.0,1.2737021172179583,0,3600
2,1.0,1.2737021172179583,0,5400
2,1.0,1.2737021172179583,0,7200
2,1.0,1.2737021172179583,0,9000
2,1.0,1.2737021172179583,0,10800
3,1.0,1.9105531758269376,0,1800
3,1.0,1.9105531758269376,0,3600
3,1.0,1.9105531758269376,0,5400
3,1.0,1.9105531758269376,0,7200
3,1.0,1.9105531758269376,0,9000
3,1.0,1.9105531758269376,0,10800
4,1.0,2.5474042344359167,0,1800
4,1.0,2.5474042344359167,0,3600
4,1.0,2.5474042344359167,0,5400
4,1.0,2.5474042344359167,0,7200
4,1.0,2.5474042344359167,0,9000
4,1.0,2.5474042344359167,0,10800
5,1.0,3.1842552930448957,0,1800
5,1.0,3.1842552930448957,0,3600
5,1.0,3.1842552930448957,0,5400
5,1.0,3.1842552930448957,0,7200
5,1.0,3.1842552930448957,0,9000
5,1.0,3.1842552930448957,0,10800
6,1.0,3.8211063516538752,0,1800
6,1.0,3.8211063516538752,0,3600
6,1.0,3.8211063516538752,0,5400
6,1.0,3.8211063516538752,0,7200
6,1.0,3.8211063516538752,0,9000
6,1.0,3.8211063516538752,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.7847627151247909,0,1800
8,1.2589254117941673,0.7847627151247909,0,3600
8,1.2589254117941673,0.7847627151247909,0,5400
8,1.2589254117941673,0.7847627151247909,0,7200
8,1.2589254117941673,0.7847627151247909,0,9000
8,1.2589254117941673,0.7847627151247909,0,10800
9,1.2589254117941673,1.5695254302495818,0,1800
9,1.2589254117941673,1.5695254302495818,0,3600
9,1.2589254117941673,1.5695254302495818,0,5400
9,1.2589254117941673,1.5695254302495818,0,7200
9,1.2589254117941673,1.5695254302495818,0,9000
9,1.2589254117941673,1.5695254302495818,0,10800
10,1.2589254117941673,2.3542881453743725,0,1800
10,1.2589254117941673,2.3542881453743725,0,3600
10,1.2589254117941673,2.3542881453743725,0,5400
10,1.2589254117941673,2.3542881453743725,0,7200
10,1.2589254117941673,2.3542881453743725,0,9000
10,1.2589254117941673,2.3542881453743725,0,10800
11,1.2589254117941673,3.1390508604991636,0,1800
11,1.2589254117941673,3.1390508604991636,0,3600
11,1.2589254117941673,3.1390508604991636,0,5400
