iloc,x,y,z,t
24,1.9952623149688797,3.230825184850908,0,9000
24,1.9952623149688797,3.230825184850908,0,10800
25,1.9952623149688797,4.307766913134544,0,1800
25,1.9952623149688797,4.307766913134544,0,3600
25,1.9952623149688797,4.307766913134544,0,5400
25,1.9952623149688797,4.307766913134544,0,7200
25,1.9952623149688797,4.307766913134544,0,9000
25,1.9952623149688797,4.307766913134544,0,10800
26,1.9952623149688797,5.38470864141818,0,1800
26,1.9952623149688797,5.38470864141818,0,3600
26,1.9952623149688797,5.38470864141818,0,5400
26,1.9952623149688797,5.38470864141818,0,7200
26,1.9952623149688797,5.38470864141818,0,9000
26,1.9952623149688797,5.38470864141818,0,10800
27,1.9952623149688797,6.461650369701816,0,1800
27,1.9952623149688797,6.461650369701816,0,3600
27,1.9952623149688797,6.461650369701816,0,5400
27,1.9952623149688797,6.461650369701816,0,7200
27,1.9952623149688797,6.461650369701816,0,9000
27,1.9952623149688797,6.461650369701816,0,10800
28,2.51188643150958,0.0,0,1800
28,2.51188643150958,0.0,0,3600
28,2.51188643150958,0.0,0,5400
28,2.51188643150958,0.0,0,7200
28,2.51188643150958,0.0,0,9000
28,2.51188643150958,0.0,0,10800
29,2.51188643150958,1.190267785837515,0,1800
29,2.51188643150958,1.190267785837515,0,3600
29,2.51188643150958,1.190267785837515,0,5400
29,2.51188643150958,1.190267785837515,0,7200
29,2.51188643150958,1.190267785837515,0,9000
29,2.51188643150958,1.190267785837515,0,10800
30,2.51188643150958,2.38053557167503,0,1800
30,2.51188643150958,2.38053557167503,0,3600
30,2.51188643150958,2.38053557167503,0,5400
30,2.51188643150958,2.38053557167503,0,7200
30,2.51188643150958,2.38053557167503,0,9000
30,2.51188643150958,2.38053557167503,0,10800
31,2.51188643150958,3.570803357512545,0,1800
31,2.51188643150958,3.570803357512545,0,3600
31,2.51188643150958,3.570803357512545,0,5400
31,2.51188643150958,3.570803357512545,0,7200
31,2.51188643150958,3.570803357512545,0,9000
31,2.51188643150958,3.570803357512545,0,10800
32,2.51188643150958,4.76107114335006,0,1800
32,2.51188643150958,4.76107114335006,0,3600
32,2.51188643150958,4.76107114335006,0,5400
32,2.51188643150958,4.76107114335006,0,7200
32,2.51188643150958,4.76107114335006,0,9000
32,2.51188643150958,4.76107114335006,0,10800
33,2.51188643150958,5.951338929187575,0,1800
33,2.51188643150958,5.951338929187575,0,3600
33,2.51188643150958,5.951338929187575,0,5400
33,2.51188643150958,5.951338929187575,0,7200
33,2.51188643150958,5.951338929187575,0,9000
33,2.51188643150958,5.951338929187575,0,10800
34,2.51188643150958,7.14160671502509,0,1800
34,2.51188643150958,7.14160671502509,0,3600
34,2.51188643150958,7.14160671502509,0,5400
34,2.51188643150958,7.14160671502509,0,7200
34,2.51188643150958,7.14160671502509,0,9000
34,2.51188643150958,7.14160671502509,0,10800
35,3.1622776601683795,0.0,0,1800
35,3.1622776601683795,0.0,0,3600
35,3.1622776601683795,0.0,0,5400
35,3.1622776601683795,0.0,0,7200
35,3.1622776601683795,0.0,0,9000
35,3.1622776601683795,0.0,0,10800
36,3.1622776601683795,1.3155190896544144,0,1800
36,3.1622776601683795,1.3155190896544144,0,3600
36,3.1622776601683795,1.3155190896544144,0,5400
36,3.1622776601683795,1.3155190896544144,0,7200
36,3.1622776601683795,1.3155190896544144,0,9000
36,3.1622776601683795,1.3155190896544144,0,10800
37,3.1622776601683795,2.631038179308829,0,1800
37,3.1622776601683795,2.631038179308829,0,3600
37,3.1622776601683795,2.631038179308829,0,5400
37,3.1622776601683795,2.631038179308829,0,7200
37,3.1622776601683795,2.631038179308829,0,9000
37,3.1622776601683795,2.631038179308829,0,10800
38,3.1622776601683795,3.946557268963243,0,1800
38,3.1622776601683795,3.946557268963243,0,3600
38,3.1622776601683795,3.946557268963243,0,5400
38,3.1622776601683795,3.946557268963243,0,7200
38,3.1622776601683795,3.946557268963243,0,9000
38,3.1622776601683795,3.946557268963243,0,10800
39,3.1622776601683795,5.262076358617658,0,1800
39,3.1622776601683795,5.262076358617658,0,3600
39,3.1622776601683795,5.262076358617658,0,5400
39,3.1622776601683795,5.262076358617658,0,7200
39,3.1622776601683795,5.262076358617658,0,9000
39,3.1622776601683795,5.262076358617658,0,10800
40,3.1622776601683795,6.577595448272072,0,1800
40,3.1622776601683795,6.577595448272072,0,3600
40,3.1622776601683795,6.577595448272072,0,5400
40,3.1622776601683795,6.577595448272072,0,7200
40,3.1622776601683795,6.577595448272072,0,9000
40,3.1622776601683795,6.577595448272072,0,10800
41,3.1622776601683795,7.893114537926486,0,1800
41,3.1622776601683795,7.893114537926486,0,3600
41,3.1622776601683795,7.893114537926486,0,5400
41,3.1622776601683795,7.893114537926486,0,7200
41,3.1622776601683795,7.893114537926486,0,9000
41,3.1622776601683795,7.893114537926486,0,10800
42,3.981071705534973,0.0,0,1800
42,3.981071705534973,0.0,0,3600
42,3.981071705534973,0.0,0,5400
42,3.981071705534973,0.0,0,7200
42,3.981071705534973,0.0,0,9000
42,3.981071705534973,0.0,0,10800
43,3.981071705534973,1.7030270346795984,0,1800
43,3.981071705534973,1.7030270346795984,0,3600
43,3.981071705534973,1.7030270346795984,0,5400
43,3.981071705534973,1.7030270346795984,0,7200
43,3.981071705534973,1.7030270346795984,0,9000
43,3.981071705534973,1.7030270346795984,0,10800
44,3.981071705534973,3.4060540693591967,0,1800
44,3.981071705534973,3.4060540693591967,0,3600
44,3.981071705534973,3.4060540693591967,0,5400
44,3.981071705534973,3.4060540693591967,0,7200
44,3.981071705534973,3.4060540693591967,0,9000
44,3.981071705534973,3.4060540693591967,0,10800
45,3.981071705534973,5.109081104038795,0,1800
45,3.981071705534973,5.109081104038795,0,3600
45,3.981071705534973,5.109081104038795,0,5400
45,3.981071705534973,5.109081104038795,0,7200
45,3.981071705534973,5.109081104038795,0,9000
45,3.981071705534973,5.109081104038795,0,10800
46,3.981071705534973,6.8121081387183935,0,1800
46,3.981071705534973,6.8121081387183935,0,3600
46,3.981071705534973,6.8121081387183935,0,5400
46,3.981071705534973,6.8121081387183935,0,7200
46,3.981071705534973,6.8121081387183935,0,9000
46,3.981071705534973,6.8121081387183935,0,10800
47,3.981071705534973,8.515135173397992,0,1800
47,3.981071705534973,8.515135173397992,0,3600
47,3.981071705534973,8.515135173397992,0,5400
47,3.981071705534973,8.515135173397992,0,7200
47,3.981071705534973,8.515135173397992,0,9000
47,3.981071705534973,8.515135173397992,0,10800
48,3.981071705534973,10.21816220807759,0,1800
48,3.981071705534973,10.21816220807759,0,3600
48,3.981071705534973,10.21816220807759,0,5400
48,3.981071705534973,10.21816220807759,0,7200
48,3.981071705534973,10.21816220807759,0,9000
48,3.981071705534973,10.21816220807759,0,10800
49,5.011872336272724,0.0,0,1800
49,5.011872336272724,0.0,0,3600
49,5.011872336272724,0.0,0,5400
49,5.011872336272724,0.0,0,7200
49,5.011872336272724,0.0,0,9000
49,5.011872336272724,0.0,0,10800
50,5.011872336272724,2.2046818656287925,0,1800
50,5.011872336272724,2.2046818656287925,0,3600
50,5.011872336272724,2.2046818656287925,0,5400
50,5.011872336272724,2.2046818656287925,0,7200
50,5.011872336272724,2.2046818656287925,0,9000
50,5.011872336272724,2.2046818656287925,0,10800
51,5.011872336272724,4.409363731257585,0,1800
51,5.011872336272724,4.409363731257585,0,3600
51,5.011872336272724,4.409363731257585,0,5400
51,5.011872336272724,4.409363731257585,0,7200
51,5.011872336272724,4.409363731257585,0,9000
51,5.011872336272724,4.409363731257585,0,10800
52,5.011872336272724,6.614045596886378,0,1800
52,5.011872336272724,6.614045596886378,0,3600
52,5.011872336272724,6.614045596886378,0,5400
52,5.011872336272724,6.614045596886378,0,7200
52,5.011872336272724,6.614045596886378,0,9000
52,5.011872336272724,6.614045596886378,0,10800
53,5.011872336272724,8.81872746251517,0,1800
53,5.011872336272724,8.81872746251517,0,3600
53,5.011872336272724,8.81872746251517,0,5400
53,5.011872336272724,8.81872746251517,0,7200
53,5.011872336272724,8.81872746251517,0,9000
53,5.011872336272724,8.81872746251517,0,10800
54,5.011872336272724,11.023409328143963,0,1800
54,5.011872336272724,11.023409328143963,0,3600
54,5.011872336272724,11.023409328143963,0,5400
54,5.011872336272724,11.023409328143963,0,7200
54,5.011872336272724,11.023409328143963,0,9000
54,5.011872336272724,11.023409328143963,0,10800
55,5.011872336272724,13.228091193772755,0,1800
55,5.011872336272724,13.228091193772755,0,3600
55,5.011872336272724,13.228091193772755,0,5400
55,5.011872336272724,13.228091193772755,0,7200
55,5.011872336272724,13.228091193772755,0,9000
55,5.011872336272724,13.228091193772755,0,10800
56,6.309573444801933,0.0,0,1800
56,6.309573444801933,0.0,0,3600
56,6.309573444801933,0.0,0,5400
56,6.309573444801933,0.0,0,7200
56,6.309573444801933,0.0,0,9000
56,6.309573444801933,0.0,0,10800
57,6.309573444801933,2.8541074390794465,0,1800
57,6.309573444801933,2.8541074390794465,0,3600
57,6.309573444801933,2.8541074390794465,0,5400
57,6.309573444801933,2.8541074390794465,0,7200
57,6.309573444801933,2.8541074390794465,0,9000
57,6.309573444801933,2.8541074390794465,0,10800
58,6.309573444801933,5.708214878158893,0,1800
58,6.309573444801933,5.708214878158893,0,3600
58,6.309573444801933,5.708214878158893,0,5400
58,6.309573444801933,5.708214878158893,0,7200
58,6.309573444801933,5.708214878158893,0,9000
58,6.309573444801933,5.708214878158893,0,10800
59,6.309573444801933,8.56232231723834,0,1800
59,6.309573444801933,8.56232231723834,0,3600
59,6.309573444801933,8.56232231723834,0,5400
59,6.309573444801933,8.56232231723834,0,7200
59,6.309573444801933,8.56232231723834,0,9000
59,6.309573444801933,8.56232231723834,0,10800
60,6.309573444801933,11.416429756317786,0,1800
60,6.309573444801933,11.416429756317786,0,3600
60,6.309573444801933,11.416429756317786,0,5400
60,6.309573444801933,11.416429756317786,0,7200
60,6.309573444801933,11.416429756317786,0,9000
60,6.309573444801933,11.416429756317786,0,10800
61,6.309573444801933,14.270537195397232,0,1800
61,6.309573444801933,14.270537195397232,0,3600
61,6.309573444801933,14.270537195397232,0,5400
61,6.309573444801933,14.270537195397232,0,7200
61,6.309573444801933,14.270537195397232,0,9000
61,6.309573444801933,14.270537195397232,0,10800
62,6.309573444801933,17.12464463447668,0,1800
62,6.309573444801933,17.12464463447668,0,3600
62,6.309573444801933,17.12464463447668,0,5400
62,6.309573444801933,17.12464463447668,0,7200
62,6.309573444801933,17.12464463447668,0,9000
62,6.309573444801933,17.12464463447668,0,10800
63,7.943282347242816,0.0,0,1800
63,7.943282347242816,0.0,0,3600
63,7.943282347242816,0.0,0,5400
63,7.943282347242816,0.0,0,7200
63,7.943282347242816,0.0,0,9000
63,7.943282347242816,0.0,0,10800
64,7.943282347242816,3.694832075686058,0,1800
64,7.943282347242816,3.694832075686058,0,3600
64,7.943282347242816,3.694832075686058,0,5400
64,7.943282347242816,3.694832075686058,0,7200
64,7.943282347242816,3.694832075686058,0,9000
64,7.943282347242816,3.694832075686058,0,10800
65,7.943282347242816,7.389664151372116,0,1800
65,7.943282347242816,7.389664151372116,0,3600
65,7.943282347242816,7.389664151372116,0,5400
65,7.943282347242816,7.389664151372116,0,7200
65,7.943282347242816,7.389664151372116,0,9000
65,7.943282347242816,7.389664151372116,0,10800
66,7.943282347242816,11.084496227058175,0,1800
66,7.943282347242816,11.084496227058175,0,3600
66,7.943282347242816,11.084496227058175,0,5400
66,7.943282347242816,11.084496227058175,0,7200
66,7.943282347242816,11.084496227058175,0,9000
66,7.943282347242816,11.084496227058175,0,10800
67,7.943282347242816,14.779328302744233,0,1800
67,7.943282347242816,14.779328302744233,0,3600
67,7.943282347242816,14.779328302744233,0,5400
67,7.943282347242816,14.779328302744233,0,7200
67,7.943282347242816,14.779328302744233,0,9000
67,7.943282347242816,14.779328302744233,0,10800
68,7.943282347242816,18.47416037843029,0,1800
68,7.943282347242816,18.47416037843029,0,3600
68,7.943282347242816,18.47416037843029,0,5400
68,7.943282347242816,18.47416037843029,0,7200
68,7.943282347242816,18.47416037843029,0,9000
68,7.943282347242816,18.47416037843029,0,10800
69,7.943282347242816,22.16899245411635,0,1800
69,7.943282347242816,22.16899245411635,0,3600
69,7.943282347242816,22.16899245411635,0,5400
69,7.943282347242816,22.16899245411635,0,7200
69,7.943282347242816,22.16899245411635,0,9000
69,7.943282347242816,22.16899245411635,0,10800
70,10.0,0.0,0,1800
70,10.0,0.0,0,3600
70,10.0,0.0,0,5400
70,10.0,0.0,0,7200
70,10.0,0.0,0,9000
70,10.0,0.0,0,10800
71,10.0,4.783206084183618,0,1800
71,10.0,4.783206084183618,0,3600
71,10.0,4.783206084183618,0,5400
71,10.0,4.783206084183618,0,7200
71,10.0,4.783206084183618,0,9000
71,10.0,4.783206084183618,0,10800
72,10.0,9.566412168367236,0,1800
72,10.0,9.566412168367236,0,3600
72,10.0,9.566412168367236,0,5400
72,10.0,9.566412168367236,0,7200
72,10.0,9.566412168367236,0,9000
72,10.0,9.566412168367236,0,10800
73,10.0,14.349618252550854,0,1800
73,10.0,14.349618252550854,0,3600
73,10.0,14.349618252550854,0,5400
73,10.0,14.349618252550854,0,7200
73,10.0,14.349618252550854,0,9000
73,10.0,14.349618252550854,0,10800
74,10.0,19.132824336734473,0,1800
74,10.0,19.132824336734473,0,3600
74,10.0,19.132824336734473,0,5400
74,10.0,19.132824336734473,0,7200
74,10.0,19.132824336734473,0,9000
74,10.0,19.132824336734473,0,10800
75,10.0,23.91603042091809,0,1800
75,10.0,23.91603042091809,0,3600
75,10.0,23.91603042091809,0,5400
75,10.0,23.91603042091809,0,7200
75,10.0,23.91603042091809,0,9000
75,10.0,23.91603042091809,0,10800
76,10.0,28.69923650510171,0,1800
76,10.0,28.69923650510171,0,3600
76,10.0,28.69923650510171,0,5400
76,10.0,28.69923650510171,0,7200
76,10.0,28.69923650510171,0,9000
76,10.0,28.69923650510171,0,10800
77,12.589254117941675,0.0,0,1800
77,12.589254117941675,0.0,0,3600
77,12.589254117941675,0.0,0,5400
77,12.589254117941675,0.0,0,7200
77,12.589254117941675,0.0,0,9000
77,12.589254117941675,0.0,0,10800
78,12.589254117941675,5.518172422400604,0,1800
78,12.589254117941675,5.518172422400604,0,3600
78,12.589254117941675,5.518172422400604,0,5400
78,12.589254117941675,5.518172422400604,0,7200
78,12.589254117941675,5.518172422400604,0,9000
78,12.589254117941675,5.518172422400604,0,10800
79,12.589254117941675,11.036344844801208,0,1800
79,12.589254117941675,11.036344844801208,0,3600
79,12.589254117941675,11.036344844801208,0,5400
79,12.589254117941675,11.036344844801208,0,7200
79,12.589254117941675,11.036344844801208,0,9000
79,12.589254117941675,11.036344844801208,0,10800
80,12.589254117941675,16.554517267201813,0,1800
80,12.589254117941675,16.554517267201813,0,3600
80,12.589254117941675,16.554517267201813,0,5400
80,12.589254117941675,16.554517267201813,0,7200
80,12.589254117941675,16.554517267201813,0,9000
80,12.589254117941675,16.554517267201813,0,10800
81,12.589254117941675,22.072689689602417,0,1800
81,12.589254117941675,22.072689689602417,0,3600
81,12.589254117941675,22.072689689602417,0,5400
81,12.589254117941675,22.072689689602417,0,7200
81,12.589254117941675,22.072689689602417,0,9000
81,12.589254117941675,22.072689689602417,0,10800
82,12.589254117941675,27.59086211200302,0,1800
82,12.589254117941675,27.59086211200302,0,3600
82,12.589254117941675,27.59086211200302,0,5400
82,12.589254117941675,27.59086211200302,0,7200
82,12.589254117941675,27.59086211200302,0,9000
82,12.589254117941675,27.59086211200302,0,10800
83,12.589254117941675,33.10903453440363,0,1800
83,12.589254117941675,33.10903453440363,0,3600
83,12.589254117941675,33.10903453440363,0,5400
83,12.589254117941675,33.10903453440363,0,7200
83,12.589254117941675,33.10903453440363,0,9000
83,12.589254117941675,33.10903453440363,0,10800
84,15.848931924611142,0.0,0,1800
84,15.848931924611142,0.0,0,3600
84,15.848931924611142,0.0,0,5400
84,15.848931924611142,0.0,0,7200
84,15.848931924611142,0.0,0,9000
84,15.848931924611142,0.0,0,10800
85,15.848931924611142,6.366070444681604,0,1800
85,15.848931924611142,6.366070444681604,0,3600
85,15.848931924611142,6.366070444681604,0,5400
85,15.848931924611142,6.366070444681604,0,7200
85,15.848931924611142,6.366070444681604,0,9000
85,15.848931924611142,6.366070444681604,0,10800
86,15.848931924611142,12.732140889363208,0,1800
86,15.848931924611142,12.732140889363208,0,3600
86,15.848931924611142,12.732140889363208,0,5400
86,15.848931924611142,12.732140889363208,0,7200
86,15.848931924611142,12.732140889363208,0,9000
86,15.848931924611142,12.732140889363208,0,10800
87,15.848931924611142,19.098211334044812,0,1800
87,15.848931924611142,19.098211334044812,0,3600
87,15.848931924611142,19.098211334044812,0,5400
87,15.848931924611142,19.098211334044812,0,7200
87,15.848931924611142,19.098211334044812,0,9000
87,15.848931924611142,19.098211334044812,0,10800
88,15.848931924611142,25.464281778726416,0,1800
88,15.848931924611142,25.464281778726416,0,3600
88,15.848931924611142,25.464281778726416,0,5400
88,15.848931924611142,25.464281778726416,0,7200
88,15.848931924611142,25.464281778726416,0,9000
88,15.848931924611142,25.464281778726416,0,10800
89,15.848931924611142,31.83035222340802,0,1800
89,15.848931924611142,31.83035222340802,0,3600
89,15.848931924611142,31.83035222340802,0,5400
89,15.848931924611142,31.83035222340802,0,7200
89,15.848931924611142,31.83035222340802,0,9000
89,15.848931924611142,31.83035222340802,0,10800
90,15.848931924611142,38.196422668089625,0,1800
90,15.848931924611142,38.196422668089625,0,3600
90,15.848931924611142,38.196422668089625,0,5400
90,15.848931924611142,38.196422668089625,0,7200
90,15.848931924611142,38.196422668089625,0,9000
90,15.848931924611142,38.196422668089625,0,10800
91,19.952623149688797,0.0,0,1800
91,19.952623149688797,0.0,0,3600
91,19.952623149688797,0.0,0,5400
91,19.952623149688797,0.0,0,7200
91,19.952623149688797,0.0,0,9000
91,19.952623149688797,0.0,0,10800
92,19.952623149688797,7.344252735223156,0,1800
92,19.952623149688797,7.344252735223156,0,3600
92,19.952623149688797,7.344252735223156,0,5400
92,19.952623149688797,7.344252735223156,0,7200
92,19.952623149688797,7.344252735223156,0,9000
92,19.952623149688797,7.344252735223156,0,10800
93,19.952623149688797,14.688505470446312,0,1800
93,19.952623149688797,14.688505470446312,0,3600
93,19.952623149688797,14.688505470446312,0,5400
93,19.952623149688797,14.688505470446312,0,7200
93,19.952623149688797,14.688505470446312,0,9000
93,19.952623149688797,14.688505470446312,0,10800
94,19.952623149688797,22.032758205669467,0,1800
94,19.952623149688797,22.032758205669467,0,3600
94,19.952623149688797,22.032758205669467,0,5400
94,19.952623149688797,22.032758205669467,0,7200
94,19.952623149688797,22.032758205669467,0,9000
94,19.952623149688797,22.032758205669467,0,10800
95,19.952623149688797,29.377010940892625,0,1800
95,19.952623149688797,29.377010940892625,0,3600
95,19.952623149688797,29.377010940892625,0,5400
95,19.952623149688797,29.377010940892625,0,7200
95,19.952623149688797,29.377010940892625,0,9000
95,19.952623149688797,29.377010940892625,0,10800
96,19.952623149688797,36.72126367611578,0,1800
96,19.952623149688797,36.72126367611578,0,3600
96,19.952623149688797,36.72126367611578,0,5400
96,19.952623149688797,36.72126367611578,0,7200
96,19.952623149688797,36.72126367611578,0,9000
96,19.952623149688797,36.72126367611578,0,10800
97,19.952623149688797,44.06551641133893,0,1800
97,19.952623149688797,44.06551641133893,0,3600
97,19.952623149688797,44.06551641133893,0,5400
97,19.952623149688797,44.06551641133893,0,7200
97,19.952623149688797,44.06551641133893,0,9000
97,19.952623149688797,44.06551641133893,0,10800
98,25.11886431509581,0.0,0,1800
98,25.11886431509581,0.0,0,3600
98,25.11886431509581,0.0,0,5400
98,25.11886431509581,0.0,0,7200
98,25.11886431509581,0.0,0,9000
98,25.11886431509581,0.0,0,10800
99,25.11886431509581,8.472738199731078,0,1800
99,25.11886431509581,8.472738199731078,0,3600
99,25.11886431509581,8.472738199731078,0,5400
99,25.11886431509581,8.472738199731078,0,7200
99,25.11886431509581,8.472738199731078,0,9000
99,25.11886431509581,8.472738199731078,0,10800
100,25.11886431509581,16.945476399462155,0,1800
100,25.11886431509581,16.945476399462155,0,3600
100,25.11886431509581,16.945476399462155,0,5400
100,25.11886431509581,16.945476399462155,0,7200
100,25.11886431509581,16.945476399462155,0,9000
100,25.11886431509581,16.945476399462155,0,10800
101,25.11886431509581,25.418214599193234,0,1800
101,25.11886431509581,25.418214599193234,0,3600
101,25.11886431509581,25.418214599193234,0,5400
101,25.11886431509581,25.418214599193234,0,7200
101,25.11886431509581,25.418214599193234,0,9000
101,25.11886431509581,25.418214599193234,0,10800
102,25.11886431509581,33.89095279892431,0,1800
102,25.11886431509581,33.89095279892431,0,3600
102,25.11886431509581,33.89095279892431,0,5400
102,25.11886431509581,33.89095279892431,0,7200
102,25.11886431509581,33.89095279892431,0,9000
102,25.11886431509581,33.89095279892431,0,10800
103,25.11886431509581,42.363690998655386,0,1800
103,25.11886431509581,42.363690998655386,0,3600
103,25.11886431509581,42.363690998655386,0,5400
103,25.11886431509581,42.363690998655386,0,7200
103,25.11886431509581,42.363690998655386,0,9000
103,25.11886431509581,42.363690998655386,0,10800
104,25.11886431509581,50.83642919838647,0,1800
104,25.11886431509581,50.83642919838647,0,3600
