iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.4013615030521315,0,1800
1,1.0,0.4013615030521315,0,3600
1,1.0,0.4013615030521315,0,5400
1,1.0,0.4013615030521315,0,7200
1,1.0,0.4013615030521315,0,9000
1,1.0,0.4013615030521315,0,10800
2,1.0,0.802723006104263,0,1800
2,1.0,0.802723006104263,0,3600
2,1.0,0.802723006104263,0,5400
2,1.0,0.802723006104263,0,7200
2,1.0,0.802723006104263,0,9000
2,1.0,0.802723006104263,0,10800
3,1.0,1.2040845091563943,0,1800
3,1.0,1.2040845091563943,0,3600
3,1.0,1.2040845091563943,0,5400
3,1.0,1.2040845091563943,0,7200
3,1.0,1.2040845091563943,0,9000
3,1.0,1.2040845091563943,0,10800
4,1.0,1.605446012208526,0,1800
4,1.0,1.605446012208526,0,3600
4,1.0,1.605446012208526,0,5400
4,1.0,1.605446012208526,0,7200
4,1.0,1.605446012208526,0,9000
4,1.0,1.605446012208526,0,10800
5,1.0,2.0068075152606575,0,1800
5,1.0,2.0068075152606575,0,3600
5,1.0,2.0068075152606575,0,5400
5,1.0,2.0068075152606575,0,7200
5,1.0,2.0068075152606575,0,9000
5,1.0,2.0068075152606575,0,10800
6,1.0,2.4081690183127886,0,1800
6,1.0,2.4081690183127886,0,3600
6,1.0,2.4081690183127886,0,5400
6,1.0,2.4081690183127886,0,7200
6,1.0,2.4081690183127886,0,9000
6,1.0,2.4081690183127886,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.5004012601117644,0,1800
8,1.2589254117941673,0.5004012601117644,0,3600
8,1.2589254117941673,0.5004012601117644,0,5400
8,1.2589254117941673,0.5004012601117644,0,7200
8,1.2589254117941673,0.5004012601117644,0,9000
8,1.2589254117941673,0.5004012601117644,0,10800
9,1.2589254117941673,1.000802520223529,0,1800
9,1.2589254117941673,1.000802520223529,0,3600
9,1.2589254117941673,1.000802520223529,0,5400
9,1.2589254117941673,1.000802520223529,0,7200
9,1.2589254117941673,1.000802520223529,0,9000
9,1.2589254117941673,1.000802520223529,0,10800
10,1.2589254117941673,1.5012037803352933,0,1800
10,1.2589254117941673,1.5012037803352933,0,3600
10,1.2589254117941673,1.5012037803352933,0,5400
10,1.2589254117941673,1.5012037803352933,0,7200
10,1.2589254117941673,1.5012037803352933,0,9000
10,1.2589254117941673,1.5012037803352933,0,10800
11,1.2589254117941673,2.001605040447058,0,1800
11,1.2589254117941673,2.001605040447058,0,3600
11,1.2589254117941673,2.001605040447058,0,5400
