iloc,x,y,z,t
0,1.0,0.0,0,1800
0,1.0,0.0,0,3600
0,1.0,0.0,0,5400
0,1.0,0.0,0,7200
0,1.0,0.0,0,9000
0,1.0,0.0,0,10800
1,1.0,0.38251319042477133,0,1800
1,1.0,0.38251319042477133,0,3600
1,1.0,0.38251319042477133,0,5400
1,1.0,0.38251319042477133,0,7200
1,1.0,0.38251319042477133,0,9000
1,1.0,0.38251319042477133,0,10800
2,1.0,0.7650263808495427,0,1800
2,1.0,0.7650263808495427,0,3600
2,1.0,0.7650263808495427,0,5400
2,1.0,0.7650263808495427,0,7200
2,1.0,0.7650263808495427,0,9000
2,1.0,0.7650263808495427,0,10800
3,1.0,1.147539571274314,0,1800
3,1.0,1.147539571274314,0,3600
3,1.0,1.147539571274314,0,5400
3,1.0,1.147539571274314,0,7200
3,1.0,1.147539571274314,0,9000
3,1.0,1.147539571274314,0,10800
4,1.0,1.5300527616990853,0,1800
4,1.0,1.5300527616990853,0,3600
4,1.0,1.5300527616990853,0,5400
4,1.0,1.5300527616990853,0,7200
4,1.0,1.5300527616990853,0,9000
4,1.0,1.5300527616990853,0,10800
5,1.0,1.9125659521238567,0,1800
5,1.0,1.9125659521238567,0,3600
5,1.0,1.9125659521238567,0,5400
5,1.0,1.9125659521238567,0,7200
5,1.0,1.9125659521238567,0,9000
5,1.0,1.9125659521238567,0,10800
6,1.0,2.295079142548628,0,1800
6,1.0,2.295079142548628,0,3600
6,1.0,2.295079142548628,0,5400
6,1.0,2.295079142548628,0,7200
6,1.0,2.295079142548628,0,9000
6,1.0,2.295079142548628,0,10800
7,1.2589254117941673,0.0,0,1800
7,1.2589254117941673,0.0,0,3600
7,1.2589254117941673,0.0,0,5400
7,1.2589254117941673,0.0,0,7200
7,1.2589254117941673,0.0,0,9000
7,1.2589254117941673,0.0,0,10800
8,1.2589254117941673,0.48398564343559525,0,1800
8,1.2589254117941673,0.48398564343559525,0,3600
8,1.2589254117941673,0.48398564343559525,0,5400
8,1.2589254117941673,0.48398564343559525,0,7200
8,1.2589254117941673,0.48398564343559525,0,9000
8,1.2589254117941673,0.48398564343559525,0,10800
9,1.2589254117941673,0.9679712868711905,0,1800
9,1.2589254117941673,0.9679712868711905,0,3600
9,1.2589254117941673,0.9679712868711905,0,5400
9,1.2589254117941673,0.9679712868711905,0,7200
9,1.2589254117941673,0.9679712868711905,0,9000
9,1.2589254117941673,0.9679712868711905,0,10800
10,1.2589254117941673,1.4519569303067859,0,1800
10,1.2589254117941673,1.4519569303067859,0,3600
10,1.2589254117941673,1.4519569303067859,0,5400
10,1.2589254117941673,1.4519569303067859,0,7200
10,1.2589254117941673,1.4519569303067859,0,9000
10,1.2589254117941673,1.4519569303067859,0,10800
11,1.2589254117941673,1.935942573742381,0,1800
11,1.2589254117941673,1.935942573742381,0,3600
11,1.2589254117941673,1.935942573742381,0,5400
