id,case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
19,20,3,9.6,1,0,0,3600,76794.6,1.17838,1.17838,0.194585,4.10039,0.338551,6.22398e-310,1.38819e+07,8.88276176e+00,8.88276176e+00,6.82147826e+05,3.52289218e+04,
19,20,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.17838252e+00,1.17838252e+00,1.94584757e-01,4.10039314e+00,3.17777757e-01,6.22397956e-310,1.30301374e+07,8.33772798e+00,8.33772798e+00,6.40292194e+05,3.30673247e+04,
19,20,3,9.60000000e+00,1.00000000e+00,8.38702172e-01,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.17838252e+00,1.17838252e+00,1.94584757e-01,4.10039314e+00,2.62798341e-01,6.22397956e-310,1.07757651e+07,6.89519964e+00,6.89519964e+00,5.29513857e+05,2.73462754e+04,
19,20,3,9.60000000e+00,1.00000000e+00,1.25805326e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.17838252e+00,1.17838252e+00,1.94584757e-01,4.10039314e+00,1.91479009e-01,6.22397956e-310,7.85139214e+06,5.02395102e+00,5.02395102e+00,3.85812134e+05,1.99249268e+04,
19,20,3,9.60000000e+00,1.00000000e+00,1.67740434e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.17838252e+00,1.17838252e+00,1.94584757e-01,4.10039314e+00,1.22919026e-01,6.22397956e-310,5.04016331e+06,3.22510112e+00,3.22510112e+00,2.47670238e+05,1.27907106e+04,
19,20,3,9.60000000e+00,1.00000000e+00,2.09675543e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.17838252e+00,1.17838252e+00,1.94584757e-01,4.10039314e+00,6.95210860e-02,6.22397956e-310,2.85063784e+06,1.82406695e+00,1.82406695e+00,1.40078428e+05,7.23422666e+03,
19,20,3,9.60000000e+00,1.00000000e+00,2.51610652e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.17838252e+00,1.17838252e+00,1.94584757e-01,4.10039314e+00,3.46428264e-02,6.22397956e-310,1.42049208e+06,9.08944873e-01,9.08944873e-01,6.98020262e+04,3.60486397e+03,
19,20,3,9.60000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,2.05899504e-01,6.22397956e-310,4.80557800e+06,3.32408592e+00,3.32408592e+00,2.55271733e+05,1.27226063e+04,
19,20,3,9.60000000e+00,2.15443469e+00,8.13626953e-01,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,1.88523030e-01,6.22397956e-310,4.40002093e+06,3.04355639e+00,3.04355639e+00,2.33728589e+05,1.16489076e+04,
19,20,3,9.60000000e+00,2.15443469e+00,1.62725391e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,1.44707735e-01,6.22397956e-310,3.37739672e+06,2.33619283e+00,2.33619283e+00,1.79406913e+05,8.94154437e+03,
19,20,3,9.60000000e+00,2.15443469e+00,2.44088086e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,9.31187892e-02,6.22397956e-310,2.17333989e+06,1.50332978e+00,1.50332978e+00,1.15447557e+05,5.75384435e+03,
19,20,3,9.60000000e+00,2.15443469e+00,3.25450781e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,5.02343844e-02,6.22397956e-310,1.17244213e+06,8.10994717e-01,8.10994717e-01,6.22799866e+04,3.10400115e+03,
19,20,3,9.60000000e+00,2.15443469e+00,4.06813477e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,2.27186783e-02,6.22397956e-310,5.30241105e+05,3.66775233e-01,3.66775233e-01,2.81663445e+04,1.40379551e+03,
19,20,3,9.60000000e+00,2.15443469e+00,4.88176172e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,8.61357382e-03,6.22397956e-310,2.01035943e+05,1.39059390e-01,1.39059390e-01,1.06790054e+04,5.32235905e+02,
19,20,3,9.60000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,1.16037831e-01,6.22397956e-310,1.14764365e+06,8.34669607e-01,8.34669607e-01,6.40980894e+04,3.12466789e+03,
19,20,3,9.60000000e+00,4.64158883e+00,1.57835262e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,1.04432040e-01,6.22397956e-310,1.03285943e+06,7.51188201e-01,7.51188201e-01,5.76871712e+04,2.81214702e+03,
19,20,3,9.60000000e+00,4.64158883e+00,3.15670525e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,7.61265651e-02,6.22397956e-310,7.52911086e+05,5.47584607e-01,5.47584607e-01,4.20515218e+04,2.04993691e+03,
19,20,3,9.60000000e+00,4.64158883e+00,4.73505787e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,4.49476591e-02,6.22397956e-310,4.44543777e+05,3.23312187e-01,3.23312187e-01,2.48286188e+04,1.21035102e+03,
19,20,3,9.60000000e+00,4.64158883e+00,6.31341050e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,2.14954297e-02,6.22397956e-310,2.12595265e+05,1.54618383e-01,1.54618383e-01,1.18738515e+04,5.78829148e+02,
19,20,3,9.60000000e+00,4.64158883e+00,7.89176312e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,8.32633157e-03,6.22397956e-310,8.23495364e+04,5.98919838e-02,5.98919838e-02,4.59937885e+03,2.24211541e+02,
19,20,3,9.60000000e+00,4.64158883e+00,9.47011575e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,3.43803644e+00,3.43803644e+00,8.06737542e-01,9.89025428e-01,2.61233882e-03,6.22397956e-310,2.58366952e+04,1.87907668e-02,1.87907668e-02,1.44302876e+03,7.03450863e+01,
19,20,3,9.60000000e+00,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,6.29727507e+00,6.29727507e+00,2.02757645e+00,3.93516342e-01,6.33515747e-02,6.22397956e-310,2.49298799e+05,1.87747886e-01,1.87747886e-01,1.44180173e+04,6.92323634e+02,
19,20,3,9.60000000e+00,1.00000000e+01,3.06135646e+00,0.00000000e+00,3.60000000e+03,7.67945651e+04,6.29727507e+00,6.29727507e+00,2.02757645e+00,3.93516342e-01,5.62909502e-02,6.22397956e-310,2.21514088e+05,1.66823113e-01,1.66823113e-01,1.28111084e+04,6.15163165e+02,
