case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
1,3,0.8,1,0,0,3600,6313.11,1.1977,1.1977,0.0305257,26.1241,0.333089,6.92876e-310,8.70167e+08,8.08889684e+04,8.08889684e+04,5.10661026e+08,3.21444923e+08,
1,3,8.00000000e-01,1.00000000e+00,5.98852033e-01,0.00000000e+00,3.60000000e+03,6.31311087e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.93950187e-01,6.92876397e-310,7.67919555e+08,7.13842641e+04,7.13842641e+04,4.50656774e+08,2.83674149e+08,
1,3,8.00000000e-01,1.00000000e+00,1.19770407e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.02028812e-01,6.92876397e-310,5.27782877e+08,4.90616394e+04,4.90616394e+04,3.09731569e+08,1.94966201e+08,
1,3,8.00000000e-01,1.00000000e+00,1.79655610e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.08138230e-01,6.92876397e-310,2.82501817e+08,2.62608032e+04,2.62608032e+04,1.65787362e+08,1.04357888e+08,
1,3,8.00000000e-01,1.00000000e+00,2.39540813e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,4.50787211e-02,6.92876397e-310,1.17764278e+08,1.09471315e+04,1.09471315e+04,6.91104546e+07,4.35028398e+07,
1,3,8.00000000e-01,1.00000000e+00,2.99426016e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.46349180e-02,6.92876397e-310,3.82324634e+07,3.55401324e+03,3.55401324e+03,2.24368796e+07,1.41233043e+07,
1,3,8.00000000e-01,1.00000000e+00,3.59311220e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,3.70028676e-03,6.92876397e-310,9.66668059e+06,8.98595270e+02,8.98595270e+02,5.67293157e+06,3.57093054e+06,
1,3,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.79554653e-01,6.92876397e-310,2.37119486e+08,2.30300480e+04,2.30300480e+04,1.45391246e+08,8.96607160e+07,
1,3,8.00000000e-01,2.15443469e+00,1.11092163e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.58456425e-01,6.92876397e-310,2.09257212e+08,2.03239460e+04,2.03239460e+04,1.28307325e+08,7.91253041e+07,
1,3,8.00000000e-01,2.15443469e+00,2.22184325e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.08905402e-01,6.92876397e-310,1.43820238e+08,1.39684302e+04,1.39684302e+04,8.81842486e+07,5.43819732e+07,
1,3,8.00000000e-01,2.15443469e+00,3.33276488e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,5.82928610e-02,6.92876397e-310,7.69814261e+07,7.47676191e+03,7.47676191e+03,4.72016269e+07,2.91085727e+07,
1,3,8.00000000e-01,2.15443469e+00,4.44368651e+00,0.00000000e+00,3.60000000e+03,6.31311087e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,2.43000798e-02,6.92876397e-310,3.20906328e+07,3.11677807e+03,3.11677807e+03,1.96765655e+07,1.21342584e+07,
