case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
3,3,9.6,1,0,0,3600,1333.13,0.838702,0.838702,0.0496681,16.0611,0.475666,6.92876e-310,7.63971e+08,3.10211752e+04,0.00000000e+00,4.13551729e+07,4.36020850e+07,
3,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,1.33312722e+03,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,4.19773981e-01,6.92876397e-310,6.74202214e+08,2.73760910e+04,0.00000000e+00,3.64958120e+07,3.84787050e+07,
3,3,9.60000000e+00,1.00000000e+00,8.38702172e-01,0.00000000e+00,3.60000000e+03,1.33312722e+03,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,2.88506156e-01,6.92876397e-310,4.63371953e+08,1.88152938e+04,0.00000000e+00,2.50831803e+07,2.64460014e+07,
3,3,9.60000000e+00,1.00000000e+00,1.25805326e+00,0.00000000e+00,3.60000000e+03,1.33312722e+03,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,1.54426217e-01,6.92876397e-310,2.48025134e+08,1.00711011e+04,0.00000000e+00,1.34260589e+07,1.41555245e+07,
3,3,9.60000000e+00,1.00000000e+00,1.67740434e+00,0.00000000e+00,3.60000000e+03,1.33312722e+03,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,6.43744249e-02,6.92876397e-310,1.03392258e+08,4.19825953e+03,0.00000000e+00,5.59681404e+06,5.90090052e+06,
3,3,9.60000000e+00,1.00000000e+00,2.09675543e+00,0.00000000e+00,3.60000000e+03,1.33312722e+03,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,2.08993159e-02,6.92876397e-310,3.35665517e+07,1.36297531e+03,0.00000000e+00,1.81701949e+06,1.91574191e+06,
3,3,9.60000000e+00,1.00000000e+00,2.51610652e+00,0.00000000e+00,3.60000000e+03,1.33312722e+03,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,5.28417458e-03,6.92876397e-310,8.48695337e+06,3.44614128e+02,0.00000000e+00,4.59414473e+05,4.84375411e+05,
3,3,9.60000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.33312722e+03,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,2.45162924e-01,6.92876397e-310,1.34176548e+08,5.59511081e+03,0.00000000e+00,7.45899450e+06,7.77300935e+06,
3,3,9.60000000e+00,2.15443469e+00,8.13626953e-01,0.00000000e+00,3.60000000e+03,1.33312722e+03,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,2.16355514e-01,6.92876397e-310,1.18410384e+08,4.93766781e+03,0.00000000e+00,6.58253935e+06,6.85965647e+06,
3,3,9.60000000e+00,2.15443469e+00,1.62725391e+00,0.00000000e+00,3.60000000e+03,1.33312722e+03,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,1.48698812e-01,6.92876397e-310,8.13821803e+07,3.39360585e+03,0.00000000e+00,4.52410831e+06,4.71456793e+06,
