id,case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
10,11,3,4.1,1,0,0,3600,1077.75,1.94635,1.94635,0.167058,4.77601,0.204969,6.22398e-310,9.78934e+06,9.07394067e+02,0.00000000e+00,9.77947210e+05,1.15358505e+06,
10,11,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,1.07775359e+03,1.94635403e+00,1.94635403e+00,1.67057946e-01,4.77600894e+00,2.01623674e-01,6.22397956e-310,9.62956469e+06,8.92584250e+02,0.00000000e+00,9.61985878e+05,1.13475709e+06,
10,11,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,1.07775359e+03,1.94635403e+00,1.94635403e+00,1.67057946e-01,4.77600894e+00,1.91911666e-01,6.22397956e-310,9.16571834e+06,8.49589374e+02,0.00000000e+00,9.15647996e+05,1.08009699e+06,
10,11,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,1.07775359e+03,1.94635403e+00,1.94635403e+00,1.67057946e-01,4.77600894e+00,1.76753408e-01,6.22397956e-310,8.44175859e+06,7.82484048e+02,0.00000000e+00,8.43324990e+05,9.94784885e+05,
10,11,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,1.07775359e+03,1.94635403e+00,1.94635403e+00,1.67057946e-01,4.77600894e+00,1.57521844e-01,6.22397956e-310,7.52325735e+06,6.97346270e+02,0.00000000e+00,7.51567444e+05,8.86547822e+05,
10,11,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,1.07775359e+03,1.94635403e+00,1.94635403e+00,1.67057946e-01,4.77600894e+00,1.35837708e-01,6.22397956e-310,6.48762107e+06,6.01351004e+02,0.00000000e+00,6.48108201e+05,7.64507456e+05,
10,11,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,1.07775359e+03,1.94635403e+00,1.94635403e+00,1.67057946e-01,4.77600894e+00,1.13346071e-01,6.22397956e-310,5.41341849e+06,5.01780946e+02,0.00000000e+00,5.40796215e+05,6.37922399e+05,
10,11,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.07775359e+03,2.80828691e+00,2.80828691e+00,2.60799199e-01,3.05936028e+00,1.42058951e-01,6.22397956e-310,4.34609512e+06,4.50413193e+02,0.00000000e+00,4.85434434e+05,5.42302686e+05,
10,11,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,1.07775359e+03,2.80828691e+00,2.80828691e+00,2.60799199e-01,3.05936028e+00,1.36426655e-01,6.22397956e-310,4.17378289e+06,4.32555392e+02,0.00000000e+00,4.66188125e+05,5.20801688e+05,
10,11,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,1.07775359e+03,2.80828691e+00,2.80828691e+00,2.60799199e-01,3.05936028e+00,1.20834545e-01,6.22397956e-310,3.69676408e+06,3.83118931e+02,0.00000000e+00,4.12907802e+05,4.61279618e+05,
