case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
4,3,9.6,1,0,0,3600,864.766,0.838702,0.838702,0.0496681,16.0611,0.475666,6.92876e-310,7.63971e+08,4.78224059e+04,0.00000000e+00,4.13551729e+07,4.36020850e+07,
4,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,8.64765628e+02,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,4.19773981e-01,6.92876397e-310,6.74202214e+08,4.22031251e+04,0.00000000e+00,3.64958120e+07,3.84787050e+07,
4,3,9.60000000e+00,1.00000000e+00,8.38702172e-01,0.00000000e+00,3.60000000e+03,8.64765628e+02,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,2.88506156e-01,6.92876397e-310,4.63371953e+08,2.90057554e+04,0.00000000e+00,2.50831803e+07,2.64460014e+07,
4,3,9.60000000e+00,1.00000000e+00,1.25805326e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,1.54426217e-01,6.92876397e-310,2.48025134e+08,1.55256621e+04,0.00000000e+00,1.34260589e+07,1.41555245e+07,
4,3,9.60000000e+00,1.00000000e+00,1.67740434e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,6.43744249e-02,6.92876397e-310,1.03392258e+08,6.47205885e+03,0.00000000e+00,5.59681404e+06,5.90090052e+06,
4,3,9.60000000e+00,1.00000000e+00,2.09675543e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,2.08993159e-02,6.92876397e-310,3.35665517e+07,2.10116987e+03,0.00000000e+00,1.81701949e+06,1.91574191e+06,
4,3,9.60000000e+00,1.00000000e+00,2.51610652e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,8.38702142e-01,8.38702142e-01,4.96680811e-02,1.60610768e+01,5.28417458e-03,6.92876397e-310,8.48695337e+06,5.31258942e+02,0.00000000e+00,4.59414473e+05,4.84375411e+05,
4,3,9.60000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,2.45162924e-01,6.92876397e-310,1.34176548e+08,8.62545209e+03,0.00000000e+00,7.45899450e+06,7.77300935e+06,
4,3,9.60000000e+00,2.15443469e+00,8.13626953e-01,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,2.16355514e-01,6.92876397e-310,1.18410384e+08,7.61193453e+03,0.00000000e+00,6.58253935e+06,6.85965647e+06,
4,3,9.60000000e+00,2.15443469e+00,1.62725391e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,1.48698812e-01,6.92876397e-310,8.13821803e+07,5.23160053e+03,0.00000000e+00,4.52410831e+06,4.71456793e+06,
4,3,9.60000000e+00,2.15443469e+00,2.44088086e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,7.95927338e-02,6.92876397e-310,4.35607395e+07,2.80027380e+03,0.00000000e+00,2.42158054e+06,2.52352621e+06,
4,3,9.60000000e+00,2.15443469e+00,3.25450781e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,3.31791779e-02,6.92876397e-310,1.81588124e+07,1.16732745e+03,0.00000000e+00,1.00946465e+06,1.05196192e+06,
4,3,9.60000000e+00,2.15443469e+00,4.06813477e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,1.07717007e-02,6.92876397e-310,5.89530256e+06,3.78975690e+02,0.00000000e+00,3.27725151e+05,3.41521992e+05,
4,3,9.60000000e+00,2.15443469e+00,4.88176172e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,1.62725377e+00,1.62725377e+00,1.45783380e-01,5.47295431e+00,2.72351212e-03,6.92876397e-310,1.49056574e+06,9.58200489e+01,0.00000000e+00,8.28618848e+04,8.63502722e+04,
4,3,9.60000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,3.15670490e+00,3.15670490e+00,4.80619609e-01,1.66011297e+00,1.26379343e-01,6.92876397e-310,2.09803987e+07,1.38145899e+03,0.00000000e+00,1.19463825e+06,1.23207810e+06,
4,3,9.60000000e+00,4.64158883e+00,1.57835262e+00,0.00000000e+00,3.60000000e+03,8.64765628e+02,3.15670490e+00,3.15670490e+00,4.80619609e-01,1.66011297e+00,1.11529375e-01,6.92876397e-310,1.85151363e+07,1.21913324e+03,0.00000000e+00,1.05426452e+06,1.08730508e+06,
