case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
0,3,0.8,1,0,0,3600,9732.32,1.1977,1.1977,0.0305257,26.1241,0.333089,6.92876e-310,8.70167e+08,5.24706110e+04,5.24706110e+04,5.10661026e+08,2.08513125e+08,
0,3,8.00000000e-01,1.00000000e+00,5.98852033e-01,0.00000000e+00,3.60000000e+03,9.73232474e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.93950187e-01,6.92876397e-310,7.67919555e+08,4.63051517e+04,4.63051517e+04,4.50656774e+08,1.84012187e+08,
0,3,8.00000000e-01,1.00000000e+00,1.19770407e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.02028812e-01,6.92876397e-310,5.27782877e+08,3.18250343e+04,3.18250343e+04,3.09731569e+08,1.26469603e+08,
0,3,8.00000000e-01,1.00000000e+00,1.79655610e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.08138230e-01,6.92876397e-310,2.82501817e+08,1.70347133e+04,1.70347133e+04,1.65787362e+08,6.76943003e+07,
0,3,8.00000000e-01,1.00000000e+00,2.39540813e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,4.50787211e-02,6.92876397e-310,1.17764278e+08,7.10112501e+03,7.10112501e+03,6.91104546e+07,2.82191828e+07,
0,3,8.00000000e-01,1.00000000e+00,2.99426016e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.46349180e-02,6.92876397e-310,3.82324634e+07,2.30539775e+03,2.30539775e+03,2.24368796e+07,9.16142731e+06,
0,3,8.00000000e-01,1.00000000e+00,3.59311220e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,3.70028676e-03,6.92876397e-310,9.66668059e+06,5.82895836e+02,5.82895836e+02,5.67293157e+06,2.31637158e+06,
0,3,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.79554653e-01,6.92876397e-310,2.37119486e+08,1.49390048e+04,1.49390048e+04,1.45391246e+08,5.81606200e+07,
0,3,8.00000000e-01,2.15443469e+00,1.11092163e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.58456425e-01,6.92876397e-310,2.09257212e+08,1.31836255e+04,1.31836255e+04,1.28307325e+08,5.13265670e+07,
0,3,8.00000000e-01,2.15443469e+00,2.22184325e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.08905402e-01,6.92876397e-310,1.43820238e+08,9.06096446e+03,9.06096446e+03,8.81842486e+07,3.52761992e+07,
0,3,8.00000000e-01,2.15443469e+00,3.33276488e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,5.82928610e-02,6.92876397e-310,7.69814261e+07,4.84998478e+03,4.84998478e+03,4.72016269e+07,1.88819888e+07,
0,3,8.00000000e-01,2.15443469e+00,4.44368651e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,2.43000798e-02,6.92876397e-310,3.20906328e+07,2.02177445e+03,2.02177445e+03,1.96765655e+07,7.87118398e+06,
0,3,8.00000000e-01,2.15443469e+00,5.55460813e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,7.88908086e-03,6.92876397e-310,1.04183031e+07,6.56374064e+02,6.56374064e+02,6.38804554e+06,2.55539930e+06,
0,3,8.00000000e-01,2.15443469e+00,6.66552976e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.99467202e-03,6.92876397e-310,2.63415955e+06,1.65957353e+02,1.65957353e+02,1.61515085e+06,6.46106126e+05,
0,3,8.00000000e-01,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,9.73232474e+03,4.62548256e+00,4.62548256e+00,1.17039599e-01,6.81697020e+00,8.62487939e-02,6.92876397e-310,5.87955458e+07,3.74107874e+03,3.74107874e+03,3.64093931e+07,1.44906422e+07,
