iloc,x,y,z,t
0,1.0,0.0,0,3600
1,1.0,0.524474712199469,0,3600
2,1.0,1.048949424398938,0,3600
3,1.0,1.573424136598407,0,3600
4,1.0,2.097898848797876,0,3600
5,1.0,2.6223735609973446,0,3600
6,1.0,3.146848273196814,0,3600
7,2.154434690031884,0.0,0,3600
8,2.154434690031884,0.8719964943976314,0,3600
9,2.154434690031884,1.7439929887952628,0,3600
10,2.154434690031884,2.615989483192894,0,3600
11,2.154434690031884,3.4879859775905255,0,3600
12,2.154434690031884,4.359982471988157,0,3600
13,2.154434690031884,5.231978966385788,0,3600
14,4.641588833612778,0.0,0,3600
15,4.641588833612778,1.7792455362551698,0,3600
16,4.641588833612778,3.5584910725103396,0,3600
17,4.641588833612778,5.33773660876551,0,3600
18,4.641588833612778,7.116982145020679,0,3600
19,4.641588833612778,8.89622768127585,0,3600
20,4.641588833612778,10.67547321753102,0,3600
21,10.0,0.0,0,3600
22,10.0,4.455413241178195,0,3600
23,10.0,8.91082648235639,0,3600
24,10.0,13.366239723534584,0,3600
25,10.0,17.82165296471278,0,3600
26,10.0,22.277066205890975,0,3600
27,10.0,26.732479447069167,0,3600
28,21.544346900318832,0.0,0,3600
29,21.544346900318832,8.862493885462419,0,3600
30,21.544346900318832,17.724987770924837,0,3600
31,21.544346900318832,26.587481656387254,0,3600
32,21.544346900318832,35.449975541849675,0,3600
33,21.544346900318832,44.312469427312095,0,3600
34,21.544346900318832,53.17496331277451,0,3600
35,46.41588833612777,0.0,0,3600
36,46.41588833612777,18.43041391420733,0,3600
37,46.41588833612777,36.86082782841466,0,3600
38,46.41588833612777,55.29124174262199,0,3600
39,46.41588833612777,73.72165565682933,0,3600
40,46.41588833612777,92.15206957103666,0,3600
41,46.41588833612777,110.58248348524398,0,3600
42,100.0,0.0,0,3600
43,100.0,40.07056000663841,0,3600
44,100.0,80.14112001327682,0,3600
45,100.0,120.21168001991524,0,3600
46,100.0,160.28224002655364,0,3600
47,100.0,200.35280003319204,0,3600
48,100.0,240.42336003983047,0,3600
49,215.44346900318823,0.0,0,3600
50,215.44346900318823,79.57495819075822,0,3600
51,215.44346900318823,159.14991638151645,0,3600
52,215.44346900318823,238.72487457227467,0,3600
53,215.44346900318823,318.2998327630329,0,3600
54,215.44346900318823,397.87479095379115,0,3600
55,215.44346900318823,477.44974914454934,0,3600
56,464.15888336127773,0.0,0,3600
57,464.15888336127773,162.0678782713633,0,3600
58,464.15888336127773,324.1357565427266,0,3600
59,464.15888336127773,486.2036348140899,0,3600
60,464.15888336127773,648.2715130854532,0,3600
61,464.15888336127773,810.3393913568165,0,3600
62,464.15888336127773,972.4072696281798,0,3600
63,1000.0,0.0,0,3600
64,1000.0,338.52207500717367,0,3600
65,1000.0,677.0441500143473,0,3600
66,1000.0,1015.566225021521,0,3600
67,1000.0,1354.0883000286947,0,3600
68,1000.0,1692.6103750358684,0,3600
69,1000.0,2031.132450043042,0,3600
70,2154.4346900318824,0.0,0,3600
71,2154.4346900318824,761.3398430440637,0,3600
72,2154.4346900318824,1522.6796860881275,0,3600
73,2154.4346900318824,2284.019529132191,0,3600
74,2154.4346900318824,3045.359372176255,0,3600
75,2154.4346900318824,3806.699215220319,0,3600
76,2154.4346900318824,4568.039058264382,0,3600
77,4641.588833612777,0.0,0,3600
78,4641.588833612777,1590.9739125361934,0,3600
79,4641.588833612777,3181.947825072387,0,3600
80,4641.588833612777,4772.92173760858,0,3600
81,4641.588833612777,6363.895650144774,0,3600
82,4641.588833612777,7954.869562680968,0,3600
83,4641.588833612777,9545.84347521716,0,3600
84,10000.0,0.0,0,3600
85,10000.0,2843.588364235552,0,3600
86,10000.0,5687.176728471104,0,3600
87,10000.0,8530.765092706657,0,3600
88,10000.0,11374.353456942208,0,3600
89,10000.0,14217.94182117776,0,3600
90,10000.0,17061.530185413314,0,3600
91,21544.346900318822,0.0,0,3600
92,21544.346900318822,4818.794188229541,0,3600
93,21544.346900318822,9637.588376459082,0,3600
94,21544.346900318822,14456.382564688622,0,3600
95,21544.346900318822,19275.176752918163,0,3600
96,21544.346900318822,24093.970941147705,0,3600
97,21544.346900318822,28912.765129377243,0,3600
98,46415.888336127726,0.0,0,3600
99,46415.888336127726,8680.188094678837,0,3600
100,46415.888336127726,17360.376189357674,0,3600
101,46415.888336127726,26040.56428403651,0,3600
102,46415.888336127726,34720.75237871535,0,3600
103,46415.888336127726,43400.940473394185,0,3600
104,46415.888336127726,52081.12856807302,0,3600
105,100000.0,0.0,0,3600
106,100000.0,16620.305539472698,0,3600
107,100000.0,33240.611078945396,0,3600
108,100000.0,49860.916618418094,0,3600
109,100000.0,66481.22215789079,0,3600
110,100000.0,83101.52769736349,0,3600
111,100000.0,99721.83323683619,0,3600
