iloc,x,y,z,t
0,1.0,0.0,0,3600
1,1.0,0.4734779928556616,0,3600
2,1.0,0.9469559857113232,0,3600
3,1.0,1.4204339785669848,0,3600
4,1.0,1.8939119714226464,0,3600
5,1.0,2.367389964278308,0,3600
6,1.0,2.8408679571339697,0,3600
7,2.154434690031884,0.0,0,3600
8,2.154434690031884,0.9093487218669261,0,3600
9,2.154434690031884,1.8186974437338521,0,3600
10,2.154434690031884,2.7280461656007784,0,3600
11,2.154434690031884,3.6373948874677042,0,3600
12,2.154434690031884,4.54674360933463,0,3600
13,2.154434690031884,5.456092331201557,0,3600
14,4.641588833612778,0.0,0,3600
15,4.641588833612778,1.81134011020598,0,3600
16,4.641588833612778,3.62268022041196,0,3600
17,4.641588833612778,5.43402033061794,0,3600
18,4.641588833612778,7.24536044082392,0,3600
19,4.641588833612778,9.0567005510299,0,3600
20,4.641588833612778,10.86804066123588,0,3600
21,10.0,0.0,0,3600
22,10.0,3.742040024955277,0,3600
23,10.0,7.484080049910554,0,3600
24,10.0,11.226120074865833,0,3600
25,10.0,14.968160099821109,0,3600
26,10.0,18.710200124776385,0,3600
27,10.0,22.452240149731665,0,3600
28,21.544346900318832,0.0,0,3600
29,21.544346900318832,6.282883582338949,0,3600
30,21.544346900318832,12.565767164677897,0,3600
31,21.544346900318832,18.848650747016848,0,3600
32,21.544346900318832,25.131534329355794,0,3600
33,21.544346900318832,31.41441791169474,0,3600
34,21.544346900318832,37.697301494033695,0,3600
35,46.41588833612777,0.0,0,3600
36,46.41588833612777,10.12767217277325,0,3600
37,46.41588833612777,20.2553443455465,0,3600
38,46.41588833612777,30.38301651831975,0,3600
39,46.41588833612777,40.510688691093,0,3600
40,46.41588833612777,50.638360863866254,0,3600
41,46.41588833612777,60.7660330366395,0,3600
42,100.0,0.0,0,3600
43,100.0,15.673294559654963,0,3600
44,100.0,31.346589119309925,0,3600
45,100.0,47.01988367896489,0,3600
46,100.0,62.69317823861985,0,3600
47,100.0,78.36647279827481,0,3600
48,100.0,94.03976735792978,0,3600
49,215.44346900318823,0.0,0,3600
50,215.44346900318823,23.77917737863159,0,3600
51,215.44346900318823,47.55835475726318,0,3600
52,215.44346900318823,71.33753213589478,0,3600
53,215.44346900318823,95.11670951452636,0,3600
54,215.44346900318823,118.89588689315795,0,3600
55,215.44346900318823,142.67506427178955,0,3600
56,464.15888336127773,0.0,0,3600
57,464.15888336127773,37.2112620167466,0,3600
58,464.15888336127773,74.4225240334932,0,3600
59,464.15888336127773,111.6337860502398,0,3600
60,464.15888336127773,148.8450480669864,0,3600
61,464.15888336127773,186.05631008373302,0,3600
62,464.15888336127773,223.2675721004796,0,3600
63,1000.0,0.0,0,3600
64,1000.0,60.06106298436371,0,3600
65,1000.0,120.12212596872742,0,3600
66,1000.0,180.18318895309113,0,3600
67,1000.0,240.24425193745483,0,3600
68,1000.0,300.30531492181854,0,3600
69,1000.0,360.36637790618227,0,3600
70,2154.4346900318824,0.0,0,3600
71,2154.4346900318824,98.14653836854635,0,3600
72,2154.4346900318824,196.2930767370927,0,3600
73,2154.4346900318824,294.43961510563906,0,3600
74,2154.4346900318824,392.5861534741854,0,3600
75,2154.4346900318824,490.7326918427317,0,3600
76,2154.4346900318824,588.8792302112781,0,3600
77,4641.588833612777,0.0,0,3600
78,4641.588833612777,166.58606928878012,0,3600
79,4641.588833612777,333.17213857756025,0,3600
80,4641.588833612777,499.7582078663404,0,3600
81,4641.588833612777,666.3442771551205,0,3600
82,4641.588833612777,832.9303464439006,0,3600
83,4641.588833612777,999.5164157326808,0,3600
84,10000.0,0.0,0,3600
85,10000.0,260.7868822371088,0,3600
86,10000.0,521.5737644742176,0,3600
87,10000.0,782.3606467113264,0,3600
88,10000.0,1043.1475289484351,0,3600
89,10000.0,1303.934411185544,0,3600
90,10000.0,1564.7212934226527,0,3600
91,21544.346900318822,0.0,0,3600
92,21544.346900318822,450.0113388633603,0,3600
93,21544.346900318822,900.0226777267206,0,3600
94,21544.346900318822,1350.034016590081,0,3600
95,21544.346900318822,1800.0453554534413,0,3600
96,21544.346900318822,2250.0566943168014,0,3600
97,21544.346900318822,2700.068033180162,0,3600
98,46415.888336127726,0.0,0,3600
99,46415.888336127726,852.5676238701386,0,3600
100,46415.888336127726,1705.1352477402772,0,3600
101,46415.888336127726,2557.702871610416,0,3600
102,46415.888336127726,3410.2704954805545,0,3600
103,46415.888336127726,4262.838119350693,0,3600
104,46415.888336127726,5115.405743220832,0,3600
105,100000.0,0.0,0,3600
106,100000.0,1773.380305627043,0,3600
107,100000.0,3546.760611254086,0,3600
108,100000.0,5320.14091688113,0,3600
109,100000.0,7093.521222508172,0,3600
110,100000.0,8866.901528135215,0,3600
111,100000.0,10640.28183376226,0,3600
