case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
13,3,9.6,1,0,0,3600,18109.1,0.542033,1.17838,0.194585,4.10039,0.338551,0,1.38819e+07,7.72539181e+01,7.72539181e+01,1.39899893e+06,2.78105730e+05,
13,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,1.81091000e+04,5.42033191e-01,1.17838283e+00,1.94584765e-01,4.10039296e+00,3.17777687e-01,0.00000000e+00,1.30301339e+07,7.25137293e+01,7.25137293e+01,1.31315837e+06,2.61041564e+05,
13,3,9.60000000e+00,1.00000000e+00,8.38702172e-01,0.00000000e+00,3.60000000e+03,1.81091000e+04,5.42033191e-01,1.17838283e+00,1.94584765e-01,4.10039296e+00,2.62798316e-01,0.00000000e+00,1.07757636e+07,5.99679799e+01,5.99679799e+01,1.08596614e+06,2.15878226e+05,
13,3,9.60000000e+00,1.00000000e+00,1.25805326e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,5.42033191e-01,1.17838283e+00,1.94584765e-01,4.10039296e+00,1.91479007e-01,0.00000000e+00,7.85139173e+06,4.36936180e+01,4.36936180e+01,7.91252098e+05,1.57292288e+05,
13,3,9.60000000e+00,1.00000000e+00,1.67740434e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,5.42033191e-01,1.17838283e+00,1.94584765e-01,4.10039296e+00,1.22919077e-01,0.00000000e+00,5.04016518e+06,2.80489192e+01,2.80489192e+01,5.07940683e+05,1.00973068e+05,
13,3,9.60000000e+00,1.00000000e+00,2.09675543e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,5.42033191e-01,1.17838283e+00,1.94584765e-01,4.10039296e+00,6.95211267e-02,0.00000000e+00,2.85063939e+06,1.58640344e+01,1.58640344e+01,2.87283385e+05,5.71088040e+04,
13,3,9.60000000e+00,1.00000000e+00,2.51610652e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,5.42033191e-01,1.17838283e+00,1.94584765e-01,4.10039296e+00,3.46428526e-02,0.00000000e+00,1.42049309e+06,7.90515676e+00,7.90515676e+00,1.43155274e+05,2.84577073e+04,
13,3,9.60000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,2.05899477e-01,0.00000000e+00,4.80557732e+06,2.76181254e+01,2.76181254e+01,5.00139395e+05,9.94190475e+04,
13,3,9.60000000e+00,2.15443469e+00,8.13626953e-01,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,1.88523010e-01,0.00000000e+00,4.40002042e+06,2.52873500e+01,2.52873500e+01,4.57931150e+05,9.10287796e+04,
13,3,9.60000000e+00,2.15443469e+00,1.62725391e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,1.44707731e-01,0.00000000e+00,3.37739658e+06,1.94102303e+01,1.94102303e+01,3.51501801e+05,6.98724687e+04,
13,3,9.60000000e+00,2.15443469e+00,2.44088086e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,9.31187910e-02,0.00000000e+00,2.17333991e+06,1.24903982e+01,1.24903982e+01,2.26189869e+05,4.49626276e+04,
13,3,9.60000000e+00,2.15443469e+00,3.25450781e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,5.02343979e-02,0.00000000e+00,1.17244243e+06,6.73814195e+00,6.73814195e+00,1.22021686e+05,2.42557974e+04,
13,3,9.60000000e+00,2.15443469e+00,4.06813477e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,2.27186980e-02,0.00000000e+00,5.30241561e+05,3.04735039e+00,3.04735039e+00,5.51847729e+04,1.09697769e+04,
13,3,9.60000000e+00,2.15443469e+00,4.88176172e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,6.88914110e-01,1.93755855e+00,3.41859672e-01,2.33394343e+00,8.61357786e-03,0.00000000e+00,2.01036035e+05,1.15537386e+00,1.15537386e+00,2.09227808e+04,4.15908636e+03,
13,3,9.60000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,1.16037832e-01,0.00000000e+00,1.14764368e+06,6.60143351e+00,6.60143351e+00,1.19546020e+05,2.37619689e+04,
13,3,9.60000000e+00,4.64158883e+00,1.57835262e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,1.04432041e-01,0.00000000e+00,1.03285945e+06,5.94117591e+00,5.94117591e+00,1.07589349e+05,2.13853607e+04,
13,3,9.60000000e+00,4.64158883e+00,3.15670525e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,7.61265659e-02,0.00000000e+00,7.52911104e+05,4.33086739e+00,4.33086739e+00,7.84281106e+04,1.55890286e+04,
13,3,9.60000000e+00,4.64158883e+00,4.73505787e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,4.49476522e-02,0.00000000e+00,4.44543715e+05,2.55708790e+00,2.55708790e+00,4.63065606e+04,9.20428010e+03,
13,3,9.60000000e+00,4.64158883e+00,6.31341050e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,2.14954299e-02,0.00000000e+00,2.12595270e+05,1.22288265e+00,1.22288265e+00,2.21453041e+04,4.40178626e+03,
13,3,9.60000000e+00,4.64158883e+00,7.89176312e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,8.32632710e-03,0.00000000e+00,8.23494933e+04,4.73687708e-01,4.73687708e-01,8.57805807e+03,1.70504672e+03,
13,3,9.60000000e+00,4.64158883e+00,9.47011575e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,9.97946155e-01,3.43803640e+00,8.06737531e-01,9.89025441e-01,2.61233714e-03,0.00000000e+00,2.58366789e+04,1.48616788e-01,1.48616788e-01,2.69131627e+03,5.34948580e+02,
13,3,9.60000000e+00,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,6.33515795e-02,0.00000000e+00,2.49298781e+05,1.43400958e+00,1.43400958e+00,2.59686230e+04,5.16094074e+03,
13,3,9.60000000e+00,1.00000000e+01,3.06135646e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,5.62909537e-02,0.00000000e+00,2.21514068e+05,1.27418713e+00,1.27418713e+00,2.30743821e+04,4.58574638e+03,
13,3,9.60000000e+00,1.00000000e+01,6.12271292e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,3.94895408e-02,0.00000000e+00,1.55397773e+05,8.93874793e-01,8.93874793e-01,1.61872680e+04,3.21701813e+03,
13,3,9.60000000e+00,1.00000000e+01,9.18406939e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,2.18719689e-02,0.00000000e+00,8.60697588e+04,4.95088098e-01,4.95088098e-01,8.96559987e+03,1.78180144e+03,
13,3,9.60000000e+00,1.00000000e+01,1.22454258e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,9.56436173e-03,0.00000000e+00,3.76373207e+04,2.16496360e-01,2.16496360e-01,3.92055424e+03,7.79161380e+02,
13,3,9.60000000e+00,1.00000000e+01,1.53067823e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,3.30207018e-03,0.00000000e+00,1.29941838e+04,7.47447865e-02,7.47447865e-02,1.35356081e+03,2.69003372e+02,
13,3,9.60000000e+00,1.00000000e+01,1.83681388e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,1.64167094e+00,6.29727458e+00,2.02757675e+00,3.93516282e-01,9.00075987e-04,0.00000000e+00,3.54194556e+03,2.03738818e-02,2.03738818e-02,3.68952662e+02,7.33247516e+01,
13,3,9.60000000e+00,2.15443469e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,4.06816653e-02,0.00000000e+00,8.88296854e+04,5.10963672e-01,5.10963672e-01,9.25309223e+03,1.83832251e+03,
13,3,9.60000000e+00,2.15443469e+01,4.83885871e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,3.60186747e-02,0.00000000e+00,7.86479002e+04,4.52396287e-01,4.52396287e-01,8.19248960e+03,1.62761136e+03,
13,3,9.60000000e+00,2.15443469e+01,9.67771742e+00,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,2.49985462e-02,0.00000000e+00,5.45851055e+04,3.13982942e-01,3.13982942e-01,5.68594849e+03,1.12963395e+03,
13,3,9.60000000e+00,2.15443469e+01,1.45165761e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,1.36006533e-02,0.00000000e+00,2.96974509e+04,1.70824860e-01,1.70824860e-01,3.09348447e+03,6.14586130e+02,
13,3,9.60000000e+00,2.15443469e+01,1.93554348e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,5.80046543e-03,0.00000000e+00,1.26654972e+04,7.28541247e-02,7.28541247e-02,1.31932263e+03,2.62111350e+02,
13,3,9.60000000e+00,2.15443469e+01,2.41942935e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,1.93920541e-03,0.00000000e+00,4.23431553e+03,2.43565132e-02,2.43565132e-02,4.41074534e+02,8.76287867e+01,
13,3,9.60000000e+00,2.15443469e+01,2.90331523e+01,0.00000000e+00,3.60000000e+03,1.81091000e+04,2.97133519e+00,9.80643956e+00,3.65410173e+00,2.18353120e-01,5.08209661e-04,0.00000000e+00,1.10969165e+03,6.38313778e-03,6.38313778e-03,1.15592880e+02,2.29649710e+01,
