case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
18,3,4.1,1,0,0,3600,4.2763e+06,0.289862,0.706952,0.195526,4.08065,0.564314,0,2.30276e+07,1.31303344e+00,1.31303344e+00,5.61492489e+06,4.72660003e+03,
18,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,4.27630000e+06,2.89862431e-01,7.06951515e-01,1.95526329e-01,4.08064811e+00,4.98137157e-01,0.00000000e+00,2.03272245e+07,1.15905561e+00,1.15905561e+00,4.95646952e+06,4.17231743e+03,
18,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,4.27630000e+06,2.89862431e-01,7.06951515e-01,1.95526329e-01,4.08064811e+00,3.42637116e-01,0.00000000e+00,1.39818150e+07,7.97241216e-01,7.97241216e-01,3.40924261e+06,2.86987387e+03,
18,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,2.89862431e-01,7.06951515e-01,1.95526329e-01,4.08064811e+00,1.83644062e-01,0.00000000e+00,7.49386796e+06,4.27299346e-01,4.27299346e-01,1.82726019e+06,1.53817340e+03,
18,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,2.89862431e-01,7.06951515e-01,1.95526329e-01,4.08064811e+00,7.66966293e-02,0.00000000e+00,3.12971955e+06,1.78456189e-01,1.78456189e-01,7.63132201e+05,6.42398742e+02,
18,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,2.89862431e-01,7.06951515e-01,1.95526329e-01,4.08064811e+00,2.49593272e-02,0.00000000e+00,1.01850231e+06,5.80748654e-02,5.80748654e-02,2.48345547e+05,2.09055347e+02,
18,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,2.89862431e-01,7.06951515e-01,1.95526329e-01,4.08064811e+00,6.32916210e-03,0.00000000e+00,2.58270833e+05,1.47265683e-02,1.47265683e-02,6.29752240e+04,5.30120529e+01,
18,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,4.42702864e-01,1.59840482e+00,2.94612050e-01,2.70823935e+00,2.49587768e-01,0.00000000e+00,6.75943416e+06,3.85529907e-01,3.85529907e-01,1.64864154e+06,1.38770508e+03,
18,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,4.27630000e+06,4.42702864e-01,1.59840482e+00,2.94612050e-01,2.70823935e+00,2.20287600e-01,0.00000000e+00,5.96591547e+06,3.40270914e-01,3.40270914e-01,1.45510051e+06,1.22479649e+03,
18,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,4.42702864e-01,1.59840482e+00,2.94612050e-01,2.70823935e+00,1.51457336e-01,0.00000000e+00,4.10182717e+06,2.33951099e-01,2.33951099e-01,1.00044508e+06,8.42101021e+02,
18,3,4.10000000e+00,2.15443469e+00,2.39642411e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,4.42702864e-01,1.59840482e+00,2.94612050e-01,2.70823935e+00,8.11192758e-02,0.00000000e+00,2.19690415e+06,1.25302242e-01,1.25302242e-01,5.35829976e+05,4.51022227e+02,
18,3,4.10000000e+00,2.15443469e+00,3.19523214e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,4.42702864e-01,1.59840482e+00,2.94612050e-01,2.70823935e+00,3.38447540e-02,0.00000000e+00,9.16596947e+05,5.22788635e-02,5.22788635e-02,2.23560104e+05,1.88176438e+02,
18,3,4.10000000e+00,2.15443469e+00,3.99404018e+00,0.00000000e+00,3.60000000e+03,4.27630000e+06,4.42702864e-01,1.59840482e+00,2.94612050e-01,2.70823935e+00,1.09999840e-02,0.00000000e+00,2.97905894e+05,1.69913086e-02,1.69913086e-02,7.26599329e+04,6.11597824e+01,
