case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
15,3,4.1,1,0,0,3600,664942,0.572824,1.47609,0.195526,4.08065,0.270269,0,1.10287e+07,3.88182139e+00,3.88182139e+00,2.58118608e+06,1.39735611e+04,
15,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,6.64942000e+05,5.72823635e-01,1.47609228e+00,1.95526329e-01,4.08064811e+00,2.62646007e-01,0.00000000e+00,1.07176593e+07,3.77233091e+00,3.77233091e+00,2.50838126e+06,1.35794235e+04,
15,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,6.64942000e+05,5.72823635e-01,1.47609228e+00,1.95526329e-01,4.08064811e+00,2.41042433e-01,0.00000000e+00,9.83609349e+06,3.46204320e+00,3.46204320e+00,2.30205793e+06,1.24624673e+04,
15,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,5.72823635e-01,1.47609228e+00,1.95526329e-01,4.08064811e+00,2.08912618e-01,0.00000000e+00,8.52498878e+06,3.00056923e+00,3.00056923e+00,1.99520450e+06,1.08012794e+04,
15,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,5.72823635e-01,1.47609228e+00,1.95526329e-01,4.08064811e+00,1.70995352e-01,0.00000000e+00,6.97771860e+06,2.45597129e+00,2.45597129e+00,1.63307846e+06,8.84086656e+03,
15,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,5.72823635e-01,1.47609228e+00,1.95526329e-01,4.08064811e+00,1.32175950e-01,0.00000000e+00,5.39363539e+06,1.89841615e+00,1.89841615e+00,1.26233663e+06,6.83381109e+03,
15,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,5.72823635e-01,1.47609228e+00,1.95526329e-01,4.08064811e+00,9.64870388e-02,0.00000000e+00,3.93729652e+06,1.38582362e+00,1.38582362e+00,9.21492328e+05,4.98860948e+03,
15,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,1.66460999e-01,0.00000000e+00,4.50816229e+06,1.65134202e+00,1.65134202e+00,1.09804666e+06,5.94396223e+03,
15,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,1.57466724e-01,0.00000000e+00,4.26457577e+06,1.56211616e+00,1.56211616e+00,1.03871664e+06,5.62279609e+03,
15,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,1.33296170e-01,0.00000000e+00,3.60997934e+06,1.32233717e+00,1.32233717e+00,8.79277523e+05,4.75971792e+03,
15,3,4.10000000e+00,2.15443469e+00,2.39642411e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,1.00971583e-01,0.00000000e+00,2.73455215e+06,1.00166777e+00,1.00166777e+00,6.66050970e+05,3.60547683e+03,
15,3,4.10000000e+00,2.15443469e+00,3.19523214e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,6.84436553e-02,0.00000000e+00,1.85361801e+06,6.78981168e-01,6.78981168e-01,4.51483096e+05,2.44397488e+03,
15,3,4.10000000e+00,2.15443469e+00,3.99404018e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,4.15164185e-02,0.00000000e+00,1.12436398e+06,4.11855068e-01,4.11855068e-01,2.73859733e+05,1.48246150e+03,
15,3,4.10000000e+00,2.15443469e+00,4.79284822e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,7.19163122e-01,2.39661118e+00,2.94612050e-01,2.70823935e+00,2.25350835e-02,0.00000000e+00,6.10303998e+05,2.23554648e-01,2.23554648e-01,1.48650875e+05,8.04679087e+02,
15,3,4.10000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,9.76502310e-02,0.00000000e+00,1.39071658e+06,5.10116832e-01,5.10116832e-01,3.39198106e+05,1.83584309e+03,
15,3,4.10000000e+00,4.64158883e+00,1.70812447e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,8.94775000e-02,0.00000000e+00,1.27432205e+06,4.67423152e-01,4.67423152e-01,3.10809286e+05,1.68219418e+03,
15,3,4.10000000e+00,4.64158883e+00,3.41624893e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,6.88391564e-02,0.00000000e+00,9.80394568e+05,3.59610131e-01,3.59610131e-01,2.39119880e+05,1.29418936e+03,
15,3,4.10000000e+00,4.64158883e+00,5.12437340e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,4.44670520e-02,0.00000000e+00,6.33291552e+05,2.32292248e-01,2.32292248e-01,1.54460872e+05,8.35989115e+02,
15,3,4.10000000e+00,4.64158883e+00,6.83249787e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,2.41169473e-02,0.00000000e+00,3.43469114e+05,1.25984963e-01,1.25984963e-01,8.37726932e+04,4.53403239e+02,
15,3,4.10000000e+00,4.64158883e+00,8.54062233e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,1.09821501e-02,0.00000000e+00,1.56405756e+05,5.73698552e-02,5.73698552e-02,3.81476262e+04,2.06466530e+02,
15,3,4.10000000e+00,4.64158883e+00,1.02487468e+01,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.02737125e+00,4.08542087e+00,5.60239861e-01,1.42418156e+00,4.19888061e-03,0.00000000e+00,5.97996832e+04,2.19346094e-02,2.19346094e-02,1.45852431e+04,7.89397618e+01,
