case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
7,3,12,1,0,0,3600,723.387,1.42359,2.03,0.204326,3.90492,0.196523,0,7.67408e+07,6.70813346e+03,0.00000000e+00,4.85257654e+06,4.85257654e+06,
7,3,1.20000000e+01,1.00000000e+00,3.61262926e-01,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.42359312e+00,2.02999878e+00,2.04325644e-01,3.90491857e+00,1.93435925e-01,0.00000000e+00,7.55351538e+07,6.60274504e+03,0.00000000e+00,4.77633993e+06,4.77633993e+06,
7,3,1.20000000e+01,1.00000000e+00,7.22525853e-01,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.42359312e+00,2.02999878e+00,2.04325644e-01,3.90491857e+00,1.84461457e-01,0.00000000e+00,7.20306971e+07,6.29641040e+03,0.00000000e+00,4.55474143e+06,4.55474143e+06,
7,3,1.20000000e+01,1.00000000e+00,1.08378878e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.42359312e+00,2.02999878e+00,2.04325644e-01,3.90491857e+00,1.70419701e-01,0.00000000e+00,6.65475055e+07,5.81710886e+03,0.00000000e+00,4.20802092e+06,4.20802092e+06,
7,3,1.20000000e+01,1.00000000e+00,1.44505171e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.42359312e+00,2.02999878e+00,2.04325644e-01,3.90491857e+00,1.52538557e-01,0.00000000e+00,5.95650646e+07,5.20675362e+03,0.00000000e+00,3.76649788e+06,3.76649788e+06,
7,3,1.20000000e+01,1.00000000e+00,1.80631463e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.42359312e+00,2.02999878e+00,2.04325644e-01,3.90491857e+00,1.32277245e-01,0.00000000e+00,5.16531870e+07,4.51515364e+03,0.00000000e+00,3.26620345e+06,3.26620345e+06,
7,3,1.20000000e+01,1.00000000e+00,2.16757756e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.42359312e+00,2.02999878e+00,2.04325644e-01,3.90491857e+00,1.11131273e-01,0.00000000e+00,4.33958570e+07,3.79335668e+03,0.00000000e+00,2.74406491e+06,2.74406491e+06,
7,3,1.20000000e+01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,1.44074777e-01,0.00000000e+00,3.20967539e+07,3.38782607e+03,0.00000000e+00,2.45070934e+06,2.45070934e+06,
7,3,1.20000000e+01,2.15443469e+00,7.79961481e-01,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,1.38471087e-01,0.00000000e+00,3.08483726e+07,3.25605890e+03,0.00000000e+00,2.35539068e+06,2.35539068e+06,
7,3,1.20000000e+01,2.15443469e+00,1.55992296e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,1.22934150e-01,0.00000000e+00,2.73870780e+07,2.89071777e+03,0.00000000e+00,2.09110766e+06,2.09110766e+06,
7,3,1.20000000e+01,2.15443469e+00,2.33988444e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,1.00815724e-01,0.00000000e+00,2.24595697e+07,2.37061717e+03,0.00000000e+00,1.71487364e+06,1.71487364e+06,
7,3,1.20000000e+01,2.15443469e+00,3.11984592e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,7.63706172e-02,0.00000000e+00,1.70137269e+07,1.79580613e+03,0.00000000e+00,1.29906281e+06,1.29906281e+06,
7,3,1.20000000e+01,2.15443469e+00,3.89980740e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,5.34400209e-02,0.00000000e+00,1.19052844e+07,1.25660785e+03,0.00000000e+00,9.09013785e+05,9.09013785e+05,
7,3,1.20000000e+01,2.15443469e+00,4.67976888e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.56089795e+00,2.76899468e+00,3.58150221e-01,2.22778439e+00,3.45421393e-02,0.00000000e+00,7.69524386e+06,8.12236275e+02,0.00000000e+00,5.87561162e+05,5.87561162e+05,
7,3,1.20000000e+01,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,9.54529868e-02,0.00000000e+00,9.15230814e+06,1.04786039e+03,0.00000000e+00,7.58008585e+05,7.58008585e+05,
7,3,1.20000000e+01,4.64158883e+00,1.58441747e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,8.88346696e-02,0.00000000e+00,8.51772477e+06,9.75206065e+02,0.00000000e+00,7.05451390e+05,7.05451390e+05,
7,3,1.20000000e+01,4.64158883e+00,3.16883494e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,7.16079761e-02,0.00000000e+00,6.86597962e+06,7.86095484e+02,0.00000000e+00,5.68651254e+05,5.68651254e+05,
7,3,1.20000000e+01,4.64158883e+00,4.75325241e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,4.99949640e-02,0.00000000e+00,4.79366158e+06,5.48832931e+02,0.00000000e+00,3.97018607e+05,3.97018607e+05,
7,3,1.20000000e+01,4.64158883e+00,6.33766988e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,3.02327066e-02,0.00000000e+00,2.89879925e+06,3.31887527e+02,0.00000000e+00,2.40083123e+05,2.40083123e+05,
7,3,1.20000000e+01,4.64158883e+00,7.92208735e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,1.58348417e-02,0.00000000e+00,1.51829037e+06,1.73831161e+02,0.00000000e+00,1.25747202e+05,1.25747202e+05,
7,3,1.20000000e+01,4.64158883e+00,9.50650482e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,1.85372023e+00,4.17946368e+00,8.32144294e-01,9.58828890e-01,7.18350622e-03,0.00000000e+00,6.88775329e+05,7.88588381e+01,0.00000000e+00,5.70454583e+04,5.70454583e+04,
7,3,1.20000000e+01,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,5.99469539e-02,0.00000000e+00,2.32620026e+06,2.67968468e+02,0.00000000e+00,1.93844906e+05,1.93844906e+05,
7,3,1.20000000e+01,1.00000000e+01,3.02839693e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,5.40505494e-02,0.00000000e+00,2.09739435e+06,2.41610991e+02,0.00000000e+00,1.74778250e+05,1.74778250e+05,
7,3,1.20000000e+01,1.00000000e+01,6.05679386e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,3.96185970e-02,0.00000000e+00,1.53737237e+06,1.77098819e+02,0.00000000e+00,1.28110983e+05,1.28110983e+05,
7,3,1.20000000e+01,1.00000000e+01,9.08519080e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,2.36082632e-02,0.00000000e+00,9.16102395e+05,1.05531136e+02,0.00000000e+00,7.63398516e+04,7.63398516e+04,
7,3,1.20000000e+01,1.00000000e+01,1.21135877e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,1.14365493e-02,0.00000000e+00,4.43787420e+05,5.11224407e+01,0.00000000e+00,3.69813090e+04,3.69813090e+04,
7,3,1.20000000e+01,1.00000000e+01,1.51419847e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,4.50393230e-03,0.00000000e+00,1.74771991e+05,2.01329969e+01,0.00000000e+00,1.45639483e+04,1.45639483e+04,
7,3,1.20000000e+01,1.00000000e+01,1.81703816e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,2.47343416e+00,6.65492183e+00,2.05617479e+00,3.88043113e-01,1.44196525e-03,0.00000000e+00,5.59544684e+04,6.44571898e+00,0.00000000e+00,4.66274932e+03,4.66274932e+03,
7,3,1.20000000e+01,2.15443469e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,4.06755894e-02,0.00000000e+00,9.01853045e+05,1.03892412e+02,0.00000000e+00,7.51544200e+04,7.51544200e+04,
7,3,1.20000000e+01,2.15443469e+01,4.68508117e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,3.62898116e-02,0.00000000e+00,8.04612242e+05,9.26903853e+01,0.00000000e+00,6.70510198e+04,6.70510198e+04,
7,3,1.20000000e+01,2.15443469e+01,9.37016234e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,2.57713574e-02,0.00000000e+00,5.71398657e+05,6.58244542e+01,0.00000000e+00,4.76165545e+04,4.76165545e+04,
7,3,1.20000000e+01,2.15443469e+01,1.40552435e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,1.45677209e-02,0.00000000e+00,3.22993314e+05,3.72084505e+01,0.00000000e+00,2.69161094e+04,2.69161094e+04,
7,3,1.20000000e+01,2.15443469e+01,1.87403247e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,6.55462139e-03,0.00000000e+00,1.45328079e+05,1.67416240e+01,0.00000000e+00,1.21106732e+04,1.21106732e+04,
7,3,1.20000000e+01,2.15443469e+01,2.34254058e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,2.34749914e-03,0.00000000e+00,5.20483976e+04,5.99591428e+00,0.00000000e+00,4.33736644e+03,4.33736644e+03,
7,3,1.20000000e+01,2.15443469e+01,2.81104870e+01,0.00000000e+00,3.60000000e+03,7.23387000e+02,3.77221432e+00,9.80790440e+00,3.59863760e+00,2.21718495e-01,6.69213789e-04,0.00000000e+00,1.48377074e+04,1.70928647e+00,0.00000000e+00,1.23647561e+03,1.23647561e+03,
7,3,1.20000000e+01,4.64158883e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,7.23387000e+02,6.46805380e+00,1.51020821e+01,6.26694849e+00,1.27316279e-01,2.64163769e-02,0.00000000e+00,3.36323481e+05,3.87440703e+01,0.00000000e+00,2.80269567e+04,2.80269567e+04,
