id,case,istab,wind,x,y,z,t,dur,sig_x0,sig_y0,sig_z0,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
9,9,3,2.3,1,0,0,1800,3600,1,1,1,1.72608,1.72608,1.15445,0.691136,0.231126,6.39712e-310,1.5974e+06,8.15746200e+01,8.15746200e+01,2.93668632e+05,1.70446775e+05,
9,9,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,8.15746200e+01,8.15746200e+01,2.93668632e+05,3.40931312e+05,
9,9,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,5.40000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,8.15746200e+01,0.00000000e+00,2.93668632e+05,3.40969074e+05,
9,9,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,7.20000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,8.15746200e+01,0.00000000e+00,2.93668632e+05,3.40969074e+05,
9,9,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,9.00000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,8.15746200e+01,0.00000000e+00,2.93668632e+05,3.40969074e+05,
9,9,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.08000000e+04,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,8.15746200e+01,0.00000000e+00,2.93668632e+05,3.40969074e+05,
9,9,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,1.80000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,7.89798408e+01,7.89798408e+01,2.84327427e+05,1.65025092e+05,
9,9,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,3.60000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,7.89798408e+01,7.89798408e+01,2.84327427e+05,3.30086744e+05,
9,9,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,5.40000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,7.89798408e+01,0.00000000e+00,2.84327427e+05,3.30123305e+05,
9,9,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,7.20000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,7.89798408e+01,0.00000000e+00,2.84327427e+05,3.30123305e+05,
