id,case,istab,wind,x,y,z,t,dur,sig_x0,sig_y0,sig_z0,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
1,1,3,2.3,1,0,0,1800,60,1,1,1,1.72608,1.72608,1.15445,0.691136,0.231126,6.39712e-310,1.5974e+06,4.89447720e+03,0.00000000e+00,2.93668632e+05,3.40969074e+05,
1,1,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,4.89447720e+03,0.00000000e+00,2.93668632e+05,3.40969074e+05,
1,1,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,5.40000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,4.89447720e+03,0.00000000e+00,2.93668632e+05,3.40969074e+05,
1,1,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,7.20000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,4.89447720e+03,0.00000000e+00,2.93668632e+05,3.40969074e+05,
1,1,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,9.00000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,4.89447720e+03,0.00000000e+00,2.93668632e+05,3.40969074e+05,
1,1,3,2.30000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.08000000e+04,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.31126276e-01,6.39711644e-310,1.59739586e+06,4.89447720e+03,0.00000000e+00,2.93668632e+05,3.40969074e+05,
1,1,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,1.80000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,4.73879045e+03,0.00000000e+00,2.84327427e+05,3.30123305e+05,
1,1,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,3.60000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,4.73879045e+03,0.00000000e+00,2.84327427e+05,3.30123305e+05,
1,1,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,5.40000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,4.73879045e+03,0.00000000e+00,2.84327427e+05,3.30123305e+05,
1,1,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,7.20000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,4.73879045e+03,0.00000000e+00,2.84327427e+05,3.30123305e+05,
1,1,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,9.00000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,4.73879045e+03,0.00000000e+00,2.84327427e+05,3.30123305e+05,
1,1,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,1.08000000e+04,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.23774460e-01,6.39711644e-310,1.54658484e+06,4.73879045e+03,0.00000000e+00,2.84327427e+05,3.30123305e+05,
1,1,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,1.80000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.03092600e-01,6.39711644e-310,1.40364515e+06,4.30081822e+03,0.00000000e+00,2.58049093e+05,2.99612389e+05,
1,1,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,3.60000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.03092600e-01,6.39711644e-310,1.40364515e+06,4.30081822e+03,0.00000000e+00,2.58049093e+05,2.99612389e+05,
1,1,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,5.40000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.03092600e-01,6.39711644e-310,1.40364515e+06,4.30081822e+03,0.00000000e+00,2.58049093e+05,2.99612389e+05,
1,1,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,7.20000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.03092600e-01,6.39711644e-310,1.40364515e+06,4.30081822e+03,0.00000000e+00,2.58049093e+05,2.99612389e+05,
1,1,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,9.00000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.03092600e-01,6.39711644e-310,1.40364515e+06,4.30081822e+03,0.00000000e+00,2.58049093e+05,2.99612389e+05,
1,1,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,1.08000000e+04,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,2.03092600e-01,6.39711644e-310,1.40364515e+06,4.30081822e+03,0.00000000e+00,2.58049093e+05,2.99612389e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,1.80000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.72782626e-01,6.39711644e-310,1.19416215e+06,3.65895492e+03,0.00000000e+00,2.19537295e+05,2.54897595e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,3.60000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.72782626e-01,6.39711644e-310,1.19416215e+06,3.65895492e+03,0.00000000e+00,2.19537295e+05,2.54897595e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,5.40000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.72782626e-01,6.39711644e-310,1.19416215e+06,3.65895492e+03,0.00000000e+00,2.19537295e+05,2.54897595e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,7.20000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.72782626e-01,6.39711644e-310,1.19416215e+06,3.65895492e+03,0.00000000e+00,2.19537295e+05,2.54897595e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,9.00000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.72782626e-01,6.39711644e-310,1.19416215e+06,3.65895492e+03,0.00000000e+00,2.19537295e+05,2.54897595e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,1.08000000e+04,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.72782626e-01,6.39711644e-310,1.19416215e+06,3.65895492e+03,0.00000000e+00,2.19537295e+05,2.54897595e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,1.80000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.37793405e-01,6.39711644e-310,9.52339203e+05,2.91800088e+03,0.00000000e+00,1.75080053e+05,2.03279741e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,3.60000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.37793405e-01,6.39711644e-310,9.52339203e+05,2.91800088e+03,0.00000000e+00,1.75080053e+05,2.03279741e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,5.40000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.37793405e-01,6.39711644e-310,9.52339203e+05,2.91800088e+03,0.00000000e+00,1.75080053e+05,2.03279741e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,7.20000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.37793405e-01,6.39711644e-310,9.52339203e+05,2.91800088e+03,0.00000000e+00,1.75080053e+05,2.03279741e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,9.00000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.37793405e-01,6.39711644e-310,9.52339203e+05,2.91800088e+03,0.00000000e+00,1.75080053e+05,2.03279741e+05,
1,1,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,1.08000000e+04,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.37793405e-01,6.39711644e-310,9.52339203e+05,2.91800088e+03,0.00000000e+00,1.75080053e+05,2.03279741e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,1.80000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.03009951e-01,6.39711644e-310,7.11938388e+05,2.18140431e+03,0.00000000e+00,1.30884259e+05,1.51965445e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,3.60000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.03009951e-01,6.39711644e-310,7.11938388e+05,2.18140431e+03,0.00000000e+00,1.30884259e+05,1.51965445e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,5.40000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.03009951e-01,6.39711644e-310,7.11938388e+05,2.18140431e+03,0.00000000e+00,1.30884259e+05,1.51965445e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,7.20000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.03009951e-01,6.39711644e-310,7.11938388e+05,2.18140431e+03,0.00000000e+00,1.30884259e+05,1.51965445e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,9.00000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.03009951e-01,6.39711644e-310,7.11938388e+05,2.18140431e+03,0.00000000e+00,1.30884259e+05,1.51965445e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,1.08000000e+04,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,1.03009951e-01,6.39711644e-310,7.11938388e+05,2.18140431e+03,0.00000000e+00,1.30884259e+05,1.51965445e+05,
1,1,3,2.30000000e+00,1.00000000e+00,2.63329758e+00,0.00000000e+00,1.80000000e+03,6.00000000e+01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.72607934e+00,1.72607934e+00,1.15445411e+00,6.91135548e-01,7.21858902e-02,6.39711644e-310,4.98902348e+05,1.52865438e+03,0.00000000e+00,9.17192626e+04,1.06492245e+05,
