case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
21,3,2.3,1,0,0,3600,1800,0.877766,0.877766,0.0148683,53.5422,0.454497,6.43118e-310,4.38026e+08,5.43145947e+04,0.00000000e+00,9.77662704e+07,1.03638386e+08,2.57556835e+07,2.42963754e+07,0.00000000e+00,5.23008835e+08,5.04647802e+00
21,3,2.30000000e+00,1.00000000e+00,4.38882930e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.77765834e-01,8.77765834e-01,1.48683153e-02,5.35421780e+01,4.01092550e-01,6.43117860e-310,3.86556636e+08,4.79324616e+04,0.00000000e+00,8.62784308e+07,9.14605542e+07,2.27293110e+07,2.14414761e+07,0.00000000e+00,4.61553677e+08,5.04647802e+00
21,3,2.30000000e+00,1.00000000e+00,8.77765860e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.77765834e-01,8.77765834e-01,1.48683153e-02,5.35421780e+01,2.75666609e-01,6.43117860e-310,2.65676232e+08,3.29434669e+04,0.00000000e+00,5.92982405e+07,6.28598583e+07,1.56216117e+07,1.47364966e+07,0.00000000e+00,3.17220894e+08,5.04647802e+00
21,3,2.30000000e+00,1.00000000e+00,1.31664879e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.77765834e-01,8.77765834e-01,1.48683153e-02,5.35421780e+01,1.47553703e-01,6.43117860e-310,1.42206239e+08,1.76333672e+04,0.00000000e+00,3.17400609e+07,3.36464576e+07,8.36164621e+06,7.88787823e+06,0.00000000e+00,1.69796109e+08,5.04647802e+00
21,3,2.30000000e+00,1.00000000e+00,1.75553172e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.77765834e-01,8.77765834e-01,1.48683153e-02,5.35421780e+01,6.15095347e-02,6.43117860e-310,5.92803801e+07,7.35068105e+03,0.00000000e+00,1.32312259e+07,1.40259303e+07,3.48565273e+06,3.28815685e+06,0.00000000e+00,7.07815488e+07,5.04647802e+00
21,3,2.30000000e+00,1.00000000e+00,2.19441465e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.77765834e-01,8.77765834e-01,1.48683153e-02,5.35421780e+01,1.99692222e-02,6.43117860e-310,1.92455217e+07,2.38641674e+03,0.00000000e+00,4.29555013e+06,4.55355286e+06,1.13162576e+06,1.06750823e+06,0.00000000e+00,2.29794045e+07,5.04647802e+00
21,3,2.30000000e+00,1.00000000e+00,2.63329758e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.77765834e-01,8.77765834e-01,1.48683153e-02,5.35421780e+01,5.04901007e-03,6.43117860e-310,4.86602992e+06,6.03380644e+02,0.00000000e+00,1.08608516e+06,1.15131847e+06,2.86119799e+05,2.69908350e+05,0.00000000e+00,5.81010333e+06,5.04647802e+00
21,3,2.30000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,2.31657174e-01,6.43117860e-310,7.54589578e+07,9.59093093e+03,0.00000000e+00,1.72636757e+07,1.81017363e+07,2.11617000e+06,2.01819715e+06,0.00000000e+00,4.29720921e+07,2.37392101e+00
21,3,2.30000000e+00,2.15443469e+00,8.61061830e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,2.04436739e-01,6.43117860e-310,6.65922966e+07,8.46396684e+03,0.00000000e+00,1.52351403e+07,1.59747262e+07,1.86751347e+06,1.78105273e+06,0.00000000e+00,3.79227382e+07,2.37392101e+00
21,3,2.30000000e+00,2.15443469e+00,1.72212366e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,1.40507179e-01,6.43117860e-310,4.57681715e+07,5.81719367e+03,0.00000000e+00,1.04709486e+07,1.09792581e+07,1.28352199e+06,1.22409845e+06,0.00000000e+00,2.60638914e+07,2.37392101e+00
21,3,2.30000000e+00,2.15443469e+00,2.58318549e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,7.52080731e-02,6.43117860e-310,2.44979368e+07,3.11371939e+03,0.00000000e+00,5.60469491e+06,5.87677335e+06,6.87019812e+05,6.55212684e+05,0.00000000e+00,1.39509957e+07,2.37392101e+00
21,3,2.30000000e+00,2.15443469e+00,3.44424732e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,3.13513893e-02,6.43117860e-310,1.02122594e+07,1.29799135e+03,0.00000000e+00,2.33638444e+06,2.44980361e+06,2.86392466e+05,2.73133283e+05,0.00000000e+00,5.81564025e+06,2.37392101e+00
21,3,2.30000000e+00,2.15443469e+00,4.30530915e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,1.01783059e-02,6.43117860e-310,3.31543522e+06,4.21396096e+02,0.00000000e+00,7.58512973e+05,7.95334786e+05,9.29780208e+04,8.86733941e+04,0.00000000e+00,1.88806196e+06,2.37392101e+00
21,3,2.30000000e+00,2.15443469e+00,5.16637098e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.72212362e+00,1.72212362e+00,4.40794080e-02,1.80964149e+01,2.57347874e-03,6.43117860e-310,8.38273301e+05,1.06545619e+02,0.00000000e+00,1.91782113e+05,2.01092126e+05,2.35085252e+04,2.24201451e+04,0.00000000e+00,4.77376822e+05,2.37392101e+00
21,3,2.30000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,1.16514160e-01,6.43117860e-310,1.15734014e+07,1.50034661e+03,0.00000000e+00,2.70062390e+06,2.80740488e+06,1.91920832e+05,1.84621032e+05,0.00000000e+00,3.89724817e+06,1.38820311e+00
21,3,2.30000000e+00,4.64158883e+00,1.71199055e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,1.02823385e-01,6.43117860e-310,1.02134909e+07,1.32405124e+03,0.00000000e+00,2.38329223e+06,2.47752611e+06,1.69369540e+05,1.62927489e+05,0.00000000e+00,3.43930944e+06,1.38820311e+00
21,3,2.30000000e+00,4.64158883e+00,3.42398109e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,7.06694103e-02,6.43117860e-310,7.01962279e+06,9.10006220e+02,0.00000000e+00,1.63801120e+06,1.70277713e+06,1.16405869e+05,1.11978316e+05,0.00000000e+00,2.36380050e+06,1.38820311e+00
21,3,2.30000000e+00,4.64158883e+00,5.13597164e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,3.78266095e-02,6.43117860e-310,3.75733332e+06,4.87091229e+02,0.00000000e+00,8.76764213e+05,9.11430921e+05,6.23075716e+04,5.99376735e+04,0.00000000e+00,1.26525123e+06,1.38820311e+00
21,3,2.30000000e+00,4.64158883e+00,6.84796218e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,1.57684768e-02,6.43117860e-310,1.56628956e+06,2.03049834e+02,0.00000000e+00,3.65489700e+05,3.79940935e+05,2.59736601e+04,2.49857396e+04,0.00000000e+00,5.27435185e+05,1.38820311e+00
21,3,2.30000000e+00,4.64158883e+00,8.55995273e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,5.11927491e-03,6.43117860e-310,5.08499770e+05,6.59206295e+01,0.00000000e+00,1.18657133e+05,1.23348762e+05,8.43241285e+03,8.11168202e+03,0.00000000e+00,1.71233134e+05,1.38820311e+00
21,3,2.30000000e+00,4.64158883e+00,1.02719433e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.42398119e+00,3.42398119e+00,1.44583881e-01,5.51835713e+00,1.29435540e-03,6.43117860e-310,1.28568876e+05,1.66673453e+01,0.00000000e+00,3.00012216e+04,3.11874511e+04,2.13204786e+03,2.05095440e+03,0.00000000e+00,4.32945165e+04,1.38820311e+00
