case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
20,3,0.8,1,0,0,3600,1800,1.1977,1.1977,0.0305257,26.1241,0.333089,6.43118e-310,1.5663e+08,5.10661026e+04,0.00000000e+00,9.19189846e+07,1.01492578e+08,7.55721613e+07,6.84435893e+07,0.00000000e+00,2.15602046e+09,2.12431342e+01
20,3,8.00000000e-01,1.00000000e+00,5.98852033e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.93950187e-01,6.43117860e-310,1.38225520e+08,4.50656774e+04,0.00000000e+00,8.11182192e+07,8.95668859e+07,6.66921983e+07,6.04012555e+07,0.00000000e+00,1.90268138e+09,2.12431342e+01
20,3,8.00000000e-01,1.00000000e+00,1.19770407e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.02028812e-01,6.43117860e-310,9.50009179e+07,3.09731569e+04,0.00000000e+00,5.57516824e+07,6.15583604e+07,4.58368329e+07,4.15131353e+07,0.00000000e+00,1.30769251e+09,2.12431342e+01
20,3,8.00000000e-01,1.00000000e+00,1.79655610e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.08138230e-01,6.43117860e-310,5.08503270e+07,1.65787362e+04,0.00000000e+00,2.98417252e+07,3.29498159e+07,2.45346886e+07,2.22203801e+07,0.00000000e+00,6.99957362e+08,2.12431342e+01
20,3,8.00000000e-01,1.00000000e+00,2.39540813e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,4.50787211e-02,6.43117860e-310,2.11975700e+07,6.91104546e+03,0.00000000e+00,1.24398818e+07,1.37355268e+07,1.02275799e+07,9.26283254e+06,0.00000000e+00,2.91785640e+08,2.12431342e+01
20,3,8.00000000e-01,1.00000000e+00,2.99426016e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.46349180e-02,6.43117860e-310,6.88184341e+06,2.24368796e+03,0.00000000e+00,4.03863833e+06,4.45927267e+06,3.32040904e+06,3.00720144e+06,0.00000000e+00,9.47289279e+07,2.12431342e+01
20,3,8.00000000e-01,1.00000000e+00,3.59311220e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,3.70028676e-03,6.43117860e-310,1.74000251e+06,5.67293157e+02,0.00000000e+00,1.02112768e+06,1.12748070e+06,8.39530878e+05,7.60339596e+05,0.00000000e+00,2.39512238e+07,2.12431342e+01
20,3,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.79554653e-01,6.43117860e-310,4.26815074e+07,1.45391246e+04,0.00000000e+00,2.61704244e+07,2.83169687e+07,8.42750678e+06,7.78866661e+06,0.00000000e+00,2.40430824e+08,8.49069782e+00
20,3,8.00000000e-01,2.15443469e+00,1.11092163e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.58456425e-01,6.43117860e-310,3.76662981e+07,1.28307325e+04,0.00000000e+00,2.30953184e+07,2.49896372e+07,7.43724863e+06,6.87347415e+06,0.00000000e+00,2.12179458e+08,8.49069782e+00
20,3,8.00000000e-01,2.15443469e+00,2.22184325e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.08905402e-01,6.43117860e-310,2.58876429e+07,8.81842486e+03,0.00000000e+00,1.58731647e+07,1.71751097e+07,5.11154125e+06,4.72406509e+06,0.00000000e+00,1.45828667e+08,8.49069782e+00
