case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
14,3,4.1,1,0,0,3600,1800,0.7062,0.7062,0.0282117,28.2643,0.564914,6.43118e-310,2.87404e+08,2.11123866e+04,0.00000000e+00,3.80022959e+07,3.93331598e+07,2.68346326e+07,2.59266648e+07,0.00000000e+00,1.86025087e+08,4.72947222e+00
14,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,4.98534631e-01,6.43117860e-310,2.53632905e+08,1.86316158e+04,0.00000000e+00,3.35369084e+07,3.47113917e+07,2.36814802e+07,2.28802014e+07,0.00000000e+00,1.64166563e+08,4.72947222e+00
14,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,3.42637507e-01,6.43117860e-310,1.74319176e+08,1.28053098e+04,0.00000000e+00,2.30495576e+07,2.38567674e+07,1.62760274e+07,1.57253171e+07,0.00000000e+00,1.12829919e+08,4.72947222e+00
14,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,1.83400642e-01,6.43117860e-310,9.33063313e+07,6.85418840e+03,0.00000000e+00,1.23375391e+07,1.27696074e+07,8.71192970e+06,8.41715569e+06,0.00000000e+00,6.03935034e+07,4.72947222e+00
14,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,7.64527619e-02,6.43117860e-310,3.88958657e+07,2.85725082e+03,0.00000000e+00,5.14305148e+06,5.32316433e+06,3.63167261e+06,3.50879252e+06,0.00000000e+00,2.51757578e+07,4.72947222e+00
14,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,2.48205778e-02,6.43117860e-310,1.26276388e+07,9.27613529e+02,0.00000000e+00,1.66970435e+06,1.72817843e+06,1.17903147e+06,1.13913815e+06,0.00000000e+00,8.17337189e+06,4.72947222e+00
14,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,6.27562485e-03,6.43117860e-310,3.19276708e+06,2.34537430e+02,0.00000000e+00,4.22167373e+05,4.36951937e+05,2.98105841e+05,2.88019229e+05,0.00000000e+00,2.06655205e+06,4.72947222e+00
14,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,2.49711008e-01,6.43117860e-310,4.75223474e+07,3.45170025e+03,0.00000000e+00,6.21306045e+06,6.46220556e+06,2.21906262e+06,2.13350846e+06,0.00000000e+00,1.53831551e+07,2.38048062e+00
14,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,2.20369185e-01,6.43117860e-310,4.19383231e+07,3.04611469e+03,0.00000000e+00,5.48300644e+06,5.70287622e+06,1.95831583e+06,1.88281455e+06,0.00000000e+00,1.35755863e+07,2.38048062e+00
14,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,1.51457365e-01,6.43117860e-310,2.88237573e+07,2.09356178e+03,0.00000000e+00,3.76841121e+06,3.91952534e+06,1.34592936e+06,1.29403814e+06,0.00000000e+00,9.33035412e+06,2.38048062e+00
