case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
18,5,8.00000000e-01,2.15443469e+01,3.35521226e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.23680763e+01,2.23680763e+01,1.24115661e-01,6.42834786e+00,5.79028469e-03,6.43117860e-310,6.69995355e+05,1.48936155e+02,0.00000000e+00,2.68085079e+05,3.01333130e+05,5.83847304e+02,5.19427620e+02,0.00000000e+00,3.08007200e+04,1.02214848e-01
18,5,8.00000000e-01,2.15443469e+01,4.47361634e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.23680763e+01,2.23680763e+01,1.24115661e-01,6.42834786e+00,2.41374876e-03,6.43117860e-310,2.79295500e+05,6.20858005e+01,0.00000000e+00,1.11754441e+05,1.25614285e+05,2.43383665e+02,2.16529556e+02,0.00000000e+00,1.28396450e+04,1.02214848e-01
18,5,8.00000000e-01,2.15443469e+01,5.59202043e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.23680763e+01,2.23680763e+01,1.24115661e-01,6.42834786e+00,7.83628838e-04,6.43117860e-310,9.06738976e+04,2.01562915e+01,0.00000000e+00,3.62813247e+04,4.07809535e+04,7.90150414e+01,7.02967961e+01,0.00000000e+00,4.16841894e+03,1.02214848e-01
18,5,8.00000000e-01,2.15443469e+01,6.71042451e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.23680763e+01,2.23680763e+01,1.24115661e-01,6.42834786e+00,1.98132328e-04,6.43117860e-310,2.29259434e+04,5.09630677e+00,0.00000000e+00,9.17335218e+03,1.03110361e+04,1.99781240e+01,1.77738072e+01,0.00000000e+00,1.05394098e+03,1.02214848e-01
18,5,8.00000000e-01,4.64158883e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,1.08440956e-02,6.43117860e-310,4.20285902e+05,1.00633825e+02,0.00000000e+00,1.81140885e+05,1.94014517e+05,3.21548855e+01,3.00212814e+01,0.00000000e+00,1.69632302e+03,8.74327887e-03
18,5,8.00000000e-01,4.64158883e+01,1.83944491e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,9.56988052e-03,6.43117860e-310,3.70900995e+05,8.88090361e+01,0.00000000e+00,1.59856265e+05,1.71217205e+05,2.83765860e+01,2.64936871e+01,0.00000000e+00,1.49699977e+03,8.74327887e-03
18,5,8.00000000e-01,4.64158883e+01,3.67888983e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,6.57727569e-03,6.43117860e-310,2.54916255e+05,6.10374929e+01,0.00000000e+00,1.09867487e+05,1.17675739e+05,1.95029216e+01,1.82088255e+01,0.00000000e+00,1.02887180e+03,8.74327887e-03
18,5,8.00000000e-01,4.64158883e+01,5.51833474e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,3.52056177e-03,6.43117860e-310,1.36446831e+05,3.26710137e+01,0.00000000e+00,5.88078247e+04,6.29872803e+04,1.04391610e+01,9.74648135e+00,0.00000000e+00,5.50715356e+02,8.74327887e-03
18,5,8.00000000e-01,4.64158883e+01,7.35777965e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,1.46758805e-03,6.43117860e-310,5.68794844e+04,1.36193007e+01,0.00000000e+00,2.45147413e+04,2.62569970e+04,4.35168846e+00,4.06293669e+00,0.00000000e+00,2.29572247e+02,8.74327887e-03
18,5,8.00000000e-01,4.64158883e+01,9.19722457e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,4.76456026e-04,6.43117860e-310,1.84660628e+04,4.42153905e+00,0.00000000e+00,7.95877029e+03,8.52439786e+03,1.41278623e+00,1.31904226e+00,0.00000000e+00,7.45311876e+01,8.74327887e-03
18,5,8.00000000e-01,4.64158883e+01,1.10366695e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.67888947e+01,3.67888947e+01,3.70560825e-01,2.15317326e+00,1.20466935e-04,6.43117860e-310,4.66895129e+03,1.11794001e+00,0.00000000e+00,2.01229202e+03,2.15530505e+03,3.57208256e-01,3.33506073e-01,0.00000000e+00,1.88444331e+01,8.74327887e-03
18,5,8.00000000e-01,1.00000000e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,6.96879300e-03,6.43117860e-310,5.33465859e+04,1.36738459e+01,0.00000000e+00,2.46129226e+04,2.52495228e+04,1.23298037e+00,1.20189401e+00,0.00000000e+00,6.50455740e+01,2.57611102e-03
18,5,8.00000000e-01,1.00000000e+02,2.86234910e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,6.14993787e-03,6.43117860e-310,4.70781940e+04,1.20671259e+01,0.00000000e+00,2.17208267e+04,2.22826244e+04,1.08810129e+00,1.06066768e+00,0.00000000e+00,5.74025141e+01,2.57611102e-03
18,5,8.00000000e-01,1.00000000e+02,5.72469820e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,4.22678561e-03,6.43117860e-310,3.23563322e+04,8.29360479e+00,0.00000000e+00,1.49284886e+04,1.53146061e+04,7.47840217e-01,7.28985395e-01,0.00000000e+00,3.94521255e+01,2.57611102e-03
18,5,8.00000000e-01,1.00000000e+02,8.58704730e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,2.26243503e-03,6.43117860e-310,1.73190945e+04,4.43924622e+00,0.00000000e+00,7.99064320e+03,8.19731696e+03,4.00289975e-01,3.90197718e-01,0.00000000e+00,2.11171985e+01,2.57611102e-03
18,5,8.00000000e-01,1.00000000e+02,1.14493964e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,9.43122675e-04,6.43117860e-310,7.21966843e+03,1.85055204e+00,0.00000000e+00,3.33099368e+03,3.41714807e+03,1.66865588e-01,1.62658512e-01,0.00000000e+00,8.80295278e+00,2.57611102e-03
18,5,8.00000000e-01,1.00000000e+02,1.43117455e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,3.06187031e-04,6.43117860e-310,2.34388261e+03,6.00786143e-01,0.00000000e+00,1.08141506e+03,1.10938529e+03,5.41733120e-02,5.28074746e-02,0.00000000e+00,2.85789966e+00,2.57611102e-03
18,5,8.00000000e-01,1.00000000e+02,1.71740946e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.72469711e+01,5.72469711e+01,1.87613225e+00,4.25281568e-01,7.74161866e-05,6.43117860e-310,5.92626190e+02,1.51902489e-01,0.00000000e+00,2.73424481e+02,2.80496461e+02,1.36971550e-02,1.33518173e-02,0.00000000e+00,7.22590023e-01,2.57611102e-03
18,5,8.00000000e-01,2.15443469e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,2.63066469e-03,6.43117860e-310,4.94475417e+03,1.21808360e+00,0.00000000e+00,2.19255048e+03,2.30623372e+03,6.36047489e-02,6.04694233e-02,0.00000000e+00,3.35545278e+00,1.45494915e-03
18,5,8.00000000e-01,2.15443469e+02,7.58253966e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,2.32155331e-03,6.43117860e-310,4.36372998e+03,1.07495494e+00,0.00000000e+00,1.93491890e+03,2.03524399e+03,5.61309906e-02,5.33640756e-02,0.00000000e+00,2.96117651e+00,1.45494915e-03
18,5,8.00000000e-01,2.15443469e+02,1.51650793e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,1.59557841e-03,6.43117860e-310,2.99914429e+03,7.38804875e-01,0.00000000e+00,1.32984877e+03,1.39880113e+03,3.85782211e-02,3.66765505e-02,0.00000000e+00,2.03518450e+00,1.45494915e-03
18,5,8.00000000e-01,2.15443469e+02,2.27476190e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,8.54051325e-04,6.43117860e-310,1.60532578e+03,3.95453635e-01,0.00000000e+00,7.11816543e+02,7.48724066e+02,2.06494276e-02,1.96315370e-02,0.00000000e+00,1.08935544e+00,1.45494915e-03
18,5,8.00000000e-01,2.15443469e+02,3.03301587e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,3.56021412e-04,6.43117860e-310,6.69199068e+02,1.64849532e-01,0.00000000e+00,2.96729158e+02,3.12114496e+02,8.60795850e-03,8.18363873e-03,0.00000000e+00,4.54110720e-01,1.45494915e-03
18,5,8.00000000e-01,2.15443469e+02,3.79126983e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,1.15583133e-04,6.43117860e-310,2.17256947e+02,5.35187627e-02,0.00000000e+00,9.63337729e+01,1.01328657e+02,2.79459264e-03,2.65683629e-03,0.00000000e+00,1.47428043e-01,1.45494915e-03
18,5,8.00000000e-01,2.15443469e+02,4.54952380e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.51650757e+02,1.51650757e+02,7.64070368e+00,1.04425534e-01,2.92239823e-05,6.43117860e-310,5.49311391e+01,1.35316575e-02,0.00000000e+00,2.43569835e+01,2.56198874e+01,7.06583420e-04,6.71753173e-04,0.00000000e+00,3.72756334e-02,1.45494915e-03
18,5,8.00000000e-01,4.64158883e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,1.24877342e-03,6.43117860e-310,1.00304523e+03,2.48317020e-01,0.00000000e+00,4.46970636e+02,4.68670738e+02,9.17529683e-03,8.75046792e-03,0.00000000e+00,4.84040512e-01,1.03279440e-03
18,5,8.00000000e-01,4.64158883e+02,1.59733653e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,1.10203869e-03,6.43117860e-310,8.85184324e+02,2.19139004e-01,0.00000000e+00,3.94450208e+02,4.13600481e+02,8.09717115e-03,7.72226095e-03,0.00000000e+00,4.27164259e-01,1.03279440e-03
18,5,8.00000000e-01,4.64158883e+02,3.19467306e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,7.57419410e-04,6.43117860e-310,6.08377723e+02,1.50611895e-01,0.00000000e+00,2.71101411e+02,2.84263189e+02,5.56509917e-03,5.30742740e-03,0.00000000e+00,2.93585429e-01,1.03279440e-03
18,5,8.00000000e-01,4.64158883e+02,4.79200958e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,4.05417371e-04,6.43117860e-310,3.25641110e+02,8.06167332e-02,0.00000000e+00,1.45110120e+02,1.52155111e+02,2.97878275e-03,2.84086100e-03,0.00000000e+00,1.57144947e-01,1.03279440e-03
18,5,8.00000000e-01,4.64158883e+02,6.38934611e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,1.69003145e-04,6.43117860e-310,1.35747443e+02,3.36060622e-02,0.00000000e+00,6.04909120e+01,6.34277022e+01,1.24174169e-03,1.18424734e-03,0.00000000e+00,6.55077754e-02,1.03279440e-03
18,5,8.00000000e-01,4.64158883e+02,7.98668264e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,5.48672748e-05,6.43117860e-310,4.40707318e+01,1.09102884e-02,0.00000000e+00,1.96385192e+01,2.05919551e+01,4.03134408e-04,3.84468728e-04,0.00000000e+00,2.12672559e-02,1.03279440e-03
18,5,8.00000000e-01,4.64158883e+02,9.58401917e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.19467316e+02,3.19467316e+02,1.78803368e+01,4.46235757e-02,1.38726196e-05,6.43117860e-310,1.11428260e+01,2.75855291e-03,0.00000000e+00,4.96539525e+00,5.20646160e+00,1.01928341e-04,9.72089178e-05,0.00000000e+00,5.37720438e-03,1.03279440e-03
18,5,8.00000000e-01,1.00000000e+03,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.35177490e+02,5.35177490e+02,2.40430813e+01,3.31856201e-02,7.45439222e-04,6.43117860e-310,4.45281530e+02,1.15263740e-01,1.74813856e-08,2.07474764e+02,2.11538088e+02,2.56139019e-03,2.51218979e-03,1.11666938e-11,1.35125505e-01,6.38776244e-04
18,5,8.00000000e-01,1.00000000e+03,2.67588717e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.35177490e+02,5.35177490e+02,2.40430813e+01,3.31856201e-02,6.57847824e-04,6.43117860e-310,3.92959583e+02,1.01719897e-01,1.54272691e-08,1.83095842e+02,1.86681713e+02,2.26041898e-03,2.21699978e-03,9.85457301e-12,1.19247843e-01,6.38776244e-04
18,5,8.00000000e-01,1.00000000e+03,5.35177435e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.35177490e+02,5.35177490e+02,2.40430813e+01,3.31856201e-02,4.52131797e-04,6.43117860e-310,2.70076933e+02,6.99110008e-02,1.06029976e-08,1.25839820e+02,1.28304351e+02,1.55356187e-03,1.52372031e-03,6.77294298e-12,8.19577716e-02,6.38776244e-04
18,5,8.00000000e-01,1.00000000e+03,8.02766152e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.35177490e+02,5.35177490e+02,2.40430813e+01,3.31856201e-02,2.42008726e-04,6.43117860e-310,1.44561773e+02,3.74206644e-02,5.67537598e-09,6.73572061e+01,6.86763744e+01,8.31561793e-04,8.15588761e-04,3.62529535e-12,4.38688365e-02,6.38776244e-04
18,5,8.00000000e-01,1.00000000e+03,1.07035487e+03,0.00000000e+00,3.60000000e+03,1.80000000e+03,5.35177490e+02,5.35177490e+02,2.40430813e+01,3.31856201e-02,1.00884276e-04,6.43117860e-310,6.02623308e+01,1.55992584e-02,2.36584940e-09,2.80786693e+01,2.86285807e+01,3.46646632e-04,3.39988079e-04,1.51124839e-12,1.82872572e-02,6.38776244e-04
