case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
3,0,0.8,1,0,0,3600,1800,1.59538,1.59538,0.136905,5.82787,0.250061,6.43118e-310,2.62318e+07,9.91259038e+03,0.00000000e+00,1.78426627e+07,1.95138558e+07,8.44348012e+05,7.72036902e+05,0.00000000e+00,3.05375266e+07,1.56491505e+00
3,0,8.00000000e-01,1.00000000e+00,7.97691162e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59538233e+00,1.59538233e+00,1.36904702e-01,5.82787330e+00,2.20677721e-01,6.43117860e-310,2.31494723e+07,8.74783031e+03,0.00000000e+00,1.57460946e+07,1.72209173e+07,7.45134505e+05,6.81320175e+05,0.00000000e+00,2.69492726e+07,1.56491505e+00
3,0,8.00000000e-01,1.00000000e+00,1.59538232e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59538233e+00,1.59538233e+00,1.36904702e-01,5.82787330e+00,1.51669431e-01,6.43117860e-310,1.59103841e+07,6.01228998e+03,0.00000000e+00,1.08221220e+07,1.18357518e+07,5.12122957e+05,4.68264051e+05,0.00000000e+00,1.85219462e+07,1.56491505e+00
3,0,8.00000000e-01,1.00000000e+00,2.39307349e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59538233e+00,1.59538233e+00,1.36904702e-01,5.82787330e+00,8.11827966e-02,6.43117860e-310,8.51621494e+06,3.21814692e+03,0.00000000e+00,5.79266446e+06,6.33522143e+06,2.74119665e+05,2.50643685e+05,0.00000000e+00,9.91408336e+06,1.56491505e+00
3,0,8.00000000e-01,1.00000000e+00,3.19076465e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59538233e+00,1.59538233e+00,1.36904702e-01,5.82787330e+00,3.38420245e-02,6.43117860e-310,3.55008656e+06,1.34152323e+03,0.00000000e+00,2.41474181e+06,2.64091320e+06,1.14270077e+05,1.04483833e+05,0.00000000e+00,4.13280481e+06,1.56491505e+00
3,0,8.00000000e-01,1.00000000e+00,3.98845581e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59538233e+00,1.59538233e+00,1.36904702e-01,5.82787330e+00,1.09868968e-02,6.43117860e-310,1.15254436e+06,4.35528826e+02,0.00000000e+00,7.83951886e+05,8.57378986e+05,3.70980625e+04,3.39209341e+04,0.00000000e+00,1.34172528e+06,1.56491505e+00
3,0,8.00000000e-01,1.00000000e+00,4.78614697e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59538233e+00,1.59538233e+00,1.36904702e-01,5.82787330e+00,2.77792254e-03,6.43117860e-310,2.91408850e+05,1.10118932e+02,0.00000000e+00,1.98214078e+05,2.16779356e+05,9.37985914e+03,8.57655527e+03,0.00000000e+00,3.39241277e+05,1.56491505e+00
3,0,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22692895e+00,2.22692895e+00,2.94203073e-01,2.71200413e+00,1.79144598e-01,6.43117860e-310,8.74513601e+06,3.74880029e+03,0.00000000e+00,6.74784052e+06,7.09771285e+06,2.63072633e+05,2.50104817e+05,0.00000000e+00,9.51454546e+06,1.34050865e+00
3,0,8.00000000e-01,2.15443469e+00,1.11346447e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22692895e+00,2.22692895e+00,2.94203073e-01,2.71200413e+00,1.58094553e-01,6.43117860e-310,7.71755544e+06,3.30830465e+03,0.00000000e+00,5.95494836e+06,6.26370961e+06,2.32160784e+05,2.20716727e+05,0.00000000e+00,8.39655690e+06,1.34050865e+00
3,0,8.00000000e-01,2.15443469e+00,2.22692894e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22692895e+00,2.22692895e+00,2.94203073e-01,2.71200413e+00,1.08656691e-01,6.43117860e-310,5.30419312e+06,2.27376231e+03,0.00000000e+00,4.09277216e+06,4.30498046e+06,1.59561618e+05,1.51696240e+05,0.00000000e+00,5.77086353e+06,1.34050865e+00
3,0,8.00000000e-01,2.15443469e+00,3.34039341e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22692895e+00,2.22692895e+00,2.94203073e-01,2.71200413e+00,5.81597358e-02,6.43117860e-310,2.83912998e+06,1.21705726e+03,0.00000000e+00,2.19070308e+06,2.30428999e+06,8.54071796e+04,8.11971460e+04,0.00000000e+00,3.08892066e+06,1.34050865e+00
3,0,8.00000000e-01,2.15443469e+00,4.45385788e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22692895e+00,2.22692895e+00,2.94203073e-01,2.71200413e+00,2.42445849e-02,6.43117860e-310,1.18352546e+06,5.07344949e+02,0.00000000e+00,9.13220908e+05,9.60570979e+05,3.56030094e+04,3.38480063e+04,0.00000000e+00,1.28765370e+06,1.34050865e+00
