case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
17,3,0.8,1,0,0,3600,1800,1.1977,1.1977,0.0305257,26.1241,0.333089,6.43118e-310,1.5663e+08,5.10661026e+04,0.00000000e+00,9.19189846e+07,1.01492578e+08,4.76162434e+07,4.31246977e+07,0.00000000e+00,1.53014701e+09,1.50764425e+01
17,3,8.00000000e-01,1.00000000e+00,5.98852033e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.93950187e-01,6.43117860e-310,1.38225520e+08,4.50656774e+04,0.00000000e+00,8.11182192e+07,8.95668859e+07,4.20211874e+07,3.80574121e+07,0.00000000e+00,1.35035000e+09,1.50764425e+01
17,3,8.00000000e-01,1.00000000e+00,1.19770407e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,2.02028812e-01,6.43117860e-310,9.50009179e+07,3.09731569e+04,0.00000000e+00,5.57516824e+07,6.15583604e+07,2.88807115e+07,2.61564513e+07,0.00000000e+00,9.28081078e+08,1.50764425e+01
17,3,8.00000000e-01,1.00000000e+00,1.79655610e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.08138230e-01,6.43117860e-310,5.08503270e+07,1.65787362e+04,0.00000000e+00,2.98417252e+07,3.29498159e+07,1.54587309e+07,1.40005395e+07,0.00000000e+00,4.96766004e+08,1.50764425e+01
17,3,8.00000000e-01,1.00000000e+00,2.39540813e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,4.50787211e-02,6.43117860e-310,2.11975700e+07,6.91104546e+03,0.00000000e+00,1.24398818e+07,1.37355268e+07,6.44415779e+06,5.83629317e+06,0.00000000e+00,2.07082880e+08,1.50764425e+01
17,3,8.00000000e-01,1.00000000e+00,2.99426016e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,1.46349180e-02,6.43117860e-310,6.88184341e+06,2.24368796e+03,0.00000000e+00,4.03863833e+06,4.45927267e+06,2.09211173e+06,1.89476698e+06,0.00000000e+00,6.72299678e+07,1.50764425e+01
17,3,8.00000000e-01,1.00000000e+00,3.59311220e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.19770408e+00,1.19770408e+00,3.05256583e-02,2.61241391e+01,3.70028676e-03,6.43117860e-310,1.74000251e+06,5.67293157e+02,0.00000000e+00,1.02112768e+06,1.12748070e+06,5.28968684e+05,4.79072117e+05,0.00000000e+00,1.69983979e+07,1.50764425e+01
17,3,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.79554653e-01,6.43117860e-310,4.26815074e+07,1.45391246e+04,0.00000000e+00,2.61704244e+07,2.83169687e+07,5.88546274e+06,5.43932010e+06,0.00000000e+00,1.89129225e+08,6.67900675e+00
17,3,8.00000000e-01,2.15443469e+00,1.11092163e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.58456425e-01,6.43117860e-310,3.76662981e+07,1.28307325e+04,0.00000000e+00,2.30953184e+07,2.49896372e+07,5.19390263e+06,4.80018314e+06,0.00000000e+00,1.66905956e+08,6.67900675e+00
17,3,8.00000000e-01,2.15443469e+00,2.22184325e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.22184324e+00,2.22184324e+00,6.04101606e-02,1.32059784e+01,1.08905402e-01,6.43117860e-310,2.58876429e+07,8.81842486e+03,0.00000000e+00,1.58731647e+07,1.71751097e+07,3.56971360e+06,3.29911441e+06,0.00000000e+00,1.14712674e+08,6.67900675e+00
