case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
6,3,4.1,1,0,0,3600,1800,0.7062,0.7062,0.0282117,28.2643,0.564914,6.43118e-310,2.87404e+08,2.11123866e+04,0.00000000e+00,3.80022959e+07,3.93331598e+07,1.23691273e+06,1.19506096e+06,0.00000000e+00,5.10600783e+07,1.29814331e+00
6,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,4.98534631e-01,6.43117860e-310,2.53632905e+08,1.86316158e+04,0.00000000e+00,3.35369084e+07,3.47113917e+07,1.09157166e+06,1.05463759e+06,0.00000000e+00,4.50603609e+07,1.29814331e+00
6,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,3.42637507e-01,6.43117860e-310,1.74319176e+08,1.28053098e+04,0.00000000e+00,2.30495576e+07,2.38567674e+07,7.50225497e+05,7.24841112e+05,0.00000000e+00,3.09695029e+07,1.29814331e+00
6,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,1.83400642e-01,6.43117860e-310,9.33063313e+07,6.85418840e+03,0.00000000e+00,1.23375391e+07,1.27696074e+07,4.01566771e+05,3.87979489e+05,0.00000000e+00,1.65767804e+07,1.29814331e+00
6,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,7.64527619e-02,6.43117860e-310,3.88958657e+07,2.85725082e+03,0.00000000e+00,5.14305148e+06,5.32316433e+06,1.67397935e+05,1.61733913e+05,0.00000000e+00,6.91023015e+06,1.29814331e+00
6,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,2.48205778e-02,6.43117860e-310,1.26276388e+07,9.27613529e+02,0.00000000e+00,1.66970435e+06,1.72817843e+06,5.43461527e+04,5.25073140e+04,0.00000000e+00,2.24342327e+06,1.29814331e+00
6,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,7.06200361e-01,7.06200361e-01,2.82117147e-02,2.82642690e+01,6.27562485e-03,6.43117860e-310,3.19276708e+06,2.34537430e+02,0.00000000e+00,4.22167373e+05,4.36951937e+05,1.37408593e+04,1.32759281e+04,0.00000000e+00,5.67226233e+05,1.29814331e+00
6,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,2.49711008e-01,6.43117860e-310,4.75223474e+07,3.45170025e+03,0.00000000e+00,6.21306045e+06,6.46220556e+06,1.81089137e+05,1.74107392e+05,0.00000000e+00,7.47540652e+06,1.15678872e+00
6,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,2.20369185e-01,6.43117860e-310,4.19383231e+07,3.04611469e+03,0.00000000e+00,5.48300644e+06,5.70287622e+06,1.59810598e+05,1.53649230e+05,0.00000000e+00,6.59702290e+06,1.15678872e+00
6,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,1.51457365e-01,6.43117860e-310,2.88237573e+07,2.09356178e+03,0.00000000e+00,3.76841121e+06,3.91952534e+06,1.09836101e+05,1.05601459e+05,0.00000000e+00,4.53406271e+06,1.15678872e+00
6,3,4.10000000e+00,2.15443469e+00,2.39642411e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,8.10692805e-02,6.43117860e-310,1.54282446e+07,1.12060280e+03,0.00000000e+00,2.01708505e+06,2.09797061e+06,5.87910247e+04,5.65243843e+04,0.00000000e+00,2.42690874e+06,1.15678872e+00
6,3,4.10000000e+00,2.15443469e+00,3.19523214e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,3.37946939e-02,6.43117860e-310,6.43144728e+06,4.67136609e+02,0.00000000e+00,8.40845895e+05,8.74564003e+05,2.45077380e+04,2.35628620e+04,0.00000000e+00,1.01168578e+06,1.15678872e+00
6,3,4.10000000e+00,2.15443469e+00,3.99404018e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,1.09715295e-02,6.43117860e-310,2.08798498e+06,1.51657034e+02,0.00000000e+00,2.72982662e+05,2.83929328e+05,7.95649666e+03,7.64974036e+03,0.00000000e+00,3.28446244e+05,1.15678872e+00
6,3,4.10000000e+00,2.15443469e+00,4.79284822e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.59761596e+00,1.59761596e+00,7.54595548e-02,1.05727434e+01,2.77403674e-03,6.43117860e-310,5.27925215e+05,3.83448987e+01,0.00000000e+00,6.90208177e+04,7.17885679e+04,2.01171716e+03,1.93415703e+03,0.00000000e+00,8.30442058e+04,1.15678872e+00
6,3,4.10000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,1.16777888e-01,6.43117860e-310,7.14642962e+06,5.19990749e+02,0.00000000e+00,9.35983348e+05,9.72766018e+05,2.49186299e+04,2.39763954e+04,0.00000000e+00,1.02864750e+06,1.05744597e+00
6,3,4.10000000e+00,4.64158883e+00,1.70812447e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,1.03056121e-01,6.43117860e-310,6.30670181e+06,4.58890212e+02,0.00000000e+00,8.26002381e+05,8.58462972e+05,2.19906131e+04,2.11590941e+04,0.00000000e+00,9.07778208e+05,1.05744597e+00
6,3,4.10000000e+00,4.64158883e+00,3.41624893e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,7.08293610e-02,6.43117860e-310,4.33452815e+06,3.15390294e+02,0.00000000e+00,5.67702530e+05,5.90012344e+05,1.51139113e+04,1.45424172e+04,0.00000000e+00,6.23906174e+05,1.05744597e+00
6,3,4.10000000e+00,4.64158883e+00,5.12437340e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,3.79122227e-02,6.43117860e-310,2.32010559e+06,1.68816249e+02,0.00000000e+00,3.03869249e+05,3.15810831e+05,8.08989325e+03,7.78399454e+03,0.00000000e+00,3.33952890e+05,1.05744597e+00
6,3,4.10000000e+00,4.64158883e+00,6.83249787e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,1.58041610e-02,6.43117860e-310,9.67163615e+05,7.03730617e+01,0.00000000e+00,1.26671511e+05,1.31649502e+05,3.37236823e+03,3.24485072e+03,0.00000000e+00,1.39212235e+05,1.05744597e+00
6,3,4.10000000e+00,4.64158883e+00,8.54062233e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,5.13085926e-03,6.43117860e-310,3.13992017e+05,2.28467854e+01,0.00000000e+00,4.11242137e+04,4.27403305e+04,1.09484754e+03,1.05344867e+03,0.00000000e+00,4.51955901e+04,1.05744597e+00
6,3,4.10000000e+00,4.64158883e+00,1.02487468e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,3.41624856e+00,3.41624856e+00,2.34682187e-01,3.39982059e+00,1.29728423e-03,6.43117860e-310,7.93896051e+04,5.77657130e+00,0.00000000e+00,1.03978283e+04,1.08064466e+04,2.76820776e+02,2.66353503e+02,0.00000000e+00,1.14272334e+04,1.05744597e+00
6,3,4.10000000e+00,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,5.77764536e-02,6.43117860e-310,9.77768397e+05,7.21850516e+01,0.00000000e+00,1.29933093e+05,1.34194575e+05,3.25081716e+03,3.14758423e+03,0.00000000e+00,1.34194575e+05,1.00000000e+00
6,3,4.10000000e+00,1.00000000e+01,3.45246432e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,5.09875413e-02,6.43117860e-310,8.62877582e+05,6.37030845e+01,0.00000000e+00,1.14665552e+05,1.18426297e+05,2.86883607e+03,2.77773333e+03,0.00000000e+00,1.18426297e+05,1.00000000e+00
6,3,4.10000000e+00,1.00000000e+01,6.90492864e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,3.50431905e-02,6.43117860e-310,5.93046511e+05,4.37824470e+01,0.00000000e+00,7.88084045e+04,8.13931241e+04,1.97172028e+03,1.90910634e+03,0.00000000e+00,8.13931241e+04,1.00000000e+00
6,3,4.10000000e+00,1.00000000e+01,1.03573930e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,1.87572682e-02,6.43117860e-310,3.17434923e+05,2.34350551e+01,0.00000000e+00,4.21830992e+04,4.35665999e+04,1.05538581e+03,1.02187099e+03,0.00000000e+00,4.35665999e+04,1.00000000e+00
6,3,4.10000000e+00,1.00000000e+01,1.38098573e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,7.81919271e-03,6.43117860e-310,1.32326563e+05,9.76918440e+00,0.00000000e+00,1.75845319e+04,1.81612608e+04,4.39950261e+02,4.25979203e+02,0.00000000e+00,1.81612608e+04,1.00000000e+00
6,3,4.10000000e+00,1.00000000e+01,1.72623216e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,2.53852021e-03,6.43117860e-310,4.29601452e+04,3.17158982e+00,0.00000000e+00,5.70886168e+03,5.89609813e+03,1.42830938e+02,1.38295199e+02,0.00000000e+00,5.89609813e+03,1.00000000e+00
6,3,4.10000000e+00,1.00000000e+01,2.07147859e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,6.90492868e+00,6.90492868e+00,8.48647118e-01,9.40183468e-01,6.41838423e-04,6.43117860e-310,1.08620257e+04,8.01903488e-01,0.00000000e+00,1.44342628e+03,1.49076707e+03,3.61133166e+01,3.49665023e+01,0.00000000e+00,1.49076707e+03,1.00000000e+00
6,3,4.10000000e+00,2.15443469e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,3.72568221e-02,6.43117860e-310,1.87297388e+05,1.45987800e+01,0.00000000e+00,2.62778040e+04,2.65224460e+04,6.20775759e+02,6.15049748e+02,0.00000000e+00,2.56257842e+04,9.66192344e-01
6,3,4.10000000e+00,2.15443469e+01,5.35394943e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,3.28790301e-02,6.43117860e-310,1.65289365e+05,1.28833781e+01,0.00000000e+00,2.31900806e+04,2.34059764e+04,5.47832685e+02,5.42779498e+02,0.00000000e+00,2.26146752e+04,9.66192344e-01
6,3,4.10000000e+00,2.15443469e+01,1.07078989e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,2.25974049e-02,6.43117860e-310,1.13601609e+05,8.85460766e+00,0.00000000e+00,1.59382938e+04,1.60866766e+04,3.76519531e+02,3.73046530e+02,0.00000000e+00,1.55428238e+04,9.66192344e-01
6,3,4.10000000e+00,2.15443469e+01,1.60618483e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,1.20955192e-02,6.43117860e-310,6.08065593e+04,4.73952994e+00,0.00000000e+00,8.53115390e+03,8.61057752e+03,2.01536382e+02,1.99677418e+02,0.00000000e+00,8.31947408e+03,9.66192344e-01
6,3,4.10000000e+00,2.15443469e+01,2.14157977e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,5.04216257e-03,6.43117860e-310,2.53479451e+04,1.97573002e+00,0.00000000e+00,3.55631404e+03,3.58942273e+03,8.40128632e+01,8.32379319e+01,0.00000000e+00,3.46807277e+03,9.66192344e-01
6,3,4.10000000e+00,2.15443469e+01,2.67697471e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,1.63695052e-03,6.43117860e-310,8.22927293e+03,6.41425627e-01,0.00000000e+00,1.15456613e+03,1.16531495e+03,2.72749833e+01,2.70234000e+01,0.00000000e+00,1.12591838e+03,9.66192344e-01
6,3,4.10000000e+00,2.15443469e+01,3.21236966e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.07078991e+01,1.07078991e+01,2.85684466e+00,2.79288728e-01,4.13885908e-04,6.43117860e-310,2.08068604e+03,1.62177796e-01,0.00000000e+00,2.91920033e+02,2.94637760e+02,6.89619576e+00,6.83258552e+00,0.00000000e+00,2.84676748e+02,9.66192344e-01
6,3,4.10000000e+00,4.64158883e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,2.38153675e-02,6.43117860e-310,5.04660816e+04,4.01123897e+00,0.00000000e+00,7.22023015e+03,7.22856446e+03,1.65199803e+02,1.65009333e+02,0.00000000e+00,6.81949069e+03,9.43408713e-01
6,3,4.10000000e+00,4.64158883e+01,8.37573032e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,2.10169893e-02,6.43117860e-310,4.45361633e+04,3.53990618e+00,0.00000000e+00,6.37183112e+03,6.37918612e+03,1.45788323e+02,1.45620234e+02,0.00000000e+00,6.01817977e+03,9.43408713e-01
6,3,4.10000000e+00,4.64158883e+01,1.67514606e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,1.44447540e-02,6.43117860e-310,3.06092330e+04,2.43294000e+00,0.00000000e+00,4.37929200e+03,4.38434701e+03,1.00198769e+02,1.00083243e+02,0.00000000e+00,4.13623117e+03,9.43408713e-01
6,3,4.10000000e+00,4.64158883e+01,2.51271910e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,7.73172197e-03,6.43117860e-310,1.63839467e+04,1.30225933e+00,0.00000000e+00,2.34406679e+03,2.34677255e+03,5.36325525e+01,5.35707158e+01,0.00000000e+00,2.21396567e+03,9.43408713e-01
6,3,4.10000000e+00,4.64158883e+01,3.35029213e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,3.22306258e-03,6.43117860e-310,6.82984795e+03,5.42862680e-01,0.00000000e+00,9.77152824e+02,9.78280751e+02,2.23573835e+01,2.23316061e+01,0.00000000e+00,9.22918584e+02,9.43408713e-01
6,3,4.10000000e+00,4.64158883e+01,4.18786516e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,1.04637609e-03,6.43117860e-310,2.21732884e+03,1.76241856e-01,0.00000000e+00,3.17235340e+02,3.17601525e+02,7.25838576e+00,7.25001707e+00,0.00000000e+00,2.99628046e+02,9.43408713e-01
6,3,4.10000000e+00,4.64158883e+01,5.02543819e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.67514648e+01,1.67514648e+01,6.77751160e+00,1.17725296e-01,2.64565403e-04,6.43117860e-310,5.60628728e+02,4.45609355e-02,0.00000000e+00,8.02096838e+01,8.03022698e+01,1.83520798e+00,1.83309204e+00,0.00000000e+00,7.57578610e+01,9.43408713e-01
6,3,4.10000000e+00,1.00000000e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,1.50905677e-02,6.43117860e-310,1.91267168e+04,1.52440876e+00,0.00000000e+00,2.74393576e+03,2.74402343e+03,6.09674409e+01,6.09654931e+01,0.00000000e+00,2.51675176e+03,9.17175755e-01
6,3,4.10000000e+00,1.00000000e+02,1.32182652e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,1.33173797e-02,6.43117860e-310,1.68792688e+04,1.34528605e+00,0.00000000e+00,2.42151488e+03,2.42159225e+03,5.38035793e+01,5.38018604e+01,0.00000000e+00,2.22102570e+03,9.17175755e-01
6,3,4.10000000e+00,1.00000000e+02,2.64365304e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,9.15289310e-03,6.43117860e-310,1.16009415e+04,9.24600760e-01,0.00000000e+00,1.66428137e+03,1.66433454e+03,3.69786266e+01,3.69774451e+01,0.00000000e+00,1.52648729e+03,9.17175755e-01
6,3,4.10000000e+00,1.00000000e+02,3.96547957e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,4.89919093e-03,6.43117860e-310,6.20953690e+03,4.94903153e-01,0.00000000e+00,8.90825675e+02,8.90854137e+02,1.97932337e+01,1.97926013e+01,0.00000000e+00,8.17069815e+02,9.17175755e-01
6,3,4.10000000e+00,1.00000000e+02,5.28730609e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,2.04228723e-03,6.43117860e-310,2.58852087e+03,2.06306389e-01,0.00000000e+00,3.71351501e+02,3.71363365e+02,8.25104982e+00,8.25078621e+00,0.00000000e+00,3.40605475e+02,9.17175755e-01
6,3,4.10000000e+00,1.00000000e+02,6.60913261e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,6.63033668e-04,6.43117860e-310,8.40369786e+02,6.69778863e-02,0.00000000e+00,1.20560195e+02,1.20564047e+02,2.67872400e+00,2.67863842e+00,0.00000000e+00,1.10578421e+02,9.17175755e-01
6,3,4.10000000e+00,1.00000000e+02,7.93095913e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.64365330e+01,2.64365330e+01,1.13312473e+01,7.04145393e-02,1.67641185e-04,6.43117860e-310,2.12478782e+02,1.69346637e-02,0.00000000e+00,3.04823947e+01,3.04833686e+01,6.77287574e-01,6.77265936e-01,0.00000000e+00,2.79586066e+01,9.17175755e-01
6,3,4.10000000e+00,2.15443469e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,8.72553944e-03,6.43117860e-310,5.52602703e+03,4.40460713e-01,0.00000000e+00,7.92829283e+02,7.92829683e+02,1.70411925e+01,1.70411839e+01,0.00000000e+00,7.03464843e+02,8.87283685e-01
6,3,4.10000000e+00,2.15443469e+02,2.28606104e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,7.70026153e-03,6.43117860e-310,4.87670174e+03,3.88705215e-01,0.00000000e+00,6.99669387e+02,6.99669740e+02,1.50387996e+01,1.50387920e+01,0.00000000e+00,6.20805545e+02,8.87283685e-01
6,3,4.10000000e+00,2.15443469e+02,4.57212208e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,5.29230719e-03,6.43117860e-310,3.35170482e+03,2.67152927e-01,0.00000000e+00,4.80875268e+02,4.80875511e+02,1.03360057e+01,1.03360005e+01,0.00000000e+00,4.26672996e+02,8.87283685e-01
6,3,4.10000000e+00,2.15443469e+02,6.85818311e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,2.83276740e-03,6.43117860e-310,1.79403799e+03,1.42996632e-01,0.00000000e+00,2.57393937e+02,2.57394067e+02,5.53246420e+00,5.53246141e+00,0.00000000e+00,2.28381556e+02,8.87283685e-01
6,3,4.10000000e+00,2.15443469e+02,9.14424415e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,1.18087335e-03,6.43117860e-310,7.47866434e+02,5.96098753e-02,0.00000000e+00,1.07297776e+02,1.07297830e+02,2.30627461e+00,2.30627345e+00,0.00000000e+00,9.52036138e+01,8.87283685e-01
6,3,4.10000000e+00,2.15443469e+02,1.14303052e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,3.83373219e-04,6.43117860e-310,2.42796538e+02,1.93524816e-02,0.00000000e+00,3.48344668e+01,3.48344844e+01,7.48737297e-01,7.48736920e-01,0.00000000e+00,3.09080697e+01,8.87283685e-01
6,3,4.10000000e+00,2.15443469e+02,1.37163662e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,4.57212181e+01,4.57212181e+01,2.26773262e+01,3.51842432e-02,9.69319181e-05,6.43117860e-310,6.13885713e+01,4.89307304e-03,0.00000000e+00,8.80753146e+00,8.80753591e+00,1.89310413e-01,1.89310318e-01,0.00000000e+00,7.81478292e+00,8.87283685e-01
6,3,4.10000000e+00,4.64158883e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,4.95653816e-03,6.43117860e-310,1.53071154e+03,1.22007930e-01,0.00000000e+00,2.19614274e+02,2.19614275e+02,4.55604874e+00,4.55604873e+00,0.00000000e+00,1.88074873e+02,8.56387287e-01
6,3,4.10000000e+00,4.64158883e+02,4.02440377e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,4.37412977e-03,6.43117860e-310,1.35084825e+03,1.07671625e-01,0.00000000e+00,1.93808925e+02,1.93808926e+02,4.02069908e+00,4.02069907e+00,0.00000000e+00,1.65975500e+02,8.56387287e-01
6,3,4.10000000e+00,4.64158883e+02,8.04880755e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,3.00629290e-03,6.43117860e-310,9.28423647e+02,7.40015636e-02,0.00000000e+00,1.33202814e+02,1.33202815e+02,2.76338374e+00,2.76338374e+00,0.00000000e+00,1.14073197e+02,8.56387287e-01
6,3,4.10000000e+00,4.64158883e+02,1.20732113e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,1.60915292e-03,6.43117860e-310,4.96949456e+02,3.96101897e-02,0.00000000e+00,7.12983415e+01,7.12983416e+01,1.47913299e+00,1.47913299e+00,0.00000000e+00,6.10589934e+01,8.56387287e-01
6,3,4.10000000e+00,4.64158883e+02,1.60976151e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,6.70794975e-04,6.43117860e-310,2.07159428e+02,1.65119896e-02,0.00000000e+00,2.97215813e+01,2.97215813e+01,6.16594588e-01,6.16594587e-01,0.00000000e+00,2.54531844e+01,8.56387287e-01
6,3,4.10000000e+00,4.64158883e+02,2.01220189e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,2.17775348e-04,6.43117860e-310,6.72548515e+01,5.36066072e-03,0.00000000e+00,9.64918930e+00,9.64918931e+00,2.00179050e-01,2.00179049e-01,0.00000000e+00,8.26344306e+00,8.56387287e-01
6,3,4.10000000e+00,4.64158883e+02,2.41464226e+02,0.00000000e+00,3.60000000e+03,1.80000000e+03,8.04880905e+01,8.04880905e+01,4.65047874e+01,1.71570413e-02,5.50622440e-05,6.43117860e-310,1.70046935e+01,1.35538761e-03,0.00000000e+00,2.43969770e+00,2.43969771e+00,5.06132021e-02,5.06132020e-02,0.00000000e+00,2.08932610e+00,8.56387287e-01
6,3,4.10000000e+00,1.00000000e+03,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.44226715e+02,1.44226715e+02,9.77226868e+01,8.16478330e-03,2.76607764e-03,6.43117860e-310,4.06519641e+02,3.24023298e-02,0.00000000e+00,5.83241937e+01,5.83241937e+01,1.16654468e+00,1.16654468e+00,0.00000000e+00,4.81552669e+01,8.25648223e-01
6,3,4.10000000e+00,1.00000000e+03,7.21133446e+01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.44226715e+02,1.44226715e+02,9.77226868e+01,8.16478330e-03,2.44105506e-03,6.43117860e-310,3.58752340e+02,2.85949570e-02,0.00000000e+00,5.14709226e+01,5.14709226e+01,1.02947212e+00,1.02947212e+00,0.00000000e+00,4.24968758e+01,8.25648223e-01
