iloc,x,y,z,t
0,1.0,0.0,0,3600
1,1.0,0.7976911621643904,0,3600
2,1.0,1.5953823243287808,0,3600
3,1.0,2.3930734864931713,0,3600
4,1.0,3.1907646486575616,0,3600
5,1.0,3.988455810821952,0,3600
6,1.0,4.786146972986343,0,3600
7,2.154434690031884,0.0,0,3600
8,2.154434690031884,1.113464469162781,0,3600
9,2.154434690031884,2.226928938325562,0,3600
10,2.154434690031884,3.3403934074883432,0,3600
11,2.154434690031884,4.453857876651124,0,3600
12,2.154434690031884,5.567322345813905,0,3600
13,2.154434690031884,6.6807868149766865,0,3600
14,4.641588833612778,0.0,0,3600
15,4.641588833612778,2.0228847202443756,0,3600
16,4.641588833612778,4.045769440488751,0,3600
17,4.641588833612778,6.068654160733127,0,3600
18,4.641588833612778,8.091538880977502,0,3600
19,4.641588833612778,10.114423601221878,0,3600
20,4.641588833612778,12.137308321466254,0,3600
21,10.0,0.0,0,3600
22,10.0,4.783206084183618,0,3600
23,10.0,9.566412168367236,0,3600
24,10.0,14.349618252550854,0,3600
25,10.0,19.132824336734473,0,3600
26,10.0,23.91603042091809,0,3600
27,10.0,28.69923650510171,0,3600
28,21.544346900318832,0.0,0,3600
29,21.544346900318832,7.70264125801111,0,3600
30,21.544346900318832,15.40528251602222,0,3600
31,21.544346900318832,23.10792377403333,0,3600
32,21.544346900318832,30.81056503204444,0,3600
33,21.544346900318832,38.51320629005555,0,3600
34,21.544346900318832,46.21584754806666,0,3600
35,46.41588833612777,0.0,0,3600
36,46.41588833612777,15.686747064859862,0,3600
37,46.41588833612777,31.373494129719724,0,3600
38,46.41588833612777,47.06024119457959,0,3600
39,46.41588833612777,62.74698825943945,0,3600
40,46.41588833612777,78.4337353242993,0,3600
41,46.41588833612777,94.12048238915918,0,3600
42,100.0,0.0,0,3600
43,100.0,40.40161819556115,0,3600
44,100.0,80.8032363911223,0,3600
45,100.0,121.20485458668344,0,3600
46,100.0,161.6064727822446,0,3600
47,100.0,202.00809097780575,0,3600
48,100.0,242.40970917336688,0,3600
49,215.44346900318823,0.0,0,3600
50,215.44346900318823,86.06123807158187,0,3600
51,215.44346900318823,172.12247614316374,0,3600
52,215.44346900318823,258.1837142147456,0,3600
53,215.44346900318823,344.2449522863275,0,3600
54,215.44346900318823,430.3061903579094,0,3600
55,215.44346900318823,516.3674284294912,0,3600
56,464.15888336127773,0.0,0,3600
57,464.15888336127773,188.8751110283948,0,3600
58,464.15888336127773,377.7502220567896,0,3600
59,464.15888336127773,566.6253330851844,0,3600
60,464.15888336127773,755.5004441135792,0,3600
61,464.15888336127773,944.375555141974,0,3600
62,464.15888336127773,1133.2506661703687,0,3600
63,1000.0,0.0,0,3600
64,1000.0,427.0711057871007,0,3600
65,1000.0,854.1422115742014,0,3600
66,1000.0,1281.213317361302,0,3600
67,1000.0,1708.2844231484028,0,3600
68,1000.0,2135.3555289355036,0,3600
69,1000.0,2562.426634722604,0,3600
70,2154.4346900318824,0.0,0,3600
71,2154.4346900318824,1116.2448747343824,0,3600
72,2154.4346900318824,2232.489749468765,0,3600
73,2154.4346900318824,3348.734624203147,0,3600
74,2154.4346900318824,4464.97949893753,0,3600
75,2154.4346900318824,5581.224373671912,0,3600
76,2154.4346900318824,6697.469248406294,0,3600
77,4641.588833612777,0.0,0,3600
78,4641.588833612777,2570.726403748782,0,3600
79,4641.588833612777,5141.452807497564,0,3600
80,4641.588833612777,7712.179211246346,0,3600
81,4641.588833612777,10282.905614995128,0,3600
82,4641.588833612777,12853.63201874391,0,3600
83,4641.588833612777,15424.358422492693,0,3600
84,10000.0,0.0,0,3600
85,10000.0,4512.373518546393,0,3600
86,10000.0,9024.747037092786,0,3600
87,10000.0,13537.12055563918,0,3600
88,10000.0,18049.49407418557,0,3600
89,10000.0,22561.867592731964,0,3600
90,10000.0,27074.24111127836,0,3600
91,21544.346900318822,0.0,0,3600
92,21544.346900318822,9379.07804255277,0,3600
93,21544.346900318822,18758.15608510554,0,3600
94,21544.346900318822,28137.23412765831,0,3600
95,21544.346900318822,37516.31217021108,0,3600
96,21544.346900318822,46895.39021276385,0,3600
97,21544.346900318822,56274.46825531662,0,3600
98,46415.888336127726,0.0,0,3600
99,46415.888336127726,16672.12422981443,0,3600
100,46415.888336127726,33344.24845962886,0,3600
101,46415.888336127726,50016.37268944329,0,3600
102,46415.888336127726,66688.49691925773,0,3600
103,46415.888336127726,83360.62114907216,0,3600
104,46415.888336127726,100032.74537888658,0,3600
105,100000.0,0.0,0,3600
106,100000.0,25345.298251859185,0,3600
107,100000.0,50690.59650371837,0,3600
108,100000.0,76035.89475557755,0,3600
109,100000.0,101381.19300743674,0,3600
110,100000.0,126726.49125929593,0,3600
111,100000.0,152071.7895111551,0,3600
