case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
14,3,12,1,0,0,3600,15148.5,1.12494,1.12494,0.204326,3.90492,0.354635,6.22912e-310,1.38482e+07,6.19331352e+01,6.19331352e+01,9.38194098e+05,2.22952206e+05,
14,3,1.20000000e+01,1.00000000e+00,3.61262926e-01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,3.36811265e-01,6.22911864e-310,1.31522065e+07,5.88204664e+01,5.88204664e+01,8.91041835e+05,2.11746955e+05,
14,3,1.20000000e+01,1.00000000e+00,7.22525853e-01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,2.88537858e-01,6.22911864e-310,1.12671691e+07,5.03900349e+01,5.03900349e+01,7.63333443e+05,1.81398365e+05,
14,3,1.20000000e+01,1.00000000e+00,1.08378878e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,2.22961452e-01,6.22911864e-310,8.70646369e+06,3.89378205e+01,3.89378205e+01,5.89849574e+05,1.40171702e+05,
14,3,1.20000000e+01,1.00000000e+00,1.44505171e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,1.55405930e-01,6.22911864e-310,6.06847538e+06,2.71399748e+01,2.71399748e+01,4.11129908e+05,9.77008067e+04,
14,3,1.20000000e+01,1.00000000e+00,1.80631463e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,9.77048470e-02,6.22911864e-310,3.81529495e+06,1.70631011e+01,1.70631011e+01,2.58480387e+05,6.14252133e+04,
14,3,1.20000000e+01,1.00000000e+00,2.16757756e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,5.54083866e-02,6.22911864e-310,2.16365251e+06,9.67647902e+00,9.67647902e+00,1.46584142e+05,3.48342182e+04,
14,3,1.20000000e+01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,2.03225198e-01,6.22911864e-310,4.52741931e+06,2.15132615e+01,2.15132615e+01,3.25893642e+05,7.74429890e+04,
14,3,1.20000000e+01,2.15443469e+00,7.79961481e-01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,1.87801030e-01,6.22911864e-310,4.18380209e+06,1.98804711e+01,1.98804711e+01,3.01159316e+05,7.15653041e+04,
14,3,1.20000000e+01,2.15443469e+00,1.55992296e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,1.48203756e-01,6.22911864e-310,3.30166021e+06,1.56887345e+01,1.56887345e+01,2.37660795e+05,5.64759784e+04,
14,3,1.20000000e+01,2.15443469e+00,2.33988444e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,9.98760291e-02,6.22911864e-310,2.22502262e+06,1.05727988e+01,1.05727988e+01,1.60162043e+05,3.80597402e+04,
14,3,1.20000000e+01,2.15443469e+00,3.11984592e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,5.74783354e-02,6.22911864e-310,1.28049341e+06,6.08461193e+00,6.08461193e+00,9.21727438e+04,2.19032588e+04,
14,3,1.20000000e+01,2.15443469e+00,3.89980740e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,2.82480084e-02,6.22911864e-310,6.29304732e+05,2.99031222e+00,2.99031222e+00,4.52987447e+04,1.07644634e+04,
14,3,1.20000000e+01,2.15443469e+00,4.67976888e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,1.18552961e-02,6.22911864e-310,2.64110440e+05,1.25499243e+00,1.25499243e+00,1.90112529e+04,4.51769552e+03,
14,3,1.20000000e+01,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,1.14447114e-01,6.22911864e-310,1.09735188e+06,5.48427197e+00,5.48427197e+00,8.30784939e+04,1.97409695e+04,
14,3,1.20000000e+01,4.64158883e+00,1.58441747e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,1.03214897e-01,6.22911864e-310,9.89654147e+05,4.94602742e+00,4.94602742e+00,7.49248963e+04,1.78035256e+04,
14,3,1.20000000e+01,4.64158883e+00,3.16883494e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,7.57103040e-02,6.22911864e-310,7.25932193e+05,3.62801544e+00,3.62801544e+00,5.49589919e+04,1.30592616e+04,
14,3,1.20000000e+01,4.64158883e+00,4.75325241e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,4.51692336e-02,6.22911864e-310,4.33095617e+05,2.16449636e+00,2.16449636e+00,3.27888731e+04,7.79123588e+03,
14,3,1.20000000e+01,4.64158883e+00,6.33766988e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,2.19182270e-02,6.22911864e-310,2.10158271e+05,1.05031497e+00,1.05031497e+00,1.59106964e+04,3.78067243e+03,
14,3,1.20000000e+01,4.64158883e+00,7.92208735e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,8.65054340e-03,6.22911864e-310,8.29439007e+04,4.14531489e-01,4.14531489e-01,6.27953026e+03,1.49213123e+03,
14,3,1.20000000e+01,4.64158883e+00,9.50650482e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,2.77687511e-03,6.22911864e-310,2.66254781e+04,1.33067037e-01,1.33067037e-01,2.01576600e+03,4.78982867e+02,
14,3,1.20000000e+01,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,6.38747917e-02,6.22911864e-310,2.47861705e+05,1.28895805e+00,1.28895805e+00,1.95257810e+04,4.63909627e+03,
14,3,1.20000000e+01,1.00000000e+01,3.02839693e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,5.67906439e-02,6.22911864e-310,2.20372161e+05,1.14600386e+00,1.14600386e+00,1.73602395e+04,4.12458902e+03,
14,3,1.20000000e+01,1.00000000e+01,6.05679386e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,3.99133961e-02,6.22911864e-310,1.54881169e+05,8.05430309e-01,8.05430309e-01,1.22010610e+04,2.89882882e+03,
14,3,1.20000000e+01,1.00000000e+01,9.08519080e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,2.21745678e-02,6.22911864e-310,8.60468744e+04,4.47470542e-01,4.47470542e-01,6.77850750e+03,1.61049378e+03,
14,3,1.20000000e+01,1.00000000e+01,1.21135877e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,9.73836922e-03,6.22911864e-310,3.77890673e+04,1.96514917e-01,1.96514917e-01,2.97690623e+03,7.07277960e+02,
14,3,1.20000000e+01,1.00000000e+01,1.51419847e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,3.38074004e-03,6.22911864e-310,1.31187276e+04,6.82214685e-02,6.82214685e-02,1.03345292e+03,2.45536276e+02,
14,3,1.20000000e+01,1.00000000e+01,1.81703816e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,9.27752559e-04,6.22911864e-310,3.60007955e+03,1.87215347e-02,1.87215347e-02,2.83603169e+02,6.73807824e+01,
14,3,1.20000000e+01,2.15443469e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,4.19645335e-02,6.22911864e-310,9.30431266e+04,5.05841125e-01,5.05841125e-01,7.66273428e+03,1.82010748e+03,
14,3,1.20000000e+01,2.15443469e+01,4.68508117e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,3.71657789e-02,6.22911864e-310,8.24034008e+04,4.47996864e-01,4.47996864e-01,6.78648050e+03,1.61197341e+03,
14,3,1.20000000e+01,2.15443469e+01,9.37016234e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,2.58181879e-02,6.22911864e-310,5.72436942e+04,3.11212829e-01,3.11212829e-01,4.71440755e+03,1.11979981e+03,
14,3,1.20000000e+01,2.15443469e+01,1.40552435e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,1.40679233e-02,6.22911864e-310,3.11911860e+04,1.69574961e-01,1.69574961e-01,2.56880630e+03,6.10161254e+02,
14,3,1.20000000e+01,2.15443469e+01,1.87403247e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,6.01251025e-03,6.22911864e-310,1.33308464e+04,7.24748899e-02,7.24748899e-02,1.09788587e+03,2.60777707e+02,
14,3,1.20000000e+01,2.15443469e+01,2.34254058e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,2.01559581e-03,6.22911864e-310,4.46894843e+03,2.42960226e-02,2.42960226e-02,3.68048298e+02,8.74214651e+01,
14,3,1.20000000e+01,2.15443469e+01,2.81104870e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,9.50665379e+00,9.50665379e+00,3.59863782e+00,2.21718482e-01,5.29996217e-04,6.22911864e-310,1.17509957e+03,6.38858245e-03,6.38858245e-03,9.67774413e+01,2.29872703e+01,
14,3,1.20000000e+01,4.64158883e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,2.68448484e-02,6.22911864e-310,3.41778556e+04,1.87847518e-01,1.87847518e-01,2.84560812e+03,6.75523764e+02,
14,3,1.20000000e+01,4.64158883e+01,7.37645742e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,2.37334682e-02,6.22911864e-310,3.02165630e+04,1.66075555e-01,1.66075555e-01,2.51579555e+03,5.97228994e+02,
14,3,1.20000000e+01,4.64158883e+01,1.47529148e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,1.64006841e-02,6.22911864e-310,2.08807369e+04,1.14764210e-01,1.14764210e-01,1.73850563e+03,4.12706815e+02,
14,3,1.20000000e+01,4.64158883e+01,2.21293723e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,8.85856195e-03,6.22911864e-310,1.12783893e+04,6.19880153e-02,6.19880153e-02,9.39025450e+02,2.22916853e+02,
14,3,1.20000000e+01,4.64158883e+01,2.95058297e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,3.73994308e-03,6.22911864e-310,4.76155548e+03,2.61703480e-02,2.61703480e-02,3.96441517e+02,9.41119276e+01,
14,3,1.20000000e+01,4.64158883e+01,3.68822871e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,1.23414806e-03,6.22911864e-310,1.57127109e+03,8.63598281e-03,8.63598281e-03,1.30822186e+02,3.10561017e+01,
14,3,1.20000000e+01,4.64158883e+01,4.42587445e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,1.48610373e+01,1.48610373e+01,6.26694965e+00,1.27316255e-01,3.18324481e-04,6.22911864e-310,4.05278808e+02,2.22748375e-03,2.22748375e-03,3.37430376e+01,8.01031724e+00,
14,3,1.20000000e+01,1.00000000e+02,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,1.68062677e-02,6.22911864e-310,1.24142231e+04,6.82909557e-02,6.82909557e-02,1.03450554e+03,2.45278342e+02,
14,3,1.20000000e+01,1.00000000e+02,1.18196593e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,1.48468240e-02,6.22911864e-310,1.09668482e+04,6.03289095e-02,6.03289095e-02,9.13892486e+02,2.16681327e+02,
14,3,1.20000000e+01,1.00000000e+02,2.36393186e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,1.02357675e-02,6.22911864e-310,7.56081629e+03,4.15922418e-02,4.15922418e-02,6.30060075e+02,1.49385464e+02,
14,3,1.20000000e+01,1.00000000e+02,3.54589779e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,5.50721254e-03,6.22911864e-310,4.06799218e+03,2.23781279e-02,2.23781279e-02,3.38995071e+02,8.03747737e+01,
14,3,1.20000000e+01,1.00000000e+02,4.72786372e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,2.31242593e-03,6.22911864e-310,1.70811105e+03,9.39636212e-03,9.39636212e-03,1.42340792e+02,3.37485996e+01,
14,3,1.20000000e+01,1.00000000e+02,5.90982965e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,7.57754045e-04,6.22911864e-310,5.59727358e+02,3.07907437e-03,3.07907437e-03,4.66433581e+01,1.10590084e+01,
14,3,1.20000000e+01,1.00000000e+02,7.09179559e+01,0.00000000e+00,3.60000000e+03,1.51485000e+04,2.37377090e+01,2.37377090e+01,1.08016920e+01,7.38666276e-02,1.93782040e-04,6.22911864e-310,1.43140258e+02,7.87418182e-04,7.87418182e-04,1.19282043e+01,2.82814355e+00,
