case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
19,3,9.6,1,0,0,3600,388339,1.17838,1.17838,0.194585,4.10039,0.338551,6.22912e-310,1.38819e+07,2.98618226e+00,2.98618226e+00,1.15965103e+06,1.07498179e+04,
19,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.17838275e+00,1.17838275e+00,1.94584757e-01,4.10039314e+00,3.17777703e-01,6.22911864e-310,1.30301351e+07,2.80295440e+00,2.80295440e+00,1.08849651e+06,1.00902245e+04,
19,3,9.60000000e+00,1.00000000e+00,8.38702172e-01,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.17838275e+00,1.17838275e+00,1.94584757e-01,4.10039314e+00,2.62798321e-01,6.22911864e-310,1.07757643e+07,2.31800942e+00,2.31800942e+00,9.00173461e+05,8.34449372e+03,
19,3,9.60000000e+00,1.00000000e+00,1.25805326e+00,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.17838275e+00,1.17838275e+00,1.94584757e-01,4.10039314e+00,1.91479019e-01,6.22911864e-310,7.85139255e+06,1.68893838e+00,1.68893838e+00,6.55880641e+05,6.07993028e+03,
19,3,9.60000000e+00,1.00000000e+00,1.67740434e+00,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.17838275e+00,1.17838275e+00,1.94584757e-01,4.10039314e+00,1.22919064e-01,6.22911864e-310,5.04016485e+06,1.08420612e+00,1.08420612e+00,4.21039520e+05,3.90298291e+03,
19,3,9.60000000e+00,1.00000000e+00,2.09675543e+00,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.17838275e+00,1.17838275e+00,1.94584757e-01,4.10039314e+00,6.95211162e-02,6.22911864e-310,2.85063908e+06,6.13210168e-01,6.13210168e-01,2.38133423e+05,2.20746661e+03,
19,3,9.60000000e+00,1.00000000e+00,2.51610652e+00,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.17838275e+00,1.17838275e+00,1.94584757e-01,4.10039314e+00,3.46428547e-02,6.22911864e-310,1.42049324e+06,3.05566882e-01,3.05566882e-01,1.18663538e+05,1.09999593e+03,
19,3,9.60000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,2.05899504e-01,6.22911864e-310,4.80557800e+06,1.11748230e+00,1.11748230e+00,4.33961958e+05,4.02262955e+03,
19,3,9.60000000e+00,2.15443469e+00,8.13626953e-01,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,1.88523030e-01,6.22911864e-310,4.40002093e+06,1.02317463e+00,1.02317463e+00,3.97338613e+05,3.68314784e+03,
19,3,9.60000000e+00,2.15443469e+00,1.62725391e+00,0.00000000e+00,3.60000000e+03,3.88339000e+05,1.93755829e+00,1.93755829e+00,3.41859668e-01,2.33394346e+00,1.44707735e-01,6.22911864e-310,3.37739672e+06,7.85375046e-01,7.85375046e-01,3.04991760e+05,2.82713460e+03,
