case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
10,3,4.1,1,0,0,3600,5561.63,1.94635,1.94635,0.167058,4.77601,0.204969,6.22912e-310,9.78935e+06,2.98925310e+02,2.98925310e+02,1.66251197e+06,1.07598695e+06,
10,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,5.56163000e+03,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,2.01623829e-01,6.22911864e-310,9.62957209e+06,2.94046463e+02,2.94046463e+02,1.63537763e+06,1.05842546e+06,
10,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,5.56163000e+03,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.91911798e-01,6.22911864e-310,9.16572465e+06,2.79882521e+02,2.79882521e+02,1.55660303e+06,1.00744210e+06,
10,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.76753509e-01,6.22911864e-310,8.44176340e+06,2.57775802e+02,2.57775802e+02,1.43365363e+06,9.27868572e+05,
10,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.57521901e-01,6.22911864e-310,7.52326008e+06,2.29728590e+02,2.29728590e+02,1.27766542e+06,8.26912135e+05,
10,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.35837728e-01,6.22911864e-310,6.48762203e+06,1.98104578e+02,1.98104578e+02,1.10178436e+06,7.13080941e+05,
10,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.13346058e-01,6.22911864e-310,5.41341788e+06,1.65302920e+02,1.65302920e+02,9.19353677e+05,5.95010792e+05,
10,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,1.42059023e-01,6.22911864e-310,4.34609733e+06,1.48380799e+02,1.48380799e+02,8.25239105e+05,5.34054103e+05,
10,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,1.36426720e-01,6.22911864e-310,4.17378487e+06,1.42497852e+02,1.42497852e+02,7.92520330e+05,5.12880124e+05,
10,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,1.20834591e-01,6.22911864e-310,3.69676547e+06,1.26211857e+02,1.26211857e+02,7.01943650e+05,4.54263358e+05,
10,3,4.10000000e+00,2.15443469e+00,2.39642411e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,9.87061759e-02,6.22911864e-310,3.01977754e+06,1.03098705e+02,1.03098705e+02,5.73396848e+05,3.71074199e+05,
10,3,4.10000000e+00,2.15443469e+00,3.19523214e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,7.43632951e-02,6.22911864e-310,2.27504111e+06,7.76725400e+01,7.76725400e+01,4.31985929e+05,2.79560016e+05,
10,3,4.10000000e+00,2.15443469e+00,3.99404018e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,5.16694791e-02,6.22911864e-310,1.58075552e+06,5.39688253e+01,5.39688253e+01,3.00154638e+05,1.94245298e+05,
10,3,4.10000000e+00,2.15443469e+00,4.79284822e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,3.31108883e-02,6.22911864e-310,1.01298137e+06,3.45843577e+01,3.45843577e+01,1.92345401e+05,1.24476470e+05,
10,3,4.10000000e+00,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,4.47806215e+00,4.47806215e+00,5.16090095e-01,1.54601511e+00,8.90881542e-02,6.22911864e-310,1.37731633e+06,5.13424591e+01,5.13424591e+01,2.85547761e+05,1.84759348e+05,
10,3,4.10000000e+00,4.64158883e+00,1.70812447e+00,0.00000000e+00,3.60000000e+03,5.56163000e+03,4.47806215e+00,4.47806215e+00,5.16090095e-01,1.54601511e+00,8.28371869e-02,6.22911864e-310,1.28067543e+06,4.77399596e+01,4.77399596e+01,2.65511991e+05,1.71795507e+05,
