case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
20,3,12,1,0,0,3600,324850,1.12494,1.12494,0.204326,3.90492,0.354635,6.22912e-310,1.38482e+07,2.88808403e+00,2.88808403e+00,9.38194098e+05,1.03967723e+04,
20,3,1.20000000e+01,1.00000000e+00,3.61262926e-01,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,3.36811265e-01,6.22911864e-310,1.31522065e+07,2.74293315e+00,2.74293315e+00,8.91041835e+05,9.87424578e+03,
20,3,1.20000000e+01,1.00000000e+00,7.22525853e-01,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,2.88537858e-01,6.22911864e-310,1.12671691e+07,2.34980281e+00,2.34980281e+00,7.63333443e+05,8.45902149e+03,
20,3,1.20000000e+01,1.00000000e+00,1.08378878e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,2.22961452e-01,6.22911864e-310,8.70646369e+06,1.81575981e+00,1.81575981e+00,5.89849574e+05,6.53652773e+03,
20,3,1.20000000e+01,1.00000000e+00,1.44505171e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,1.55405930e-01,6.22911864e-310,6.06847538e+06,1.26559923e+00,1.26559923e+00,4.11129908e+05,4.55601253e+03,
20,3,1.20000000e+01,1.00000000e+00,1.80631463e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,9.77048470e-02,6.22911864e-310,3.81529495e+06,7.95691510e-01,7.95691510e-01,2.58480387e+05,2.86439847e+03,
20,3,1.20000000e+01,1.00000000e+00,2.16757756e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.12493873e+00,1.12493873e+00,2.04325631e-01,3.90491881e+00,5.54083866e-02,6.22911864e-310,2.16365251e+06,4.51236393e-01,4.51236393e-01,1.46584142e+05,1.62439943e+03,
20,3,1.20000000e+01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,2.03225198e-01,6.22911864e-310,4.52741931e+06,1.00321269e+00,1.00321269e+00,3.25893642e+05,3.61134406e+03,
20,3,1.20000000e+01,2.15443469e+00,7.79961481e-01,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,1.87801030e-01,6.22911864e-310,4.18380209e+06,9.27071929e-01,9.27071929e-01,3.01159316e+05,3.33725415e+03,
20,3,1.20000000e+01,2.15443469e+00,1.55992296e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,1.48203756e-01,6.22911864e-310,3.30166021e+06,7.31601646e-01,7.31601646e-01,2.37660795e+05,2.63360431e+03,
20,3,1.20000000e+01,2.15443469e+00,2.33988444e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,9.98760291e-02,6.22911864e-310,2.22502262e+06,4.93033841e-01,4.93033841e-01,1.60162043e+05,1.77481291e+03,
20,3,1.20000000e+01,2.15443469e+00,3.11984592e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,5.74783354e-02,6.22911864e-310,1.28049341e+06,2.83739399e-01,2.83739399e-01,9.21727438e+04,1.02139916e+03,
20,3,1.20000000e+01,2.15443469e+00,3.89980740e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,2.82480084e-02,6.22911864e-310,6.29304732e+05,1.39445112e-01,1.39445112e-01,4.52987447e+04,5.01971599e+02,
20,3,1.20000000e+01,2.15443469e+00,4.67976888e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,1.96305525e+00,1.96305525e+00,3.58150214e-01,2.22778443e+00,1.18552961e-02,6.22911864e-310,2.64110440e+05,5.85231734e-02,5.85231734e-02,1.90112529e+04,2.10670496e+02,
20,3,1.20000000e+01,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,1.14447114e-01,6.22911864e-310,1.09735188e+06,2.55744171e-01,2.55744171e-01,8.30784939e+04,9.20566651e+02,
20,3,1.20000000e+01,4.64158883e+00,1.58441747e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,1.03214897e-01,6.22911864e-310,9.89654147e+05,2.30644594e-01,2.30644594e-01,7.49248963e+04,8.30219201e+02,
20,3,1.20000000e+01,4.64158883e+00,3.16883494e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,7.57103040e-02,6.22911864e-310,7.25932193e+05,1.69182675e-01,1.69182675e-01,5.49589919e+04,6.08983297e+02,
20,3,1.20000000e+01,4.64158883e+00,4.75325241e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,4.51692336e-02,6.22911864e-310,4.33095617e+05,1.00935426e-01,1.00935426e-01,3.27888731e+04,3.63323185e+02,
20,3,1.20000000e+01,4.64158883e+00,6.33766988e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,2.19182270e-02,6.22911864e-310,2.10158271e+05,4.89785943e-02,4.89785943e-02,1.59106964e+04,1.76301420e+02,
20,3,1.20000000e+01,4.64158883e+00,7.92208735e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,8.65054340e-03,6.22911864e-310,8.29439007e+04,1.93305534e-02,1.93305534e-02,6.27953026e+03,6.95814990e+01,
20,3,1.20000000e+01,4.64158883e+00,9.50650482e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,3.48582220e+00,3.48582220e+00,8.32144380e-01,9.58828792e-01,2.77687511e-03,6.22911864e-310,2.66254781e+04,6.20522088e-03,6.20522088e-03,2.01576600e+03,2.23360688e+01,
20,3,1.20000000e+01,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,3.24850000e+05,6.24569225e+00,6.24569225e+00,2.05617499e+00,3.88043074e-01,6.38747917e-02,6.22911864e-310,2.47861705e+05,6.01070680e-02,6.01070680e-02,1.95257810e+04,2.16331691e+02,
