case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
1,3,0.8,1,0,0,3600,6313.11,2.1859,2.1859,0.121272,6.57909,0.182507,6.22912e-310,1.20073e+08,1.60796077e+04,1.60796077e+04,1.01512332e+08,5.78431473e+07,
1,3,8.00000000e-01,1.00000000e+00,5.98852033e-01,0.00000000e+00,3.60000000e+03,6.31311000e+03,2.18589640e+00,2.18589640e+00,1.21271774e-01,6.57908618e+00,1.75785281e-01,6.22911864e-310,1.15650652e+08,1.54873621e+04,1.54873621e+04,9.77734207e+07,5.57126633e+07,
1,3,8.00000000e-01,1.00000000e+00,1.19770407e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,2.18589640e+00,2.18589640e+00,1.21271774e-01,6.57908618e+00,1.57068293e-01,6.22911864e-310,1.03336583e+08,1.38383231e+04,1.38383231e+04,8.73628561e+07,4.97805779e+07,
1,3,8.00000000e-01,1.00000000e+00,1.79655610e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,2.18589640e+00,2.18589640e+00,1.21271774e-01,6.57908618e+00,1.30196268e-01,6.22911864e-310,8.56572468e+07,1.14707940e+04,1.14707940e+04,7.24163843e+07,4.12638691e+07,
1,3,8.00000000e-01,1.00000000e+00,2.39540813e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,2.18589640e+00,2.18589640e+00,1.21271774e-01,6.57908618e+00,1.00118096e-01,6.22911864e-310,6.58685578e+07,8.82079084e+03,8.82079084e+03,5.56866229e+07,3.17310169e+07,
1,3,8.00000000e-01,1.00000000e+00,2.99426016e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,2.18589640e+00,2.18589640e+00,1.21271774e-01,6.57908618e+00,7.14217693e-02,6.22911864e-310,4.69889975e+07,6.29253368e+03,6.29253368e+03,3.97254573e+07,2.26361215e+07,
1,3,8.00000000e-01,1.00000000e+00,3.59311220e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,2.18589640e+00,2.18589640e+00,1.21271774e-01,6.57908618e+00,4.72664115e-02,6.22911864e-310,3.10969795e+07,4.16435338e+03,4.16435338e+03,2.62900210e+07,1.49804218e+07,
1,3,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,1.27223939e-01,6.22911864e-310,7.00339906e+07,1.04552206e+04,1.04552206e+04,6.60049577e+07,3.75935127e+07,
1,3,8.00000000e-01,2.15443469e+00,1.11092163e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,1.19485254e-01,6.22911864e-310,6.57740139e+07,9.81925804e+03,9.81925804e+03,6.19900561e+07,3.53068018e+07,
1,3,8.00000000e-01,2.15443469e+00,2.22184325e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,9.89807469e-02,6.22911864e-310,5.44867322e+07,8.13420456e+03,8.13420456e+03,5.13521281e+07,2.92479072e+07,
1,3,8.00000000e-01,2.15443469e+00,3.33276488e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,7.23232711e-02,6.22911864e-310,3.98123759e+07,5.94350214e+03,5.94350214e+03,3.75219828e+07,2.13708664e+07,
1,3,8.00000000e-01,2.15443469e+00,4.44368651e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,4.66118557e-02,6.22911864e-310,2.56588052e+07,3.83054666e+03,3.83054666e+03,2.41826624e+07,1.37733779e+07,
1,3,8.00000000e-01,2.15443469e+00,5.55460813e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,2.64975425e-02,6.22911864e-310,1.45863165e+07,2.17755915e+03,2.17755915e+03,1.37471705e+07,7.82978196e+06,
1,3,8.00000000e-01,2.15443469e+00,6.66552976e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,3.13574862e+00,3.13574862e+00,1.44940481e-01,5.50478087e+00,1.32863512e-02,6.22911864e-310,7.31384521e+06,1.09186788e+03,1.09186788e+03,6.89308206e+06,3.92599551e+06,
1,3,8.00000000e-01,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,6.80297586e-02,6.22911864e-310,2.80413023e+07,4.36222931e+03,4.36222931e+03,2.75392335e+07,1.56668458e+07,
1,3,8.00000000e-01,4.64158883e+00,2.31274101e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,6.29396985e-02,6.22911864e-310,2.59432217e+07,4.03584260e+03,4.03584260e+03,2.54787183e+07,1.44946354e+07,
1,3,8.00000000e-01,4.64158883e+00,4.62548203e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,4.98427325e-02,6.22911864e-310,2.05447609e+07,3.19603411e+03,3.19603411e+03,2.01769149e+07,1.14784826e+07,
1,3,8.00000000e-01,4.64158883e+00,6.93822304e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,3.37855081e-02,6.22911864e-310,1.39261062e+07,2.16640683e+03,2.16640683e+03,1.36767646e+07,7.78060008e+06,
1,3,8.00000000e-01,4.64158883e+00,9.25096406e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,1.96024604e-02,6.22911864e-310,8.07997158e+06,1.25695620e+03,1.25695620e+03,7.93530278e+06,4.51432916e+06,
1,3,8.00000000e-01,4.64158883e+00,1.15637051e+01,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,9.73513748e-03,6.22911864e-310,4.01274292e+06,6.24240081e+02,6.24240081e+02,3.94089630e+06,2.24194383e+06,
1,3,8.00000000e-01,4.64158883e+00,1.38764461e+01,0.00000000e+00,3.60000000e+03,6.31311000e+03,5.86423206e+00,5.86423206e+00,1.93568647e-01,4.12191706e+00,4.13832915e-03,6.22911864e-310,1.70578495e+06,2.65359470e+02,2.65359470e+02,1.67524353e+06,9.53032405e+05,
1,3,8.00000000e-01,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,1.14395924e+01,1.14395924e+01,3.60163063e-01,2.21533397e+00,3.48738206e-02,6.22911864e-310,7.72571596e+06,1.23749977e+03,1.23749977e+03,7.81247214e+06,4.43357512e+06,
1,3,8.00000000e-01,1.00000000e+01,5.40319039e+00,0.00000000e+00,3.60000000e+03,6.31311000e+03,1.14395924e+01,1.14395924e+01,3.60163063e-01,2.21533397e+00,3.11929338e-02,6.22911864e-310,6.91027661e+06,1.10688326e+03,1.10688326e+03,6.98787579e+06,3.96561699e+06,
1,3,8.00000000e-01,1.00000000e+01,1.08063808e+01,0.00000000e+00,3.60000000e+03,6.31311000e+03,1.14395924e+01,1.14395924e+01,3.60163063e-01,2.21533397e+00,2.23216508e-02,6.22911864e-310,4.94499113e+06,7.92085211e+02,7.92085211e+02,5.00052107e+06,2.83779390e+06,
1,3,8.00000000e-01,1.00000000e+01,1.62095712e+01,0.00000000e+00,3.60000000e+03,6.31311000e+03,1.14395924e+01,1.14395924e+01,3.60163063e-01,2.21533397e+00,1.27793794e-02,6.22911864e-310,2.83105934e+06,4.53477101e+02,4.53477101e+02,2.86285082e+06,1.62466681e+06,
