case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
12,3,4.1,1,0,0,3600,124054,1.13903,1.13903,0.167058,4.77601,0.350249,6.22912e-310,1.67279e+07,2.66402921e+01,2.66402921e+01,3.30483479e+06,9.58960746e+04,
12,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,1.24054000e+05,1.13902557e+00,1.13902557e+00,1.67057946e-01,4.77600894e+00,3.33817031e-01,6.22911864e-310,1.59431313e+07,2.53904774e+01,2.53904774e+01,3.14979029e+06,9.13971629e+04,
12,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,1.24054000e+05,1.13902557e+00,1.13902557e+00,1.67057946e-01,4.77600894e+00,2.89004194e-01,6.22911864e-310,1.38028661e+07,2.19819655e+01,2.19819655e+01,2.72695075e+06,7.91276686e+04,
12,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,1.24054000e+05,1.13902557e+00,1.13902557e+00,1.67057946e-01,4.77600894e+00,2.27281229e-01,6.22911864e-310,1.08549718e+07,1.72872514e+01,1.72872514e+01,2.14455268e+06,6.22282797e+04,
12,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,1.24054000e+05,1.13902557e+00,1.13902557e+00,1.67057946e-01,4.77600894e+00,1.62362887e-01,6.22911864e-310,7.75446601e+06,1.23494934e+01,1.23494934e+01,1.53200405e+06,4.44540148e+04,
12,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,1.24054000e+05,1.13902557e+00,1.13902557e+00,1.67057946e-01,4.77600894e+00,1.05359507e-01,6.22911864e-310,5.03197948e+06,8.01375586e+00,8.01375586e+00,9.94138469e+05,2.88468207e+04,
12,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,1.24054000e+05,1.13902557e+00,1.13902557e+00,1.67057946e-01,4.77600894e+00,6.21046996e-02,6.22911864e-310,2.96612601e+06,4.72374932e+00,4.72374932e+00,5.85999998e+05,1.70039058e+04,
12,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.24054000e+05,2.04863572e+00,2.04863572e+00,2.60799199e-01,3.05936028e+00,1.94735593e-01,6.22911864e-310,5.95766338e+06,9.99756529e+00,9.99756529e+00,1.24023796e+06,3.59846385e+04,
12,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,1.24054000e+05,2.04863572e+00,2.04863572e+00,2.60799199e-01,3.05936028e+00,1.80480572e-01,6.22911864e-310,5.52155092e+06,9.26572421e+00,9.26572421e+00,1.14945015e+06,3.33504935e+04,
12,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,1.24054000e+05,2.04863572e+00,2.04863572e+00,2.60799199e-01,3.05936028e+00,1.43676527e-01,6.22911864e-310,4.39558258e+06,7.37623479e+00,7.37623479e+00,9.15051430e+05,2.65495783e+04,
