case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
11,3,0.8,1,0,0,3600,132203,1.52842,1.52842,0.121272,6.57909,0.261016,6.22912e-310,1.71725e+07,1.20725915e+02,1.20725915e+02,1.59603281e+07,4.34362475e+05,
11,3,8.00000000e-01,1.00000000e+00,5.98852033e-01,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.52842093e+00,1.52842093e+00,1.21271774e-01,6.57908618e+00,2.41730567e-01,6.22911864e-310,1.59036623e+07,1.11805964e+02,1.11805964e+02,1.47810839e+07,4.02269186e+05,
11,3,8.00000000e-01,1.00000000e+00,1.19770407e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.52842093e+00,1.52842093e+00,1.21271774e-01,6.57908618e+00,1.92010498e-01,6.22911864e-310,1.26325361e+07,8.88092852e+01,8.88092852e+01,1.17408539e+07,3.19528918e+05,
11,3,8.00000000e-01,1.00000000e+00,1.79655610e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.52842093e+00,1.52842093e+00,1.21271774e-01,6.57908618e+00,1.30811913e-01,6.22911864e-310,8.60622847e+06,6.05035277e+01,6.05035277e+01,7.99874787e+06,2.17686999e+05,
11,3,8.00000000e-01,1.00000000e+00,2.39540813e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.52842093e+00,1.52842093e+00,1.21271774e-01,6.57908618e+00,7.64361114e-02,6.22911864e-310,5.02879764e+06,3.53534650e+01,3.53534650e+01,4.67383413e+06,1.27199024e+05,
11,3,8.00000000e-01,1.00000000e+00,2.99426016e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.52842093e+00,1.52842093e+00,1.21271774e-01,6.57908618e+00,3.83070507e-02,6.22911864e-310,2.52025388e+06,1.77178948e+01,1.77178948e+01,2.34235884e+06,6.37476108e+04,
11,3,8.00000000e-01,1.00000000e+00,3.59311220e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.52842093e+00,1.52842093e+00,1.21271774e-01,6.57908618e+00,1.64659911e-02,6.22911864e-310,1.08331174e+06,7.61590076e+00,7.61590076e+00,1.00684493e+06,2.74014201e+04,
11,3,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,1.58870528e-01,6.22911864e-310,8.74547445e+06,6.65274777e+01,6.65274777e+01,8.79513214e+06,2.39248095e+05,
11,3,8.00000000e-01,2.15443469e+00,1.11092163e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,1.44060017e-01,6.22911864e-310,7.93018828e+06,6.03255349e+01,6.03255349e+01,7.97521669e+06,2.16944484e+05,
11,3,8.00000000e-01,2.15443469e+00,2.22184325e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,1.07409781e-01,6.22911864e-310,5.91267310e+06,4.49781462e+01,4.49781462e+01,5.94624586e+06,1.61751748e+05,
11,3,8.00000000e-01,2.15443469e+00,3.33276488e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,6.58482769e-02,6.22911864e-310,3.62480335e+06,2.75741500e+01,2.75741500e+01,3.64538535e+06,9.91629787e+04,
11,3,8.00000000e-01,2.15443469e+00,4.44368651e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,3.31929088e-02,6.22911864e-310,1.82719689e+06,1.38996233e+01,1.38996233e+01,1.83757190e+06,4.99862390e+04,
11,3,8.00000000e-01,2.15443469e+00,5.55460813e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,1.37577168e-02,6.22911864e-310,7.57332162e+05,5.76108236e+00,5.76108236e+00,7.61632371e+05,2.07181758e+04,
11,3,8.00000000e-01,2.15443469e+00,6.66552976e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,2.51111579e+00,2.51111579e+00,1.44940481e-01,5.50478087e+00,4.68864813e-03,6.22911864e-310,2.58099805e+05,1.96338451e+00,1.96338451e+00,2.59565322e+05,7.06078179e+03,
11,3,8.00000000e-01,4.64158883e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,7.95224850e-02,6.22911864e-310,3.27785087e+06,2.54937342e+01,2.54937342e+01,3.37034814e+06,9.15789915e+04,
11,3,8.00000000e-01,4.64158883e+00,2.31274101e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,7.15056452e-02,6.22911864e-310,2.94740339e+06,2.29236538e+01,2.29236538e+01,3.03057580e+06,8.23467083e+04,
11,3,8.00000000e-01,4.64158883e+00,4.62548203e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,5.19866092e-02,6.22911864e-310,2.14284491e+06,1.66661391e+01,1.66661391e+01,2.20331359e+06,5.98683660e+04,
11,3,8.00000000e-01,4.64158883e+00,6.93822304e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,3.05593005e-02,6.22911864e-310,1.25962902e+06,9.79686040e+00,9.79686040e+00,1.29517434e+06,3.51924355e+04,
11,3,8.00000000e-01,4.64158883e+00,9.25096406e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,1.45243310e-02,6.22911864e-310,5.98680877e+05,4.65628600e+00,4.65628600e+00,6.15574978e+05,1.67263835e+04,
11,3,8.00000000e-01,4.64158883e+00,1.15637051e+01,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,5.58148358e-03,6.22911864e-310,2.30064124e+05,1.78934120e+00,1.78934120e+00,2.36556275e+05,6.42769951e+03,
11,3,8.00000000e-01,4.64158883e+00,1.38764461e+01,0.00000000e+00,3.60000000e+03,1.32203000e+05,5.01672316e+00,5.01672316e+00,1.93568647e-01,4.12191706e+00,1.73421848e-03,6.22911864e-310,7.14830472e+04,5.55964830e-01,5.55964830e-01,7.35002184e+04,1.99714558e+03,
11,3,8.00000000e-01,1.00000000e+01,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.10112991e+01,1.10112991e+01,3.60163063e-01,2.21533397e+00,3.62302656e-02,6.22911864e-310,8.02621382e+05,6.20850766e+00,6.20850766e+00,8.20783339e+05,2.22454316e+04,
11,3,8.00000000e-01,1.00000000e+01,5.40319039e+00,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.10112991e+01,1.10112991e+01,3.60163063e-01,2.21533397e+00,3.21208066e-02,6.22911864e-310,7.11583141e+05,5.50430063e+00,5.50430063e+00,7.27685057e+05,1.97222183e+04,
11,3,8.00000000e-01,1.00000000e+01,1.08063808e+01,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.10112991e+01,1.10112991e+01,3.60163063e-01,2.21533397e+00,2.23836659e-02,6.22911864e-310,4.95872956e+05,3.83572020e+00,3.83572020e+00,5.07093718e+05,1.37436009e+04,
11,3,8.00000000e-01,1.00000000e+01,1.62095712e+01,0.00000000e+00,3.60000000e+03,1.32203000e+05,1.10112991e+01,1.10112991e+01,3.60163063e-01,2.21533397e+00,1.22604344e-02,6.22911864e-310,2.71609569e+05,2.10097828e+00,2.10097828e+00,2.77755631e+05,7.52792315e+03,
